Year,Géographie,Type de matières récupérées,Sources des matières préparées en vue du recyclage,GeoCode,Value
2018,Nouveau-Brunswick,Déchets de nourriture et matières organiques séparées à la source,Toutes les sources des matières récupérées,13,
2018,Nouveau-Brunswick,Déchets de nourriture et matières organiques séparées à la source,Sources des matières résidentielles récupérées,13,
2018,Nouveau-Brunswick,Déchets de nourriture et matières organiques séparées à la source,Sources des matières non résidentielles récupérées,13,
2018,Nouveau-Brunswick,Feuilles et résidus de jardin,Toutes les sources des matières récupérées,13,21.3044307764988
2018,Nouveau-Brunswick,Feuilles et résidus de jardin,Sources des matières résidentielles récupérées,13,
2018,Nouveau-Brunswick,Feuilles et résidus de jardin,Sources des matières non résidentielles récupérées,13,
2018,Nouveau-Brunswick,Autres matières organiques,Toutes les sources des matières récupérées,13,
2018,Nouveau-Brunswick,Autres matières organiques,Sources des matières résidentielles récupérées,13,
2018,Nouveau-Brunswick,Autres matières organiques,Sources des matières non résidentielles récupérées,13,
2018,Nouveau-Brunswick,Autres matières,Toutes les sources des matières récupérées,13,5.26024111709715
2018,Nouveau-Brunswick,Autres matières,Sources des matières résidentielles récupérées,13,4.7878187715202
2018,Nouveau-Brunswick,Autres matières,Sources des matières non résidentielles récupérées,13,0.472422345576946
2018,Québec,Toutes les matières,Toutes les sources des matières récupérées,24,299.482374464808
2018,Québec,Toutes les matières,Sources des matières résidentielles récupérées,24,
2018,Québec,Toutes les matières,Sources des matières non résidentielles récupérées,24,
2018,Québec,Toutes les fibres cellulosiques,Toutes les sources des matières récupérées,24,131.156125748201
2018,Québec,Toutes les fibres cellulosiques,Sources des matières résidentielles récupérées,24,62.8357075175472
2018,Québec,Toutes les fibres cellulosiques,Sources des matières non résidentielles récupérées,24,68.3204182306538
2018,Québec,Verre,Toutes les sources des matières récupérées,24,6.92349341256435
2018,Québec,Verre,Sources des matières résidentielles récupérées,24,5.36547787151731
2018,Québec,Verre,Sources des matières non résidentielles récupérées,24,1.55801554104704
2018,Québec,Métaux ferreux,Toutes les sources des matières récupérées,24,37.7014245105283
2018,Québec,Métaux ferreux,Sources des matières résidentielles récupérées,24,4.65008082198167
2018,Québec,Métaux ferreux,Sources des matières non résidentielles récupérées,24,33.0513436885466
2018,Québec,Cuivre et aluminium,Toutes les sources des matières récupérées,24,6.29549403591365
2018,Québec,Cuivre et aluminium,Sources des matières résidentielles récupérées,24,
2018,Québec,Cuivre et aluminium,Sources des matières non résidentielles récupérées,24,6.29549403591365
2018,Québec,Métaux mélangés,Toutes les sources des matières récupérées,24,0.0
2018,Québec,Métaux mélangés,Sources des matières résidentielles récupérées,24,0.0
2018,Québec,Métaux mélangés,Sources des matières non résidentielles récupérées,24,0.0
2018,Québec,Électroménagers,Toutes les sources des matières récupérées,24,0.0
2018,Québec,Électroménagers,Sources des matières résidentielles récupérées,24,0.0
2018,Québec,Électroménagers,Sources des matières non résidentielles récupérées,24,0.0
2018,Québec,Matériel électronique,Toutes les sources des matières récupérées,24,2.5500327830698
2018,Québec,Matériel électronique,Sources des matières résidentielles récupérées,24,
2018,Québec,Matériel électronique,Sources des matières non résidentielles récupérées,24,
2018,Québec,Matières plastiques,Toutes les sources des matières récupérées,24,9.89632585190971
2018,Québec,Matières plastiques,Sources des matières résidentielles récupérées,24,7.03473765376714
2018,Québec,Matières plastiques,Sources des matières non résidentielles récupérées,24,2.86158819814257
2018,Québec,Récipients triangulaires et aseptiques,Toutes les sources des matières récupérées,24,0.0
2018,Québec,Récipients triangulaires et aseptiques,Sources des matières résidentielles récupérées,24,0.0
2018,Québec,Récipients triangulaires et aseptiques,Sources des matières non résidentielles récupérées,24,0.0
2018,Québec,Textiles,Toutes les sources des matières récupérées,24,6.61026873770933
2018,Québec,Textiles,Sources des matières résidentielles récupérées,24,6.61026873770933
2018,Québec,Textiles,Sources des matières non résidentielles récupérées,24,0.0
2018,Québec,Pneus,Toutes les sources des matières récupérées,24,10.9515364999748
2018,Québec,Pneus,Sources des matières résidentielles récupérées,24,
2018,Québec,Pneus,Sources des matières non résidentielles récupérées,24,
2018,Québec,"Déchets provenant de la construction, de la rénovation et de la démolition",Toutes les sources des matières récupérées,24,35.1736882688357
2018,Québec,"Déchets provenant de la construction, de la rénovation et de la démolition",Sources des matières résidentielles récupérées,24,0.0
2018,Québec,"Déchets provenant de la construction, de la rénovation et de la démolition",Sources des matières non résidentielles récupérées,24,35.1736882688357
2018,Québec,Toutes les matières organiques,Toutes les sources des matières récupérées,24,52.2239846161018
2018,Québec,Toutes les matières organiques,Sources des matières résidentielles récupérées,24,46.1431096950489
2018,Québec,Toutes les matières organiques,Sources des matières non résidentielles récupérées,24,6.08087492105295
2018,Québec,Déchets de nourriture et matières organiques séparées à la source,Toutes les sources des matières récupérées,24,
2018,Québec,Déchets de nourriture et matières organiques séparées à la source,Sources des matières résidentielles récupérées,24,
2018,Québec,Déchets de nourriture et matières organiques séparées à la source,Sources des matières non résidentielles récupérées,24,
2018,Québec,Feuilles et résidus de jardin,Toutes les sources des matières récupérées,24,
2018,Québec,Feuilles et résidus de jardin,Sources des matières résidentielles récupérées,24,
2018,Québec,Feuilles et résidus de jardin,Sources des matières non résidentielles récupérées,24,
2018,Québec,Autres matières organiques,Toutes les sources des matières récupérées,24,
2018,Québec,Autres matières organiques,Sources des matières résidentielles récupérées,24,
