Year,Niveau de compétence,Compétences,Géographie,Genre,Groupe d'âge,GeoCode,Value
2012,2 ou moins,Alphabétisme,Territoires du Nord-Ouest,Femmes+,35 à 44 ans,61,62.0
2012,3 ou plus,Alphabétisme,Territoires du Nord-Ouest,Femmes+,35 à 44 ans,61,38.0
2012,2 ou moins,Arithmétique,Territoires du Nord-Ouest,Femmes+,35 à 44 ans,61,71.7
2012,3 ou plus,Arithmétique,Territoires du Nord-Ouest,Femmes+,35 à 44 ans,61,28.3
2012,2 ou moins,Alphabétisme,Territoires du Nord-Ouest,Femmes+,45 à 54 ans,61,73.6
2012,3 ou plus,Alphabétisme,Territoires du Nord-Ouest,Femmes+,45 à 54 ans,61,26.4
2012,2 ou moins,Arithmétique,Territoires du Nord-Ouest,Femmes+,45 à 54 ans,61,80.5
2012,3 ou plus,Arithmétique,Territoires du Nord-Ouest,Femmes+,45 à 54 ans,61,19.5
2012,2 ou moins,Alphabétisme,Territoires du Nord-Ouest,Femmes+,55 à 65 ans,61,70.3
2012,3 ou plus,Alphabétisme,Territoires du Nord-Ouest,Femmes+,55 à 65 ans,61,29.7
2012,2 ou moins,Arithmétique,Territoires du Nord-Ouest,Femmes+,55 à 65 ans,61,78.5
2012,3 ou plus,Arithmétique,Territoires du Nord-Ouest,Femmes+,55 à 65 ans,61,21.5
2012,2 ou moins,Alphabétisme,Nunavut,Total,Total,62,83.1
2012,3 ou plus,Alphabétisme,Nunavut,Total,Total,62,16.9
2012,2 ou moins,Arithmétique,Nunavut,Total,Total,62,87.3
2012,3 ou plus,Arithmétique,Nunavut,Total,Total,62,12.7
2012,2 ou moins,Alphabétisme,Nunavut,Total,16 à 24 ans,62,90.7
2012,3 ou plus,Alphabétisme,Nunavut,Total,16 à 24 ans,62,9.3
2012,2 ou moins,Arithmétique,Nunavut,Total,16 à 24 ans,62,93.2
2012,3 ou plus,Arithmétique,Nunavut,Total,16 à 24 ans,62,6.8
2012,2 ou moins,Alphabétisme,Nunavut,Total,25 à 34 ans,62,79.1
2012,3 ou plus,Alphabétisme,Nunavut,Total,25 à 34 ans,62,20.9
2012,2 ou moins,Arithmétique,Nunavut,Total,25 à 34 ans,62,84.4
2012,3 ou plus,Arithmétique,Nunavut,Total,25 à 34 ans,62,15.6
2012,2 ou moins,Alphabétisme,Nunavut,Total,35 à 44 ans,62,80.2
2012,3 ou plus,Alphabétisme,Nunavut,Total,35 à 44 ans,62,19.8
2012,2 ou moins,Arithmétique,Nunavut,Total,35 à 44 ans,62,84.3
2012,3 ou plus,Arithmétique,Nunavut,Total,35 à 44 ans,62,15.7
2012,2 ou moins,Alphabétisme,Nunavut,Total,45 à 54 ans,62,81.9
2012,3 ou plus,Alphabétisme,Nunavut,Total,45 à 54 ans,62,18.1
2012,2 ou moins,Arithmétique,Nunavut,Total,45 à 54 ans,62,87.1
2012,3 ou plus,Arithmétique,Nunavut,Total,45 à 54 ans,62,12.9
2012,2 ou moins,Alphabétisme,Nunavut,Total,55 à 65 ans,62,81.7
2012,3 ou plus,Alphabétisme,Nunavut,Total,55 à 65 ans,62,18.3
2012,2 ou moins,Arithmétique,Nunavut,Total,55 à 65 ans,62,85.5
2012,3 ou plus,Arithmétique,Nunavut,Total,55 à 65 ans,62,14.5
2012,2 ou moins,Alphabétisme,Nunavut,Hommes+,Total,62,83.1
2012,3 ou plus,Alphabétisme,Nunavut,Hommes+,Total,62,16.9
2012,2 ou moins,Arithmétique,Nunavut,Hommes+,Total,62,84.7
2012,3 ou plus,Arithmétique,Nunavut,Hommes+,Total,62,15.3
2012,2 ou moins,Alphabétisme,Nunavut,Hommes+,16 à 24 ans,62,91.1
2012,3 ou plus,Alphabétisme,Nunavut,Hommes+,16 à 24 ans,62,8.9
2012,2 ou moins,Arithmétique,Nunavut,Hommes+,16 à 24 ans,62,91.5
2012,3 ou plus,Arithmétique,Nunavut,Hommes+,16 à 24 ans,62,8.5
2012,2 ou moins,Alphabétisme,Nunavut,Hommes+,25 à 34 ans,62,77.3
2012,3 ou plus,Alphabétisme,Nunavut,Hommes+,25 à 34 ans,62,22.7
2012,2 ou moins,Arithmétique,Nunavut,Hommes+,25 à 34 ans,62,79.2
2012,3 ou plus,Arithmétique,Nunavut,Hommes+,25 à 34 ans,62,20.8
2012,2 ou moins,Alphabétisme,Nunavut,Hommes+,35 à 44 ans,62,81.1
2012,3 ou plus,Alphabétisme,Nunavut,Hommes+,35 à 44 ans,62,18.9
2012,2 ou moins,Arithmétique,Nunavut,Hommes+,35 à 44 ans,62,81.5
2012,3 ou plus,Arithmétique,Nunavut,Hommes+,35 à 44 ans,62,18.5
2012,2 ou moins,Alphabétisme,Nunavut,Hommes+,45 à 54 ans,62,84.0
2012,3 ou plus,Alphabétisme,Nunavut,Hommes+,45 à 54 ans,62,16.0
2012,2 ou moins,Arithmétique,Nunavut,Hommes+,45 à 54 ans,62,86.4
2012,3 ou plus,Arithmétique,Nunavut,Hommes+,45 à 54 ans,62,13.6
2012,2 ou moins,Alphabétisme,Nunavut,Hommes+,55 à 65 ans,62,78.4
2012,3 ou plus,Alphabétisme,Nunavut,Hommes+,55 à 65 ans,62,21.6
2012,2 ou moins,Arithmétique,Nunavut,Hommes+,55 à 65 ans,62,82.6
2012,3 ou plus,Arithmétique,Nunavut,Hommes+,55 à 65 ans,62,17.4
2012,2 ou moins,Alphabétisme,Nunavut,Femmes+,Total,62,83.2
2012,3 ou plus,Alphabétisme,Nunavut,Femmes+,Total,62,16.8
2012,2 ou moins,Arithmétique,Nunavut,Femmes+,Total,62,90.0
2012,3 ou plus,Arithmétique,Nunavut,Femmes+,Total,62,10.0
2012,2 ou moins,Alphabétisme,Nunavut,Femmes+,16 à 24 ans,62,90.2
2012,3 ou plus,Alphabétisme,Nunavut,Femmes+,16 à 24 ans,62,9.8
2012,2 ou moins,Arithmétique,Nunavut,Femmes+,16 à 24 ans,62,95.0
2012,2 ou moins,Alphabétisme,Nunavut,Femmes+,25 à 34 ans,62,80.8
2012,3 ou plus,Alphabétisme,Nunavut,Femmes+,25 à 34 ans,62,19.2
2012,2 ou moins,Arithmétique,Nunavut,Femmes+,25 à 34 ans,62,89.5
2012,3 ou plus,Arithmétique,Nunavut,Femmes+,25 à 34 ans,62,10.5
2012,2 ou moins,Alphabétisme,Nunavut,Femmes+,35 à 44 ans,62,79.4
2012,3 ou plus,Alphabétisme,Nunavut,Femmes+,35 à 44 ans,62,20.6
2012,2 ou moins,Arithmétique,Nunavut,Femmes+,35 à 44 ans,62,87.0
2012,3 ou plus,Arithmétique,Nunavut,Femmes+,35 à 44 ans,62,13.0
2012,2 ou moins,Alphabétisme,Nunavut,Femmes+,45 à 54 ans,62,79.5
2012,3 ou plus,Alphabétisme,Nunavut,Femmes+,45 à 54 ans,62,20.5
2012,2 ou moins,Arithmétique,Nunavut,Femmes+,45 à 54 ans,62,88.0
2012,3 ou plus,Arithmétique,Nunavut,Femmes+,45 à 54 ans,62,12.0
2012,2 ou moins,Alphabétisme,Nunavut,Femmes+,55 à 65 ans,62,85.2
2012,3 ou plus,Alphabétisme,Nunavut,Femmes+,55 à 65 ans,62,14.8
2012,2 ou moins,Arithmétique,Nunavut,Femmes+,55 à 65 ans,62,88.6
2012,3 ou plus,Arithmétique,Nunavut,Femmes+,55 à 65 ans,62,11.4
2022,2 ou moins,Alphabétisme,Alberta,Hommes+,16 à 24 ans,48,48.4
2022,2 ou moins,Arithmétique,Alberta,Hommes+,16 à 24 ans,48,50.2
2022,2 ou moins,Arithmétique,Alberta,Hommes+,25 à 34 ans,48,39.6
2022,2 ou moins,Alphabétisme,Alberta,Hommes+,35 à 44 ans,48,38.5
2022,2 ou moins,Arithmétique,Alberta,Hommes+,35 à 44 ans,48,43.6
2022,2 ou moins,Alphabétisme,Alberta,Hommes+,45 à 54 ans,48,49.8
2022,2 ou moins,Arithmétique,Alberta,Hommes+,45 à 54 ans,48,40.8
2022,2 ou moins,Alphabétisme,Alberta,Hommes+,55 à 65 ans,48,54.3
2022,2 ou moins,Arithmétique,Alberta,Hommes+,55 à 65 ans,48,52.8
2022,2 ou moins,Alphabétisme,Alberta,Hommes+,Total,48,46.5
2022,2 ou moins,Arithmétique,Alberta,Hommes+,Total,48,45.0
2022,2 ou moins,Alphabétisme,Alberta,Total,16 à 24 ans,48,44.8
2022,2 ou moins,Arithmétique,Alberta,Total,16 à 24 ans,48,59.3
2022,2 ou moins,Alphabétisme,Alberta,Total,25 à 34 ans,48,43.4
2022,2 ou moins,Arithmétique,Alberta,Total,25 à 34 ans,48,44.5
2022,2 ou moins,Alphabétisme,Alberta,Total,35 à 44 ans,48,42.3
2022,2 ou moins,Arithmétique,Alberta,Total,35 à 44 ans,48,51.0
2022,2 ou moins,Alphabétisme,Alberta,Total,45 à 54 ans,48,51.4
2022,2 ou moins,Arithmétique,Alberta,Total,45 à 54 ans,48,48.9
2022,2 ou moins,Alphabétisme,Alberta,Total,55 à 65 ans,48,56.4
2022,2 ou moins,Arithmétique,Alberta,Total,55 à 65 ans,48,62.3
2022,2 ou moins,Alphabétisme,Alberta,Total,Total,48,47.5
2022,2 ou moins,Arithmétique,Alberta,Total,Total,48,52.8
2022,2 ou moins,Arithmétique,Alberta,Femmes+,16 à 24 ans,48,68.9
2022,2 ou moins,Alphabétisme,Alberta,Femmes+,25 à 34 ans,48,42.5
2022,2 ou moins,Arithmétique,Alberta,Femmes+,25 à 34 ans,48,49.6
2022,2 ou moins,Alphabétisme,Alberta,Femmes+,35 à 44 ans,48,46.2
2022,2 ou moins,Arithmétique,Alberta,Femmes+,35 à 44 ans,48,58.7
2022,2 ou moins,Alphabétisme,Alberta,Femmes+,45 à 54 ans,48,53.0
2022,2 ou moins,Arithmétique,Alberta,Femmes+,45 à 54 ans,48,57.0
2022,2 ou moins,Alphabétisme,Alberta,Femmes+,55 à 65 ans,48,58.6
2022,2 ou moins,Arithmétique,Alberta,Femmes+,55 à 65 ans,48,71.7
2022,2 ou moins,Alphabétisme,Alberta,Femmes+,Total,48,48.3
2022,2 ou moins,Arithmétique,Alberta,Femmes+,Total,48,60.6
2022,2 ou moins,Alphabétisme,Colombie-Britannique,Hommes+,25 à 34 ans,59,34.7
2022,2 ou moins,Arithmétique,Colombie-Britannique,Hommes+,25 à 34 ans,59,30.2
2022,2 ou moins,Alphabétisme,Colombie-Britannique,Hommes+,35 à 44 ans,59,27.6
2022,2 ou moins,Arithmétique,Colombie-Britannique,Hommes+,35 à 44 ans,59,28.8
2022,2 ou moins,Alphabétisme,Colombie-Britannique,Hommes+,45 à 54 ans,59,42.3
2022,2 ou moins,Arithmétique,Colombie-Britannique,Hommes+,45 à 54 ans,59,37.6
2022,2 ou moins,Alphabétisme,Colombie-Britannique,Hommes+,55 à 65 ans,59,55.0
2022,2 ou moins,Arithmétique,Colombie-Britannique,Hommes+,55 à 65 ans,59,49.3
2022,2 ou moins,Alphabétisme,Colombie-Britannique,Hommes+,Total,59,37.6
2022,2 ou moins,Arithmétique,Colombie-Britannique,Hommes+,Total,59,35.1
2022,2 ou moins,Alphabétisme,Colombie-Britannique,Total,16 à 24 ans,59,39.8
2022,2 ou moins,Arithmétique,Colombie-Britannique,Total,16 à 24 ans,59,47.5
2022,2 ou moins,Alphabétisme,Colombie-Britannique,Total,25 à 34 ans,59,33.0
2022,2 ou moins,Arithmétique,Colombie-Britannique,Total,25 à 34 ans,59,31.3
2022,2 ou moins,Alphabétisme,Colombie-Britannique,Total,35 à 44 ans,59,33.1
2022,2 ou moins,Arithmétique,Colombie-Britannique,Total,35 à 44 ans,59,36.3
2022,2 ou moins,Alphabétisme,Colombie-Britannique,Total,45 à 54 ans,59,44.3
2022,2 ou moins,Arithmétique,Colombie-Britannique,Total,45 à 54 ans,59,47.4
2022,2 ou moins,Alphabétisme,Colombie-Britannique,Total,55 à 65 ans,59,54.9
2022,2 ou moins,Arithmétique,Colombie-Britannique,Total,55 à 65 ans,59,56.1
2022,2 ou moins,Alphabétisme,Colombie-Britannique,Total,Total,59,41.2
2022,2 ou moins,Arithmétique,Colombie-Britannique,Total,Total,59,43.6
2022,2 ou moins,Arithmétique,Colombie-Britannique,Femmes+,16 à 24 ans,59,68.2
2022,2 ou moins,Arithmétique,Colombie-Britannique,Femmes+,25 à 34 ans,59,32.5
2022,2 ou moins,Alphabétisme,Colombie-Britannique,Femmes+,35 à 44 ans,59,38.6
2022,2 ou moins,Arithmétique,Colombie-Britannique,Femmes+,35 à 44 ans,59,43.7
2022,2 ou moins,Alphabétisme,Colombie-Britannique,Femmes+,45 à 54 ans,59,46.0
2022,2 ou moins,Arithmétique,Colombie-Britannique,Femmes+,45 à 54 ans,59,56.3
2022,2 ou moins,Alphabétisme,Colombie-Britannique,Femmes+,55 à 65 ans,59,54.7
2022,2 ou moins,Arithmétique,Colombie-Britannique,Femmes+,55 à 65 ans,59,62.3
2022,2 ou moins,Alphabétisme,Colombie-Britannique,Femmes+,Total,59,44.7
2022,2 ou moins,Arithmétique,Colombie-Britannique,Femmes+,Total,59,51.9
2022,2 ou moins,Alphabétisme,Canada,Hommes+,16 à 24 ans,,43.7
2022,2 ou moins,Arithmétique,Canada,Hommes+,16 à 24 ans,,40.7
2022,2 ou moins,Alphabétisme,Canada,Hommes+,25 à 34 ans,,40.9
2022,2 ou moins,Arithmétique,Canada,Hommes+,25 à 34 ans,,35.2
2022,2 ou moins,Alphabétisme,Canada,Hommes+,35 à 44 ans,,41.5
2022,2 ou moins,Arithmétique,Canada,Hommes+,35 à 44 ans,,39.3
2022,2 ou moins,Alphabétisme,Canada,Hommes+,45 à 54 ans,,50.1
2022,2 ou moins,Arithmétique,Canada,Hommes+,45 à 54 ans,,43.7
2022,2 ou moins,Alphabétisme,Canada,Hommes+,55 à 65 ans,,66.1
2022,2 ou moins,Arithmétique,Canada,Hommes+,55 à 65 ans,,59.3
2022,2 ou moins,Alphabétisme,Canada,Hommes+,Total,,48.8
2022,2 ou moins,Arithmétique,Canada,Hommes+,Total,,43.8
2022,2 ou moins,Alphabétisme,Canada,Total,16 à 24 ans,,45.9
2022,2 ou moins,Arithmétique,Canada,Total,16 à 24 ans,,50.1
2022,2 ou moins,Alphabétisme,Canada,Total,25 à 34 ans,,38.5
2022,2 ou moins,Arithmétique,Canada,Total,25 à 34 ans,,39.2
2022,2 ou moins,Alphabétisme,Canada,Total,35 à 44 ans,,44.7
2022,2 ou moins,Arithmétique,Canada,Total,35 à 44 ans,,47.4
2022,2 ou moins,Alphabétisme,Canada,Total,45 à 54 ans,,50.7
2022,2 ou moins,Arithmétique,Canada,Total,45 à 54 ans,,50.7
2022,2 ou moins,Alphabétisme,Canada,Total,55 à 65 ans,,63.5
2022,2 ou moins,Arithmétique,Canada,Total,55 à 65 ans,,64.3
2022,2 ou moins,Alphabétisme,Canada,Total,Total,,49.0
2022,2 ou moins,Arithmétique,Canada,Total,Total,,50.5
2022,2 ou moins,Alphabétisme,Canada,Femmes+,16 à 24 ans,,48.2
2022,2 ou moins,Arithmétique,Canada,Femmes+,16 à 24 ans,,60.1
2022,2 ou moins,Alphabétisme,Canada,Femmes+,25 à 34 ans,,35.9
2022,2 ou moins,Arithmétique,Canada,Femmes+,25 à 34 ans,,43.5
2022,2 ou moins,Alphabétisme,Canada,Femmes+,35 à 44 ans,,47.9
2022,2 ou moins,Arithmétique,Canada,Femmes+,35 à 44 ans,,55.5
2022,2 ou moins,Alphabétisme,Canada,Femmes+,45 à 54 ans,,51.3
2022,2 ou moins,Arithmétique,Canada,Femmes+,45 à 54 ans,,57.4
2022,2 ou moins,Alphabétisme,Canada,Femmes+,55 à 65 ans,,61.1
2022,2 ou moins,Arithmétique,Canada,Femmes+,55 à 65 ans,,69.1
2022,2 ou moins,Alphabétisme,Canada,Femmes+,Total,,49.1
2022,2 ou moins,Arithmétique,Canada,Femmes+,Total,,57.2
2022,2 ou moins,Alphabétisme,Manitoba,Hommes+,16 à 24 ans,46,40.2
2022,2 ou moins,Arithmétique,Manitoba,Hommes+,16 à 24 ans,46,44.6
2022,2 ou moins,Alphabétisme,Manitoba,Hommes+,25 à 34 ans,46,49.2
2022,2 ou moins,Arithmétique,Manitoba,Hommes+,25 à 34 ans,46,42.3
2022,2 ou moins,Alphabétisme,Manitoba,Hommes+,35 à 44 ans,46,52.2
2022,2 ou moins,Arithmétique,Manitoba,Hommes+,35 à 44 ans,46,45.8
2022,2 ou moins,Alphabétisme,Manitoba,Hommes+,45 à 54 ans,46,50.8
2022,2 ou moins,Arithmétique,Manitoba,Hommes+,45 à 54 ans,46,49.4
2022,2 ou moins,Alphabétisme,Manitoba,Hommes+,55 à 65 ans,46,64.6
2022,2 ou moins,Arithmétique,Manitoba,Hommes+,55 à 65 ans,46,60.7
2022,2 ou moins,Alphabétisme,Manitoba,Hommes+,Total,46,51.6
2022,2 ou moins,Arithmétique,Manitoba,Hommes+,Total,46,48.6
2022,2 ou moins,Alphabétisme,Manitoba,Total,16 à 24 ans,46,38.6
2022,2 ou moins,Arithmétique,Manitoba,Total,16 à 24 ans,46,44.0
2022,2 ou moins,Alphabétisme,Manitoba,Total,25 à 34 ans,46,48.1
2022,2 ou moins,Arithmétique,Manitoba,Total,25 à 34 ans,46,48.5
2022,2 ou moins,Alphabétisme,Manitoba,Total,35 à 44 ans,46,50.7
2022,2 ou moins,Arithmétique,Manitoba,Total,35 à 44 ans,46,50.8
2022,2 ou moins,Alphabétisme,Manitoba,Total,45 à 54 ans,46,51.4
2022,2 ou moins,Arithmétique,Manitoba,Total,45 à 54 ans,46,54.0
2022,2 ou moins,Alphabétisme,Manitoba,Total,55 à 65 ans,46,62.1
2022,2 ou moins,Arithmétique,Manitoba,Total,55 à 65 ans,46,64.9
2022,2 ou moins,Alphabétisme,Manitoba,Total,Total,46,50.4
2022,2 ou moins,Arithmétique,Manitoba,Total,Total,46,52.6
2022,2 ou moins,Alphabétisme,Manitoba,Femmes+,25 à 34 ans,46,47.1
2022,2 ou moins,Arithmétique,Manitoba,Femmes+,25 à 34 ans,46,54.8
2022,2 ou moins,Alphabétisme,Manitoba,Femmes+,35 à 44 ans,46,49.2
2022,2 ou moins,Arithmétique,Manitoba,Femmes+,35 à 44 ans,46,55.8
2022,2 ou moins,Alphabétisme,Manitoba,Femmes+,45 à 54 ans,46,51.9
2022,2 ou moins,Arithmétique,Manitoba,Femmes+,45 à 54 ans,46,58.4
2022,2 ou moins,Alphabétisme,Manitoba,Femmes+,55 à 65 ans,46,59.6
2022,2 ou moins,Arithmétique,Manitoba,Femmes+,55 à 65 ans,46,68.8
2022,2 ou moins,Alphabétisme,Manitoba,Femmes+,Total,46,49.3
2022,2 ou moins,Arithmétique,Manitoba,Femmes+,Total,46,56.7
2022,2 ou moins,Alphabétisme,Nouveau-Brunswick,Hommes+,16 à 24 ans,13,43.8
2022,2 ou moins,Arithmétique,Nouveau-Brunswick,Hommes+,16 à 24 ans,13,40.4
2022,2 ou moins,Alphabétisme,Nouveau-Brunswick,Hommes+,25 à 34 ans,13,31.2
2022,2 ou moins,Arithmétique,Nouveau-Brunswick,Hommes+,25 à 34 ans,13,25.3
2022,2 ou moins,Alphabétisme,Nouveau-Brunswick,Hommes+,35 à 44 ans,13,43.8
2022,2 ou moins,Arithmétique,Nouveau-Brunswick,Hommes+,35 à 44 ans,13,43.2
2022,2 ou moins,Alphabétisme,Nouveau-Brunswick,Hommes+,45 à 54 ans,13,53.4
2022,2 ou moins,Arithmétique,Nouveau-Brunswick,Hommes+,45 à 54 ans,13,50.5
2022,2 ou moins,Alphabétisme,Nouveau-Brunswick,Hommes+,55 à 65 ans,13,83.2
2022,2 ou moins,Arithmétique,Nouveau-Brunswick,Hommes+,55 à 65 ans,13,78.2
2022,2 ou moins,Alphabétisme,Nouveau-Brunswick,Hommes+,Total,13,53.8
2022,2 ou moins,Arithmétique,Nouveau-Brunswick,Hommes+,Total,13,50.2
2022,2 ou moins,Alphabétisme,Nouveau-Brunswick,Total,16 à 24 ans,13,52.2
2022,2 ou moins,Arithmétique,Nouveau-Brunswick,Total,16 à 24 ans,13,55.2
2022,2 ou moins,Alphabétisme,Nouveau-Brunswick,Total,25 à 34 ans,13,34.7
2022,2 ou moins,Arithmétique,Nouveau-Brunswick,Total,25 à 34 ans,13,39.5
2022,2 ou moins,Alphabétisme,Nouveau-Brunswick,Total,35 à 44 ans,13,43.2
2022,2 ou moins,Arithmétique,Nouveau-Brunswick,Total,35 à 44 ans,13,50.5
2022,2 ou moins,Alphabétisme,Nouveau-Brunswick,Total,45 à 54 ans,13,53.7
2022,2 ou moins,Arithmétique,Nouveau-Brunswick,Total,45 à 54 ans,13,56.8
2022,2 ou moins,Alphabétisme,Nouveau-Brunswick,Total,55 à 65 ans,13,74.5
2022,2 ou moins,Arithmétique,Nouveau-Brunswick,Total,55 à 65 ans,13,75.4
2022,2 ou moins,Alphabétisme,Nouveau-Brunswick,Total,Total,13,53.5
2022,2 ou moins,Arithmétique,Nouveau-Brunswick,Total,Total,13,57.1
2022,2 ou moins,Alphabétisme,Nouveau-Brunswick,Femmes+,16 à 24 ans,13,50.8
2022,2 ou moins,Arithmétique,Nouveau-Brunswick,Femmes+,16 à 24 ans,13,70.6
2022,2 ou moins,Alphabétisme,Nouveau-Brunswick,Femmes+,25 à 34 ans,13,38.3
2022,2 ou moins,Arithmétique,Nouveau-Brunswick,Femmes+,25 à 34 ans,13,53.9
2022,2 ou moins,Alphabétisme,Nouveau-Brunswick,Femmes+,35 à 44 ans,13,42.5
2022,2 ou moins,Arithmétique,Nouveau-Brunswick,Femmes+,35 à 44 ans,13,57.6
2022,2 ou moins,Alphabétisme,Nouveau-Brunswick,Femmes+,45 à 54 ans,13,54.1
2022,2 ou moins,Arithmétique,Nouveau-Brunswick,Femmes+,45 à 54 ans,13,63.0
2022,2 ou moins,Alphabétisme,Nouveau-Brunswick,Femmes+,55 à 65 ans,13,66.1
2022,2 ou moins,Arithmétique,Nouveau-Brunswick,Femmes+,55 à 65 ans,13,72.9
2022,2 ou moins,Alphabétisme,Nouveau-Brunswick,Femmes+,Total,13,53.3
2022,2 ou moins,Arithmétique,Nouveau-Brunswick,Femmes+,Total,13,64.1
2022,2 ou moins,Alphabétisme,Terre-Neuve-et-Labrador,Hommes+,16 à 24 ans,10,52.2
2022,2 ou moins,Arithmétique,Terre-Neuve-et-Labrador,Hommes+,16 à 24 ans,10,61.5
2022,2 ou moins,Alphabétisme,Terre-Neuve-et-Labrador,Hommes+,25 à 34 ans,10,35.0
2022,2 ou moins,Arithmétique,Terre-Neuve-et-Labrador,Hommes+,25 à 34 ans,10,47.1
2022,2 ou moins,Alphabétisme,Terre-Neuve-et-Labrador,Hommes+,35 à 44 ans,10,45.2
2022,2 ou moins,Arithmétique,Terre-Neuve-et-Labrador,Hommes+,35 à 44 ans,10,47.4
2022,2 ou moins,Alphabétisme,Terre-Neuve-et-Labrador,Hommes+,45 à 54 ans,10,63.0
2022,2 ou moins,Arithmétique,Terre-Neuve-et-Labrador,Hommes+,45 à 54 ans,10,61.4
2022,2 ou moins,Alphabétisme,Terre-Neuve-et-Labrador,Hommes+,55 à 65 ans,10,77.7
2022,2 ou moins,Arithmétique,Terre-Neuve-et-Labrador,Hommes+,55 à 65 ans,10,76.1
2022,2 ou moins,Alphabétisme,Terre-Neuve-et-Labrador,Hommes+,Total,10,57.3
2022,2 ou moins,Arithmétique,Terre-Neuve-et-Labrador,Hommes+,Total,10,60.5
2022,2 ou moins,Alphabétisme,Terre-Neuve-et-Labrador,Total,16 à 24 ans,10,53.7
2022,2 ou moins,Arithmétique,Terre-Neuve-et-Labrador,Total,16 à 24 ans,10,63.7
2022,2 ou moins,Alphabétisme,Terre-Neuve-et-Labrador,Total,25 à 34 ans,10,41.2
2022,2 ou moins,Arithmétique,Terre-Neuve-et-Labrador,Total,25 à 34 ans,10,53.9
2022,2 ou moins,Alphabétisme,Terre-Neuve-et-Labrador,Total,35 à 44 ans,10,44.0
2022,2 ou moins,Arithmétique,Terre-Neuve-et-Labrador,Total,35 à 44 ans,10,51.4
2022,2 ou moins,Alphabétisme,Terre-Neuve-et-Labrador,Total,45 à 54 ans,10,57.1
2022,2 ou moins,Arithmétique,Terre-Neuve-et-Labrador,Total,45 à 54 ans,10,61.8
2022,2 ou moins,Alphabétisme,Terre-Neuve-et-Labrador,Total,55 à 65 ans,10,73.7
2022,2 ou moins,Arithmétique,Terre-Neuve-et-Labrador,Total,55 à 65 ans,10,76.3
2022,2 ou moins,Alphabétisme,Terre-Neuve-et-Labrador,Total,Total,10,56.2
2022,2 ou moins,Arithmétique,Terre-Neuve-et-Labrador,Total,Total,10,62.9
2022,2 ou moins,Alphabétisme,Terre-Neuve-et-Labrador,Femmes+,16 à 24 ans,10,55.4
2022,2 ou moins,Arithmétique,Terre-Neuve-et-Labrador,Femmes+,16 à 24 ans,10,65.9
2022,2 ou moins,Alphabétisme,Terre-Neuve-et-Labrador,Femmes+,25 à 34 ans,10,47.7
2022,2 ou moins,Arithmétique,Terre-Neuve-et-Labrador,Femmes+,25 à 34 ans,10,61.1
2022,2 ou moins,Alphabétisme,Terre-Neuve-et-Labrador,Femmes+,35 à 44 ans,10,42.9
2022,2 ou moins,Arithmétique,Terre-Neuve-et-Labrador,Femmes+,35 à 44 ans,10,55.1
2022,2 ou moins,Alphabétisme,Terre-Neuve-et-Labrador,Femmes+,45 à 54 ans,10,51.7
2022,2 ou moins,Arithmétique,Terre-Neuve-et-Labrador,Femmes+,45 à 54 ans,10,62.1
2022,2 ou moins,Alphabétisme,Terre-Neuve-et-Labrador,Femmes+,55 à 65 ans,10,69.9
2022,2 ou moins,Arithmétique,Terre-Neuve-et-Labrador,Femmes+,55 à 65 ans,10,76.7
2022,2 ou moins,Alphabétisme,Terre-Neuve-et-Labrador,Femmes+,Total,10,55.1
2022,2 ou moins,Arithmétique,Terre-Neuve-et-Labrador,Femmes+,Total,10,65.3
2022,2 ou moins,Alphabétisme,Nouvelle-Écosse,Hommes+,16 à 24 ans,12,38.3
2022,2 ou moins,Arithmétique,Nouvelle-Écosse,Hommes+,16 à 24 ans,12,40.0
2022,2 ou moins,Alphabétisme,Nouvelle-Écosse,Hommes+,25 à 34 ans,12,33.9
2022,2 ou moins,Arithmétique,Nouvelle-Écosse,Hommes+,25 à 34 ans,12,28.7
2022,2 ou moins,Alphabétisme,Nouvelle-Écosse,Hommes+,35 à 44 ans,12,46.8
2022,2 ou moins,Arithmétique,Nouvelle-Écosse,Hommes+,35 à 44 ans,12,40.6
2022,2 ou moins,Alphabétisme,Nouvelle-Écosse,Hommes+,45 à 54 ans,12,45.1
2022,2 ou moins,Arithmétique,Nouvelle-Écosse,Hommes+,45 à 54 ans,12,40.4
2022,2 ou moins,Alphabétisme,Nouvelle-Écosse,Hommes+,55 à 65 ans,12,72.1
2022,2 ou moins,Arithmétique,Nouvelle-Écosse,Hommes+,55 à 65 ans,12,67.1
2022,2 ou moins,Alphabétisme,Nouvelle-Écosse,Hommes+,Total,12,48.9
2022,2 ou moins,Arithmétique,Nouvelle-Écosse,Hommes+,Total,12,44.8
2022,2 ou moins,Alphabétisme,Nouvelle-Écosse,Total,16 à 24 ans,12,46.8
2022,2 ou moins,Arithmétique,Nouvelle-Écosse,Total,16 à 24 ans,12,52.0
2022,2 ou moins,Alphabétisme,Nouvelle-Écosse,Total,25 à 34 ans,12,38.2
2022,2 ou moins,Arithmétique,Nouvelle-Écosse,Total,25 à 34 ans,12,40.7
2022,2 ou moins,Alphabétisme,Nouvelle-Écosse,Total,35 à 44 ans,12,45.4
2022,2 ou moins,Arithmétique,Nouvelle-Écosse,Total,35 à 44 ans,12,45.0
