Year,Geography,Household hazardous waste,GeoCode,Value
2019,"Québec, Quebec",Medical sharps,,10.0
2019,"Québec, Quebec",Leftover paint or solvents,,44.0
2019,"Québec, Quebec",Unwanted engine oil or anti-freeze,,11.0
2019,"Québec, Quebec",Dead or unwanted batteries (excluding car batteries),,73.0
2019,"Québec, Quebec",Leftover pesticides,,
2019,"Québec, Quebec",Mattresses,,10.0
2019,"Québec, Quebec",Textiles,,71.0
2019,"Sherbrooke, Quebec",Leftover or expired medication,,39.0
2019,"Sherbrooke, Quebec",Medical sharps,,
2019,"Sherbrooke, Quebec",Leftover paint or solvents,,45.0
2019,"Sherbrooke, Quebec",Unwanted engine oil or anti-freeze,,15.0
2019,"Sherbrooke, Quebec",Dead or unwanted batteries (excluding car batteries),,67.0
2019,"Sherbrooke, Quebec",Leftover pesticides,,
2019,"Sherbrooke, Quebec",Mattresses,,
2019,"Sherbrooke, Quebec",Textiles,,69.0
2019,"Trois-Rivières, Quebec",Leftover or expired medication,,36.0
2019,"Trois-Rivières, Quebec",Medical sharps,,
2019,"Trois-Rivières, Quebec",Leftover paint or solvents,,49.0
2019,"Trois-Rivières, Quebec",Unwanted engine oil or anti-freeze,,
2019,"Trois-Rivières, Quebec",Dead or unwanted batteries (excluding car batteries),,76.0
2019,"Trois-Rivières, Quebec",Leftover pesticides,,
2019,"Trois-Rivières, Quebec",Mattresses,,
2019,"Trois-Rivières, Quebec",Textiles,,77.0
2019,"Montréal, Quebec",Leftover or expired medication,,47.0
2019,"Montréal, Quebec",Medical sharps,,10.0
2019,"Montréal, Quebec",Leftover paint or solvents,,38.0
2019,"Montréal, Quebec",Unwanted engine oil or anti-freeze,,10.0
2019,"Montréal, Quebec",Dead or unwanted batteries (excluding car batteries),,68.0
2019,"Montréal, Quebec",Leftover pesticides,,2.0
2019,"Montréal, Quebec",Mattresses,,9.0
2019,"Montréal, Quebec",Textiles,,68.0
2019,"Ottawa-Gatineau, Ontario/Quebec",Leftover or expired medication,,54.0
2019,"Ottawa-Gatineau, Ontario/Quebec",Medical sharps,,16.0
2019,"Ottawa-Gatineau, Ontario/Quebec",Leftover paint or solvents,,47.0
2019,"Ottawa-Gatineau, Ontario/Quebec",Unwanted engine oil or anti-freeze,,16.0
2019,"Ottawa-Gatineau, Ontario/Quebec",Dead or unwanted batteries (excluding car batteries),,76.0
2019,"Ottawa-Gatineau, Ontario/Quebec",Leftover pesticides,,4.0
2019,"Ottawa-Gatineau, Ontario/Quebec",Mattresses,,10.0
2019,"Ottawa-Gatineau, Ontario/Quebec",Textiles,,64.0
2019,Ottawa-Gatineau (Quebec part),Leftover or expired medication,,49.0
2019,Ottawa-Gatineau (Quebec part),Medical sharps,,14.0
2019,Ottawa-Gatineau (Quebec part),Leftover paint or solvents,,54.0
2019,Ottawa-Gatineau (Quebec part),Unwanted engine oil or anti-freeze,,19.0
2019,Ottawa-Gatineau (Quebec part),Dead or unwanted batteries (excluding car batteries),,74.0
2019,Ottawa-Gatineau (Quebec part),Leftover pesticides,,
2019,Ottawa-Gatineau (Quebec part),Mattresses,,11.0
2019,Ottawa-Gatineau (Quebec part),Textiles,,62.0
2019,Ottawa-Gatineau (Ontario part),Leftover or expired medication,,56.0
2019,Ottawa-Gatineau (Ontario part),Medical sharps,,17.0
2019,Ottawa-Gatineau (Ontario part),Leftover paint or solvents,,45.0
2019,Ottawa-Gatineau (Ontario part),Unwanted engine oil or anti-freeze,,14.0
2019,Ottawa-Gatineau (Ontario part),Dead or unwanted batteries (excluding car batteries),,77.0
2019,Ottawa-Gatineau (Ontario part),Leftover pesticides,,
2019,Ottawa-Gatineau (Ontario part),Mattresses,,9.0
2019,Ottawa-Gatineau (Ontario part),Textiles,,65.0
2019,"Kingston, Ontario",Leftover or expired medication,,52.0
2019,"Kingston, Ontario",Medical sharps,,
2019,"Kingston, Ontario",Leftover paint or solvents,,44.0
2019,"Kingston, Ontario",Unwanted engine oil or anti-freeze,,13.0
2019,"Kingston, Ontario",Dead or unwanted batteries (excluding car batteries),,82.0
2019,"Kingston, Ontario",Leftover pesticides,,
2019,"Kingston, Ontario",Mattresses,,
2019,"Kingston, Ontario",Textiles,,67.0
2019,"Belleville, Ontario",Leftover or expired medication,,45.0
2019,"Belleville, Ontario",Medical sharps,,
2019,"Belleville, Ontario",Leftover paint or solvents,,45.0
2019,"Belleville, Ontario",Unwanted engine oil or anti-freeze,,
2019,"Belleville, Ontario",Dead or unwanted batteries (excluding car batteries),,84.0
2019,"Belleville, Ontario",Leftover pesticides,,
2019,"Belleville, Ontario",Mattresses,,
2019,"Belleville, Ontario",Textiles,,45.0
2019,"Peterborough, Ontario",Leftover or expired medication,,57.0
2019,"Peterborough, Ontario",Medical sharps,,
2019,"Peterborough, Ontario",Leftover paint or solvents,,43.0
2019,"Peterborough, Ontario",Unwanted engine oil or anti-freeze,,25.0
2019,"Peterborough, Ontario",Dead or unwanted batteries (excluding car batteries),,79.0
2019,"Peterborough, Ontario",Leftover pesticides,,
2019,"Peterborough, Ontario",Mattresses,,18.0
2019,"Peterborough, Ontario",Textiles,,59.0
2019,"Oshawa, Ontario",Leftover or expired medication,,42.0
2019,"Oshawa, Ontario",Medical sharps,,15.0
2019,"Oshawa, Ontario",Leftover paint or solvents,,38.0
2019,"Oshawa, Ontario",Unwanted engine oil or anti-freeze,,
2019,"Oshawa, Ontario",Dead or unwanted batteries (excluding car batteries),,71.0
2019,"Oshawa, Ontario",Leftover pesticides,,
2019,"Oshawa, Ontario",Mattresses,,13.0
2019,"Oshawa, Ontario",Textiles,,53.0
2019,"Toronto, Ontario",Leftover or expired medication,,37.0
2019,"Toronto, Ontario",Medical sharps,,11.0
2019,"Toronto, Ontario",Leftover paint or solvents,,26.0
2019,"Toronto, Ontario",Unwanted engine oil or anti-freeze,,7.0
2019,"Toronto, Ontario",Dead or unwanted batteries (excluding car batteries),,66.0
2019,"Toronto, Ontario",Leftover pesticides,,
2019,"Toronto, Ontario",Mattresses,,13.0
2019,"Toronto, Ontario",Textiles,,64.0
2019,"Hamilton, Ontario",Leftover or expired medication,,47.0
2019,"Hamilton, Ontario",Medical sharps,,15.0
2019,"Hamilton, Ontario",Leftover paint or solvents,,40.0
2019,"Hamilton, Ontario",Unwanted engine oil or anti-freeze,,11.0
2019,"Hamilton, Ontario",Dead or unwanted batteries (excluding car batteries),,69.0
2019,"Hamilton, Ontario",Leftover pesticides,,
2019,"Hamilton, Ontario",Mattresses,,21.0
2019,"Hamilton, Ontario",Textiles,,68.0
2019,"St. Catharines-Niagara, Ontario",Leftover or expired medication,,51.0
2019,"St. Catharines-Niagara, Ontario",Medical sharps,,15.0
2019,"St. Catharines-Niagara, Ontario",Leftover paint or solvents,,40.0
2019,"St. Catharines-Niagara, Ontario",Unwanted engine oil or anti-freeze,,13.0
2019,"St. Catharines-Niagara, Ontario",Dead or unwanted batteries (excluding car batteries),,76.0
2019,"St. Catharines-Niagara, Ontario",Leftover pesticides,,
2019,"St. Catharines-Niagara, Ontario",Mattresses,,13.0
2019,"St. Catharines-Niagara, Ontario",Textiles,,61.0
2019,"Kitchener-Cambridge-Waterloo, Ontario",Leftover or expired medication,,33.0
2019,"Kitchener-Cambridge-Waterloo, Ontario",Medical sharps,,11.0
2019,"Kitchener-Cambridge-Waterloo, Ontario",Leftover paint or solvents,,23.0
2019,"Kitchener-Cambridge-Waterloo, Ontario",Unwanted engine oil or anti-freeze,,14.0
2019,"Kitchener-Cambridge-Waterloo, Ontario",Dead or unwanted batteries (excluding car batteries),,63.0
2019,"Kitchener-Cambridge-Waterloo, Ontario",Leftover pesticides,,
2019,"Kitchener-Cambridge-Waterloo, Ontario",Mattresses,,14.0
2019,"Kitchener-Cambridge-Waterloo, Ontario",Textiles,,58.0
2019,"Brantford, Ontario",Leftover or expired medication,,48.0
2019,"Brantford, Ontario",Medical sharps,,14.0
2019,"Brantford, Ontario",Leftover paint or solvents,,29.0
2019,"Brantford, Ontario",Unwanted engine oil or anti-freeze,,
2019,"Brantford, Ontario",Dead or unwanted batteries (excluding car batteries),,68.0
2019,"Brantford, Ontario",Leftover pesticides,,
2019,"Brantford, Ontario",Mattresses,,
2019,"Brantford, Ontario",Textiles,,61.0
2019,"Guelph, Ontario",Leftover or expired medication,,46.0
2019,"Guelph, Ontario",Medical sharps,,
2019,"Guelph, Ontario",Leftover paint or solvents,,39.0
2019,"Guelph, Ontario",Unwanted engine oil or anti-freeze,,
2019,"Guelph, Ontario",Dead or unwanted batteries (excluding car batteries),,76.0
2019,"Guelph, Ontario",Leftover pesticides,,
2019,"Guelph, Ontario",Mattresses,,
2019,"Guelph, Ontario",Textiles,,69.0
2019,"London, Ontario",Leftover or expired medication,,48.0
2019,"London, Ontario",Medical sharps,,13.0
2019,"London, Ontario",Leftover paint or solvents,,34.0
2019,"London, Ontario",Unwanted engine oil or anti-freeze,,10.0
2019,"London, Ontario",Dead or unwanted batteries (excluding car batteries),,74.0
2019,"London, Ontario",Leftover pesticides,,
2019,"London, Ontario",Mattresses,,14.0
2019,"London, Ontario",Textiles,,68.0
2019,"Windsor, Ontario",Leftover or expired medication,,42.0
2019,"Windsor, Ontario",Medical sharps,,
2019,"Windsor, Ontario",Leftover paint or solvents,,31.0
2019,"Windsor, Ontario",Unwanted engine oil or anti-freeze,,23.0
2019,"Windsor, Ontario",Dead or unwanted batteries (excluding car batteries),,64.0
2019,"Windsor, Ontario",Leftover pesticides,,
2019,"Windsor, Ontario",Mattresses,,20.0
2019,"Windsor, Ontario",Textiles,,65.0
2019,"Barrie, Ontario",Leftover or expired medication,,45.0
2019,"Barrie, Ontario",Medical sharps,,
2019,"Barrie, Ontario",Leftover paint or solvents,,35.0
2019,"Barrie, Ontario",Unwanted engine oil or anti-freeze,,
2019,"Barrie, Ontario",Dead or unwanted batteries (excluding car batteries),,73.0
2019,"Barrie, Ontario",Leftover pesticides,,
2019,"Barrie, Ontario",Mattresses,,
2019,"Barrie, Ontario",Textiles,,67.0
2019,"Greater Sudbury, Ontario",Leftover or expired medication,,51.0
2019,"Greater Sudbury, Ontario",Medical sharps,,
2019,"Greater Sudbury, Ontario",Leftover paint or solvents,,35.0
2019,"Greater Sudbury, Ontario",Unwanted engine oil or anti-freeze,,24.0
2019,"Greater Sudbury, Ontario",Dead or unwanted batteries (excluding car batteries),,64.0
2019,"Greater Sudbury, Ontario",Leftover pesticides,,
2019,"Greater Sudbury, Ontario",Mattresses,,
2019,"Greater Sudbury, Ontario",Textiles,,58.0
2019,"Thunder Bay, Ontario",Leftover or expired medication,,50.0
2019,"Thunder Bay, Ontario",Medical sharps,,
2019,"Thunder Bay, Ontario",Leftover paint or solvents,,42.0
2019,"Thunder Bay, Ontario",Unwanted engine oil or anti-freeze,,19.0
2019,"Thunder Bay, Ontario",Dead or unwanted batteries (excluding car batteries),,78.0
2019,"Thunder Bay, Ontario",Leftover pesticides,,
2019,"Thunder Bay, Ontario",Mattresses,,
2019,"Thunder Bay, Ontario",Textiles,,62.0
2019,"Winnipeg, Manitoba",Leftover or expired medication,,33.0
2019,"Winnipeg, Manitoba",Medical sharps,,12.0
2019,"Winnipeg, Manitoba",Leftover paint or solvents,,30.0
2019,"Winnipeg, Manitoba",Unwanted engine oil or anti-freeze,,20.0
2019,"Winnipeg, Manitoba",Dead or unwanted batteries (excluding car batteries),,69.0
2019,"Winnipeg, Manitoba",Leftover pesticides,,
2019,"Winnipeg, Manitoba",Mattresses,,15.0
2019,"Winnipeg, Manitoba",Textiles,,55.0
2019,"Regina, Saskatchewan",Leftover or expired medication,,39.0
2019,"Regina, Saskatchewan",Medical sharps,,
2019,"Regina, Saskatchewan",Leftover paint or solvents,,26.0
2019,"Regina, Saskatchewan",Unwanted engine oil or anti-freeze,,
2019,"Regina, Saskatchewan",Dead or unwanted batteries (excluding car batteries),,68.0
2019,"Regina, Saskatchewan",Leftover pesticides,,
2019,"Regina, Saskatchewan",Mattresses,,
2019,"Regina, Saskatchewan",Textiles,,43.0
2019,"Saskatoon, Saskatchewan",Leftover or expired medication,,35.0
2019,"Saskatoon, Saskatchewan",Medical sharps,,
2019,"Saskatoon, Saskatchewan",Leftover paint or solvents,,32.0
2019,"Saskatoon, Saskatchewan",Unwanted engine oil or anti-freeze,,17.0
2019,"Saskatoon, Saskatchewan",Dead or unwanted batteries (excluding car batteries),,65.0
2019,"Saskatoon, Saskatchewan",Leftover pesticides,,
2019,"Saskatoon, Saskatchewan",Mattresses,,
2019,"Saskatoon, Saskatchewan",Textiles,,56.0
2019,"Lethbridge, Alberta",Leftover or expired medication,,41.0
2019,"Lethbridge, Alberta",Medical sharps,,
2019,"Lethbridge, Alberta",Leftover paint or solvents,,28.0
2019,"Lethbridge, Alberta",Unwanted engine oil or anti-freeze,,
2019,"Lethbridge, Alberta",Dead or unwanted batteries (excluding car batteries),,69.0
2019,"Lethbridge, Alberta",Leftover pesticides,,
2019,"Lethbridge, Alberta",Mattresses,,
2019,"Lethbridge, Alberta",Textiles,,58.0
2019,"Calgary, Alberta",Leftover or expired medication,,38.0
2019,"Calgary, Alberta",Medical sharps,,10.0
2019,"Calgary, Alberta",Leftover paint or solvents,,32.0
2019,"Calgary, Alberta",Unwanted engine oil or anti-freeze,,17.0
2019,"Calgary, Alberta",Dead or unwanted batteries (excluding car batteries),,65.0
2019,"Calgary, Alberta",Leftover pesticides,,
2019,"Calgary, Alberta",Mattresses,,9.0
2019,"Calgary, Alberta",Textiles,,65.0
2019,"Edmonton, Alberta",Leftover or expired medication,,52.0
2019,"Edmonton, Alberta",Medical sharps,,16.0
2019,"Edmonton, Alberta",Leftover paint or solvents,,33.0
2019,"Edmonton, Alberta",Unwanted engine oil or anti-freeze,,19.0
2019,"Edmonton, Alberta",Dead or unwanted batteries (excluding car batteries),,69.0
2019,"Edmonton, Alberta",Leftover pesticides,,
2019,"Edmonton, Alberta",Mattresses,,16.0
2019,"Edmonton, Alberta",Textiles,,67.0
2019,"Kelowna, British Columbia",Leftover or expired medication,,32.0
2019,"Kelowna, British Columbia",Medical sharps,,
2019,"Kelowna, British Columbia",Leftover paint or solvents,,38.0
2019,"Kelowna, British Columbia",Unwanted engine oil or anti-freeze,,
2019,"Kelowna, British Columbia",Dead or unwanted batteries (excluding car batteries),,85.0
2019,"Kelowna, British Columbia",Leftover pesticides,,
2019,"Kelowna, British Columbia",Mattresses,,
2019,"Kelowna, British Columbia",Textiles,,78.0
2019,"Abbotsford-Mission, British Columbia",Leftover or expired medication,,34.0
2019,"Abbotsford-Mission, British Columbia",Medical sharps,,
2019,"Abbotsford-Mission, British Columbia",Leftover paint or solvents,,31.0
2019,"Abbotsford-Mission, British Columbia",Unwanted engine oil or anti-freeze,,24.0
2019,"Abbotsford-Mission, British Columbia",Dead or unwanted batteries (excluding car batteries),,56.0
2019,"Abbotsford-Mission, British Columbia",Leftover pesticides,,
2019,"Abbotsford-Mission, British Columbia",Mattresses,,
2019,"Abbotsford-Mission, British Columbia",Textiles,,59.0
2019,"Vancouver, British Columbia",Leftover or expired medication,,40.0
2019,"Vancouver, British Columbia",Medical sharps,,9.0
2019,"Vancouver, British Columbia",Leftover paint or solvents,,30.0
2019,"Vancouver, British Columbia",Unwanted engine oil or anti-freeze,,11.0
2019,"Vancouver, British Columbia",Dead or unwanted batteries (excluding car batteries),,71.0
2019,"Vancouver, British Columbia",Leftover pesticides,,
2019,"Vancouver, British Columbia",Mattresses,,17.0
2019,"Vancouver, British Columbia",Textiles,,63.0
2019,"Victoria, British Columbia",Leftover or expired medication,,36.0
2019,"Victoria, British Columbia",Medical sharps,,9.0
2019,"Victoria, British Columbia",Leftover paint or solvents,,33.0
2019,"Victoria, British Columbia",Unwanted engine oil or anti-freeze,,17.0
2019,"Victoria, British Columbia",Dead or unwanted batteries (excluding car batteries),,81.0
2019,"Victoria, British Columbia",Leftover pesticides,,
2019,"Victoria, British Columbia",Mattresses,,15.0
2019,"Victoria, British Columbia",Textiles,,71.0
2019,Non-census metropolitan areas,Leftover or expired medication,,42.0
2019,Non-census metropolitan areas,Medical sharps,,12.0
2019,Non-census metropolitan areas,Leftover paint or solvents,,39.0
2019,Non-census metropolitan areas,Unwanted engine oil or anti-freeze,,23.0
2019,Non-census metropolitan areas,Dead or unwanted batteries (excluding car batteries),,68.0
2019,Non-census metropolitan areas,Leftover pesticides,,2.0
2019,Non-census metropolitan areas,Mattresses,,11.0
2019,Non-census metropolitan areas,Textiles,,59.0
2021,Canada,Leftover or expired medication,,39.0
2021,Canada,Medical sharps,,12.0
2021,Canada,Leftover paint or solvents,,34.0
2021,Canada,Unwanted engine oil or anti-freeze,,15.0
2021,Canada,Dead or unwanted batteries (excluding car batteries),,66.0
2021,Canada,Leftover pesticides,,2.0
2021,Canada,Mattresses,,14.0
2021,Canada,Textiles,,55.0
2021,Newfoundland and Labrador,Leftover or expired medication,10,29.0
2021,Newfoundland and Labrador,Medical sharps,10,15.0
2021,Newfoundland and Labrador,Leftover paint or solvents,10,35.0
2021,Newfoundland and Labrador,Unwanted engine oil or anti-freeze,10,13.0
2021,Newfoundland and Labrador,Dead or unwanted batteries (excluding car batteries),10,54.0
2021,Newfoundland and Labrador,Leftover pesticides,10,
2021,Newfoundland and Labrador,Mattresses,10,9.0
2021,Newfoundland and Labrador,Textiles,10,45.0
2021,Prince Edward Island,Leftover or expired medication,11,43.0
2021,Prince Edward Island,Medical sharps,11,17.0
2021,Prince Edward Island,Leftover paint or solvents,11,36.0
2021,Prince Edward Island,Unwanted engine oil or anti-freeze,11,16.0
2021,Prince Edward Island,Dead or unwanted batteries (excluding car batteries),11,69.0
2021,Prince Edward Island,Leftover pesticides,11,
2021,Prince Edward Island,Mattresses,11,15.0
2021,Prince Edward Island,Textiles,11,54.0
2021,Nova Scotia,Leftover or expired medication,12,35.0
2021,Nova Scotia,Medical sharps,12,17.0
2021,Nova Scotia,Leftover paint or solvents,12,34.0
2021,Nova Scotia,Unwanted engine oil or anti-freeze,12,16.0
2021,Nova Scotia,Dead or unwanted batteries (excluding car batteries),12,64.0
2021,Nova Scotia,Leftover pesticides,12,
2021,Nova Scotia,Mattresses,12,13.0
2021,Nova Scotia,Textiles,12,57.0
2021,New Brunswick,Leftover or expired medication,13,38.0
2021,New Brunswick,Medical sharps,13,14.0
2021,New Brunswick,Leftover paint or solvents,13,34.0
2021,New Brunswick,Unwanted engine oil or anti-freeze,13,16.0
2021,New Brunswick,Dead or unwanted batteries (excluding car batteries),13,61.0
2021,New Brunswick,Leftover pesticides,13,
2021,New Brunswick,Mattresses,13,11.0
2021,New Brunswick,Textiles,13,50.0
2021,Quebec,Leftover or expired medication,24,44.0
2021,Quebec,Medical sharps,24,11.0
2021,Quebec,Leftover paint or solvents,24,41.0
2021,Quebec,Unwanted engine oil or anti-freeze,24,14.0
2021,Quebec,Dead or unwanted batteries (excluding car batteries),24,68.0
2021,Quebec,Leftover pesticides,24,2.0
2021,Quebec,Mattresses,24,12.0
2021,Quebec,Textiles,24,59.0
2021,Ontario,Leftover or expired medication,35,39.0
2021,Ontario,Medical sharps,35,12.0
2021,Ontario,Leftover paint or solvents,35,31.0
2021,Ontario,Unwanted engine oil or anti-freeze,35,13.0
2021,Ontario,Dead or unwanted batteries (excluding car batteries),35,65.0
2021,Ontario,Leftover pesticides,35,2.0
2021,Ontario,Mattresses,35,15.0
2021,Ontario,Textiles,35,54.0
2021,Manitoba,Leftover or expired medication,46,34.0
2021,Manitoba,Medical sharps,46,15.0
2021,Manitoba,Leftover paint or solvents,46,27.0
2021,Manitoba,Unwanted engine oil or anti-freeze,46,20.0
2021,Manitoba,Dead or unwanted batteries (excluding car batteries),46,65.0
2021,Manitoba,Leftover pesticides,46,2.0
2021,Manitoba,Mattresses,46,13.0
2021,Manitoba,Textiles,46,51.0
2021,Saskatchewan,Leftover or expired medication,47,34.0
2021,Saskatchewan,Medical sharps,47,15.0
2021,Saskatchewan,Leftover paint or solvents,47,22.0
2021,Saskatchewan,Unwanted engine oil or anti-freeze,47,16.0
2021,Saskatchewan,Dead or unwanted batteries (excluding car batteries),47,59.0
2021,Saskatchewan,Leftover pesticides,47,
2021,Saskatchewan,Mattresses,47,12.0
2021,Saskatchewan,Textiles,47,47.0
2021,Alberta,Leftover or expired medication,48,37.0
2021,Alberta,Medical sharps,48,12.0
2021,Alberta,Leftover paint or solvents,48,32.0
2021,Alberta,Unwanted engine oil or anti-freeze,48,19.0
2021,Alberta,Dead or unwanted batteries (excluding car batteries),48,64.0
2021,Alberta,Leftover pesticides,48,3.0
2021,Alberta,Mattresses,48,15.0
2021,Alberta,Textiles,48,54.0
2021,British Columbia,Leftover or expired medication,59,38.0
2021,British Columbia,Medical sharps,59,11.0
2021,British Columbia,Leftover paint or solvents,59,32.0
2021,British Columbia,Unwanted engine oil or anti-freeze,59,15.0
2021,British Columbia,Dead or unwanted batteries (excluding car batteries),59,68.0
2021,British Columbia,Leftover pesticides,59,2.0
2021,British Columbia,Mattresses,59,15.0
2021,British Columbia,Textiles,59,56.0
2021,All census metropolitan areas,Leftover or expired medication,,39.0
2021,All census metropolitan areas,Medical sharps,,12.0
2021,All census metropolitan areas,Leftover paint or solvents,,32.0
2021,All census metropolitan areas,Unwanted engine oil or anti-freeze,,12.0
2021,All census metropolitan areas,Dead or unwanted batteries (excluding car batteries),,65.0
2021,All census metropolitan areas,Leftover pesticides,,2.0
2021,All census metropolitan areas,Mattresses,,15.0
2021,All census metropolitan areas,Textiles,,56.0
2021,"St. John's, Newfoundland and Labrador",Leftover or expired medication,,34.0
2021,"St. John's, Newfoundland and Labrador",Medical sharps,,10.0
2021,"St. John's, Newfoundland and Labrador",Leftover paint or solvents,,40.0
2021,"St. John's, Newfoundland and Labrador",Unwanted engine oil or anti-freeze,,13.0
2021,"St. John's, Newfoundland and Labrador",Dead or unwanted batteries (excluding car batteries),,61.0
2021,"St. John's, Newfoundland and Labrador",Leftover pesticides,,
2021,"St. John's, Newfoundland and Labrador",Mattresses,,8.0
2021,"St. John's, Newfoundland and Labrador",Textiles,,51.0
2021,"Halifax, Nova Scotia",Leftover or expired medication,,39.0
2021,"Halifax, Nova Scotia",Medical sharps,,17.0
2021,"Halifax, Nova Scotia",Leftover paint or solvents,,39.0
2021,"Halifax, Nova Scotia",Unwanted engine oil or anti-freeze,,15.0
2021,"Halifax, Nova Scotia",Dead or unwanted batteries (excluding car batteries),,66.0
2021,"Halifax, Nova Scotia",Leftover pesticides,,
2021,"Halifax, Nova Scotia",Mattresses,,13.0
2021,"Halifax, Nova Scotia",Textiles,,59.0
2021,"Moncton, New Brunswick",Leftover or expired medication,,45.0
2021,"Moncton, New Brunswick",Medical sharps,,16.0
2021,"Moncton, New Brunswick",Leftover paint or solvents,,27.0
2021,"Moncton, New Brunswick",Unwanted engine oil or anti-freeze,,14.0
2021,"Moncton, New Brunswick",Dead or unwanted batteries (excluding car batteries),,64.0
2021,"Moncton, New Brunswick",Leftover pesticides,,
2021,"Moncton, New Brunswick",Mattresses,,
2021,"Moncton, New Brunswick",Textiles,,52.0
2021,"Saint John, New Brunswick",Leftover or expired medication,,45.0
2021,"Saint John, New Brunswick",Medical sharps,,
2021,"Saint John, New Brunswick",Leftover paint or solvents,,42.0
2021,"Saint John, New Brunswick",Unwanted engine oil or anti-freeze,,20.0
2021,"Saint John, New Brunswick",Dead or unwanted batteries (excluding car batteries),,61.0
2021,"Saint John, New Brunswick",Leftover pesticides,,
2021,"Saint John, New Brunswick",Mattresses,,15.0
2021,"Saint John, New Brunswick",Textiles,,54.0
2021,"Saguenay, Quebec",Leftover or expired medication,,43.0
2021,"Saguenay, Quebec",Medical sharps,,
2021,"Saguenay, Quebec",Leftover paint or solvents,,43.0
2021,"Saguenay, Quebec",Unwanted engine oil or anti-freeze,,
2021,"Saguenay, Quebec",Dead or unwanted batteries (excluding car batteries),,67.0
2021,"Saguenay, Quebec",Leftover pesticides,,
2021,"Saguenay, Quebec",Mattresses,,
2021,"Saguenay, Quebec",Textiles,,52.0
2021,"Québec, Quebec",Leftover or expired medication,,47.0
2021,"Québec, Quebec",Medical sharps,,10.0
2021,"Québec, Quebec",Leftover paint or solvents,,47.0
2021,"Québec, Quebec",Unwanted engine oil or anti-freeze,,18.0
2021,"Québec, Quebec",Dead or unwanted batteries (excluding car batteries),,71.0
2021,"Québec, Quebec",Leftover pesticides,,
2021,"Québec, Quebec",Mattresses,,14.0
2021,"Québec, Quebec",Textiles,,60.0
2021,"Sherbrooke, Quebec",Leftover or expired medication,,40.0
2021,"Sherbrooke, Quebec",Medical sharps,,
2021,"Sherbrooke, Quebec",Leftover paint or solvents,,49.0
2021,"Sherbrooke, Quebec",Unwanted engine oil or anti-freeze,,15.0
2021,"Sherbrooke, Quebec",Dead or unwanted batteries (excluding car batteries),,71.0
2021,"Sherbrooke, Quebec",Leftover pesticides,,
2021,"Sherbrooke, Quebec",Mattresses,,
2021,"Sherbrooke, Quebec",Textiles,,63.0
2021,"Trois-Rivières, Quebec",Leftover or expired medication,,42.0
2021,"Trois-Rivières, Quebec",Medical sharps,,
2021,"Trois-Rivières, Quebec",Leftover paint or solvents,,34.0
2021,"Trois-Rivières, Quebec",Unwanted engine oil or anti-freeze,,
2021,"Trois-Rivières, Quebec",Dead or unwanted batteries (excluding car batteries),,60.0
2021,"Trois-Rivières, Quebec",Leftover pesticides,,
2021,"Trois-Rivières, Quebec",Mattresses,,
2021,"Trois-Rivières, Quebec",Textiles,,57.0
2021,"Montréal, Quebec",Leftover or expired medication,,44.0
2021,"Montréal, Quebec",Medical sharps,,11.0
2021,"Montréal, Quebec",Leftover paint or solvents,,37.0
2021,"Montréal, Quebec",Unwanted engine oil or anti-freeze,,9.0
2021,"Montréal, Quebec",Dead or unwanted batteries (excluding car batteries),,67.0
2021,"Montréal, Quebec",Leftover pesticides,,3.0
2021,"Montréal, Quebec",Mattresses,,12.0
2021,"Montréal, Quebec",Textiles,,59.0
2021,"Ottawa-Gatineau, Ontario/Quebec",Leftover or expired medication,,47.0
2021,"Ottawa-Gatineau, Ontario/Quebec",Medical sharps,,11.0
2021,"Ottawa-Gatineau, Ontario/Quebec",Leftover paint or solvents,,39.0
2021,"Ottawa-Gatineau, Ontario/Quebec",Unwanted engine oil or anti-freeze,,15.0
2021,"Ottawa-Gatineau, Ontario/Quebec",Dead or unwanted batteries (excluding car batteries),,68.0
2021,"Ottawa-Gatineau, Ontario/Quebec",Leftover pesticides,,3.0
2021,"Ottawa-Gatineau, Ontario/Quebec",Mattresses,,17.0
2021,"Ottawa-Gatineau, Ontario/Quebec",Textiles,,57.0
2021,Ottawa-Gatineau (Quebec part),Leftover or expired medication,,54.0
2021,Ottawa-Gatineau (Quebec part),Medical sharps,,11.0
2021,Ottawa-Gatineau (Quebec part),Leftover paint or solvents,,45.0
2021,Ottawa-Gatineau (Quebec part),Unwanted engine oil or anti-freeze,,19.0
2021,Ottawa-Gatineau (Quebec part),Dead or unwanted batteries (excluding car batteries),,69.0
2021,Ottawa-Gatineau (Quebec part),Leftover pesticides,,
2021,Ottawa-Gatineau (Quebec part),Mattresses,,23.0
2021,Ottawa-Gatineau (Quebec part),Textiles,,61.0
2021,Ottawa-Gatineau (Ontario part),Leftover or expired medication,,44.0
2021,Ottawa-Gatineau (Ontario part),Medical sharps,,11.0
2021,Ottawa-Gatineau (Ontario part),Leftover paint or solvents,,37.0
2021,Ottawa-Gatineau (Ontario part),Unwanted engine oil or anti-freeze,,13.0
2021,Ottawa-Gatineau (Ontario part),Dead or unwanted batteries (excluding car batteries),,68.0
2021,Ottawa-Gatineau (Ontario part),Leftover pesticides,,
2021,Ottawa-Gatineau (Ontario part),Mattresses,,15.0
2021,Ottawa-Gatineau (Ontario part),Textiles,,56.0
