Year,Personnes à faible revenu,Géographie,GeoCode,Value
2020,Femmes,Québec,,11.2
2020,"Femmes, moins de 18 ans",Québec,,7.3
2020,"Femmes, 18 à 64 ans",Québec,,8.2
2020,"Femmes, 65 ans et plus",Québec,,23.7
2020,Toutes les personnes,Ontario,35,9.0
2020,Personnes de moins de 18 ans,Ontario,,7.9
2020,Personnes de 18 à 64 ans,Ontario,,8.3
2020,Personnes de 65 ans et plus,Ontario,,12.9
2020,Hommes,Ontario,,8.4
2020,"Hommes, moins de 18 ans",Ontario,,7.9
2020,"Hommes, 18 à 64 ans",Ontario,,7.9
2020,"Hommes, 65 ans et plus",Ontario,,11.1
2020,Femmes,Ontario,,9.6
2020,"Femmes, moins de 18 ans",Ontario,,8.0
2020,"Femmes, 18 à 64 ans",Ontario,,8.7
2020,"Femmes, 65 ans et plus",Ontario,,14.4
2020,Toutes les personnes,Provinces des Prairies,,7.9
2020,Personnes de moins de 18 ans,Provinces des Prairies,,7.6
2020,Personnes de 18 à 64 ans,Provinces des Prairies,,7.4
2020,Personnes de 65 ans et plus,Provinces des Prairies,,10.6
2020,Hommes,Provinces des Prairies,,7.7
2020,"Hommes, moins de 18 ans",Provinces des Prairies,,7.9
2020,"Hommes, 18 à 64 ans",Provinces des Prairies,,7.4
2020,"Hommes, 65 ans et plus",Provinces des Prairies,,8.5
2020,Femmes,Provinces des Prairies,,8.2
2020,"Femmes, moins de 18 ans",Provinces des Prairies,,7.3
2020,"Femmes, 18 à 64 ans",Provinces des Prairies,,7.4
2020,"Femmes, 65 ans et plus",Provinces des Prairies,,12.5
2020,Toutes les personnes,Manitoba,46,11.4
2020,Personnes de moins de 18 ans,Manitoba,,12.4
2020,Personnes de 18 à 64 ans,Manitoba,,10.7
2020,Personnes de 65 ans et plus,Manitoba,,12.6
2020,Hommes,Manitoba,,10.9
2020,"Hommes, moins de 18 ans",Manitoba,,13.8
2020,"Hommes, 18 à 64 ans",Manitoba,,10.4
2020,"Hommes, 65 ans et plus",Manitoba,,8.3
2020,Femmes,Manitoba,,11.9
2020,"Femmes, moins de 18 ans",Manitoba,,11.0
2020,"Femmes, 18 à 64 ans",Manitoba,,11.0
2020,"Femmes, 65 ans et plus",Manitoba,,16.4
2020,Toutes les personnes,Saskatchewan,47,9.6
2020,Personnes de moins de 18 ans,Saskatchewan,,8.9
2020,Personnes de 18 à 64 ans,Saskatchewan,,8.3
2020,Personnes de 65 ans et plus,Saskatchewan,,15.5
2020,Hommes,Saskatchewan,,10.0
2020,"Hommes, moins de 18 ans",Saskatchewan,,11.0
2020,"Hommes, 18 à 64 ans",Saskatchewan,,8.5
2020,"Hommes, 65 ans et plus",Saskatchewan,,14.5
2020,Femmes,Saskatchewan,,9.2
2020,"Femmes, moins de 18 ans",Saskatchewan,,6.8
2020,"Femmes, 18 à 64 ans",Saskatchewan,,8.1
2020,"Femmes, 65 ans et plus",Saskatchewan,,16.3
2020,Toutes les personnes,Alberta,48,6.4
2020,Personnes de moins de 18 ans,Alberta,,5.8
2020,Personnes de 18 à 64 ans,Alberta,,6.2
2020,Personnes de 65 ans et plus,Alberta,,8.4
2020,Hommes,Alberta,,6.1
2020,"Hommes, moins de 18 ans",Alberta,,5.3
2020,"Hommes, 18 à 64 ans",Alberta,,6.2
2020,"Hommes, 65 ans et plus",Alberta,,6.7
2020,Femmes,Alberta,,6.8
2020,"Femmes, moins de 18 ans",Alberta,,6.4
2020,"Femmes, 18 à 64 ans",Alberta,,6.2
2020,"Femmes, 65 ans et plus",Alberta,,10.0
2020,Toutes les personnes,Colombie-Britannique,59,8.9
2020,Personnes de moins de 18 ans,Colombie-Britannique,,6.7
2020,Personnes de 18 à 64 ans,Colombie-Britannique,,8.9
2020,Personnes de 65 ans et plus,Colombie-Britannique,,10.8
2020,Hommes,Colombie-Britannique,,8.5
2020,"Hommes, moins de 18 ans",Colombie-Britannique,,7.7
2020,"Hommes, 18 à 64 ans",Colombie-Britannique,,9.0
2020,"Hommes, 65 ans et plus",Colombie-Britannique,,7.7
2020,Femmes,Colombie-Britannique,,9.2
2020,"Femmes, moins de 18 ans",Colombie-Britannique,,5.6
2020,"Femmes, 18 à 64 ans",Colombie-Britannique,,8.8
2020,"Femmes, 65 ans et plus",Colombie-Britannique,,13.6
2020,Toutes les personnes,"Québec, Québec",,6.6
2020,Personnes de moins de 18 ans,"Québec, Québec",,
2020,Personnes de 18 à 64 ans,"Québec, Québec",,5.3
2020,Personnes de 65 ans et plus,"Québec, Québec",,14.5
2020,Hommes,"Québec, Québec",,5.7
2020,"Hommes, moins de 18 ans","Québec, Québec",,
2020,"Hommes, 18 à 64 ans","Québec, Québec",,4.8
2020,"Hommes, 65 ans et plus","Québec, Québec",,12.0
2020,Femmes,"Québec, Québec",,7.4
2020,"Femmes, moins de 18 ans","Québec, Québec",,
2020,"Femmes, 18 à 64 ans","Québec, Québec",,5.9
2020,"Femmes, 65 ans et plus","Québec, Québec",,16.8
2020,Toutes les personnes,"Montréal, Québec",,9.5
2020,Personnes de moins de 18 ans,"Montréal, Québec",,7.4
2020,Personnes de 18 à 64 ans,"Montréal, Québec",,8.1
2020,Personnes de 65 ans et plus,"Montréal, Québec",,17.9
2020,Hommes,"Montréal, Québec",,8.1
2020,"Hommes, moins de 18 ans","Montréal, Québec",,6.6
2020,"Hommes, 18 à 64 ans","Montréal, Québec",,7.4
2020,"Hommes, 65 ans et plus","Montréal, Québec",,13.6
2020,Femmes,"Montréal, Québec",,10.9
2020,"Femmes, moins de 18 ans","Montréal, Québec",,8.3
2020,"Femmes, 18 à 64 ans","Montréal, Québec",,8.7
2020,"Femmes, 65 ans et plus","Montréal, Québec",,21.3
2020,Toutes les personnes,"Ottawa-Gatineau, Ontario/Québec",,6.9
2020,Personnes de moins de 18 ans,"Ottawa-Gatineau, Ontario/Québec",,3.8
2020,Personnes de 18 à 64 ans,"Ottawa-Gatineau, Ontario/Québec",,6.3
2020,Personnes de 65 ans et plus,"Ottawa-Gatineau, Ontario/Québec",,13.1
2020,Hommes,"Ottawa-Gatineau, Ontario/Québec",,7.0
2020,"Hommes, moins de 18 ans","Ottawa-Gatineau, Ontario/Québec",,
2020,"Hommes, 18 à 64 ans","Ottawa-Gatineau, Ontario/Québec",,7.0
2020,"Hommes, 65 ans et plus","Ottawa-Gatineau, Ontario/Québec",,10.7
2020,Femmes,"Ottawa-Gatineau, Ontario/Québec",,6.9
2020,"Femmes, moins de 18 ans","Ottawa-Gatineau, Ontario/Québec",,3.7
2020,"Femmes, 18 à 64 ans","Ottawa-Gatineau, Ontario/Québec",,5.6
2020,"Femmes, 65 ans et plus","Ottawa-Gatineau, Ontario/Québec",,15.3
2020,Toutes les personnes,"Toronto, Ontario",,9.9
2020,Personnes de moins de 18 ans,"Toronto, Ontario",,10.6
2020,Personnes de 18 à 64 ans,"Toronto, Ontario",,9.0
2020,Personnes de 65 ans et plus,"Toronto, Ontario",,13.2
2020,Hommes,"Toronto, Ontario",,9.1
2020,"Hommes, moins de 18 ans","Toronto, Ontario",,10.0
2020,"Hommes, 18 à 64 ans","Toronto, Ontario",,8.2
2020,"Hommes, 65 ans et plus","Toronto, Ontario",,12.4
2020,Femmes,"Toronto, Ontario",,10.8
2020,"Femmes, moins de 18 ans","Toronto, Ontario",,11.3
2020,"Femmes, 18 à 64 ans","Toronto, Ontario",,9.8
2020,"Femmes, 65 ans et plus","Toronto, Ontario",,13.9
2020,Toutes les personnes,"Winnipeg, Manitoba",,10.4
2020,Personnes de moins de 18 ans,"Winnipeg, Manitoba",,11.0
2020,Personnes de 18 à 64 ans,"Winnipeg, Manitoba",,9.9
2020,Personnes de 65 ans et plus,"Winnipeg, Manitoba",,11.3
2020,Hommes,"Winnipeg, Manitoba",,10.4
2020,"Hommes, moins de 18 ans","Winnipeg, Manitoba",,12.6
2020,"Hommes, 18 à 64 ans","Winnipeg, Manitoba",,10.4
2020,"Hommes, 65 ans et plus","Winnipeg, Manitoba",,7.3
2020,Femmes,"Winnipeg, Manitoba",,10.4
2020,"Femmes, moins de 18 ans","Winnipeg, Manitoba",,9.3
2020,"Femmes, 18 à 64 ans","Winnipeg, Manitoba",,9.5
2020,"Femmes, 65 ans et plus","Winnipeg, Manitoba",,14.9
2020,Toutes les personnes,"Calgary, Alberta",,6.5
2020,Personnes de moins de 18 ans,"Calgary, Alberta",,7.3
2020,Personnes de 18 à 64 ans,"Calgary, Alberta",,6.3
2020,Personnes de 65 ans et plus,"Calgary, Alberta",,6.4
2020,Hommes,"Calgary, Alberta",,5.9
2020,"Hommes, moins de 18 ans","Calgary, Alberta",,
2020,"Hommes, 18 à 64 ans","Calgary, Alberta",,6.3
2020,"Hommes, 65 ans et plus","Calgary, Alberta",,
2020,Femmes,"Calgary, Alberta",,7.1
2020,"Femmes, moins de 18 ans","Calgary, Alberta",,8.8
2020,"Femmes, 18 à 64 ans","Calgary, Alberta",,6.2
2020,"Femmes, 65 ans et plus","Calgary, Alberta",,9.0
2020,Toutes les personnes,"Edmonton, Alberta",,6.1
2020,Personnes de moins de 18 ans,"Edmonton, Alberta",,5.6
2020,Personnes de 18 à 64 ans,"Edmonton, Alberta",,6.1
2020,Personnes de 65 ans et plus,"Edmonton, Alberta",,6.9
2020,Hommes,"Edmonton, Alberta",,6.0
2020,"Hommes, moins de 18 ans","Edmonton, Alberta",,5.8
2020,"Hommes, 18 à 64 ans","Edmonton, Alberta",,5.9
2020,"Hommes, 65 ans et plus","Edmonton, Alberta",,
2020,Femmes,"Edmonton, Alberta",,6.3
2020,"Femmes, moins de 18 ans","Edmonton, Alberta",,
2020,"Femmes, 18 à 64 ans","Edmonton, Alberta",,6.4
2020,"Femmes, 65 ans et plus","Edmonton, Alberta",,7.2
2020,Toutes les personnes,"Vancouver, Colombie-Britannique",,9.1
2020,Personnes de moins de 18 ans,"Vancouver, Colombie-Britannique",,5.8
2020,Personnes de 18 à 64 ans,"Vancouver, Colombie-Britannique",,9.6
2020,Personnes de 65 ans et plus,"Vancouver, Colombie-Britannique",,10.0
2020,Hommes,"Vancouver, Colombie-Britannique",,8.6
2020,"Hommes, moins de 18 ans","Vancouver, Colombie-Britannique",,6.1
2020,"Hommes, 18 à 64 ans","Vancouver, Colombie-Britannique",,9.8
2020,"Hommes, 65 ans et plus","Vancouver, Colombie-Britannique",,5.9
2020,Femmes,"Vancouver, Colombie-Britannique",,9.5
2020,"Femmes, moins de 18 ans","Vancouver, Colombie-Britannique",,5.5
2020,"Femmes, 18 à 64 ans","Vancouver, Colombie-Britannique",,9.4
2020,"Femmes, 65 ans et plus","Vancouver, Colombie-Britannique",,13.7
2021,Personnes de moins de 18 ans,Canada,,9.4
2021,Personnes de 18 à 64 ans,Canada,,9.0
2021,Personnes de 65 ans et plus,Canada,,17.1
2021,Hommes,Canada,,9.7
2021,"Hommes, moins de 18 ans",Canada,,9.2
2021,"Hommes, 18 à 64 ans",Canada,,8.6
2021,"Hommes, 65 ans et plus",Canada,,14.5
2021,Femmes,Canada,,11.4
2021,"Femmes, moins de 18 ans",Canada,,9.7
2021,"Femmes, 18 à 64 ans",Canada,,9.4
2021,"Femmes, 65 ans et plus",Canada,,19.4
2021,Toutes les personnes,Provinces de l'Atlantique,,12.8
2021,Personnes de moins de 18 ans,Provinces de l'Atlantique,,9.7
2021,Personnes de 18 à 64 ans,Provinces de l'Atlantique,,10.0
2021,Personnes de 65 ans et plus,Provinces de l'Atlantique,,23.0
2021,Hommes,Provinces de l'Atlantique,,11.0
2021,"Hommes, moins de 18 ans",Provinces de l'Atlantique,,8.7
2021,"Hommes, 18 à 64 ans",Provinces de l'Atlantique,,8.7
2021,"Hommes, 65 ans et plus",Provinces de l'Atlantique,,19.6
2021,Femmes,Provinces de l'Atlantique,,14.6
2021,"Femmes, moins de 18 ans",Provinces de l'Atlantique,,10.7
2021,"Femmes, 18 à 64 ans",Provinces de l'Atlantique,,11.2
2021,"Femmes, 65 ans et plus",Provinces de l'Atlantique,,26.0
2021,Toutes les personnes,Terre-Neuve-et-Labrador,10,14.3
2021,Personnes de moins de 18 ans,Terre-Neuve-et-Labrador,,11.8
2021,Personnes de 18 à 64 ans,Terre-Neuve-et-Labrador,,10.6
2021,Personnes de 65 ans et plus,Terre-Neuve-et-Labrador,,25.7
2021,Hommes,Terre-Neuve-et-Labrador,,11.7
2021,"Hommes, moins de 18 ans",Terre-Neuve-et-Labrador,,9.0
2021,"Hommes, 18 à 64 ans",Terre-Neuve-et-Labrador,,8.4
2021,"Hommes, 65 ans et plus",Terre-Neuve-et-Labrador,,22.9
2021,Femmes,Terre-Neuve-et-Labrador,,16.8
2021,"Femmes, moins de 18 ans",Terre-Neuve-et-Labrador,,14.7
2021,"Femmes, 18 à 64 ans",Terre-Neuve-et-Labrador,,12.7
2021,"Femmes, 65 ans et plus",Terre-Neuve-et-Labrador,,28.3
2021,Toutes les personnes,Île-du-Prince-Édouard,11,12.2
2021,Personnes de moins de 18 ans,Île-du-Prince-Édouard,,8.6
2021,Personnes de 18 à 64 ans,Île-du-Prince-Édouard,,10.1
2021,Personnes de 65 ans et plus,Île-du-Prince-Édouard,,22.2
2021,Hommes,Île-du-Prince-Édouard,,10.2
2021,"Hommes, moins de 18 ans",Île-du-Prince-Édouard,,8.4
2021,"Hommes, 18 à 64 ans",Île-du-Prince-Édouard,,8.4
2021,"Hommes, 65 ans et plus",Île-du-Prince-Édouard,,18.0
2021,Femmes,Île-du-Prince-Édouard,,14.2
2021,"Femmes, moins de 18 ans",Île-du-Prince-Édouard,,
2021,"Femmes, 18 à 64 ans",Île-du-Prince-Édouard,,11.7
2021,"Femmes, 65 ans et plus",Île-du-Prince-Édouard,,25.8
2021,Toutes les personnes,Nouvelle-Écosse,12,12.9
2021,Personnes de moins de 18 ans,Nouvelle-Écosse,,8.6
2021,Personnes de 18 à 64 ans,Nouvelle-Écosse,,10.9
2021,Personnes de 65 ans et plus,Nouvelle-Écosse,,21.8
2021,Hommes,Nouvelle-Écosse,,11.4
2021,"Hommes, moins de 18 ans",Nouvelle-Écosse,,8.6
2021,"Hommes, 18 à 64 ans",Nouvelle-Écosse,,9.8
2021,"Hommes, 65 ans et plus",Nouvelle-Écosse,,18.8
2021,Femmes,Nouvelle-Écosse,,14.2
2021,"Femmes, moins de 18 ans",Nouvelle-Écosse,,8.6
2021,"Femmes, 18 à 64 ans",Nouvelle-Écosse,,11.9
2021,"Femmes, 65 ans et plus",Nouvelle-Écosse,,24.4
2021,Toutes les personnes,Nouveau-Brunswick,13,11.9
2021,Personnes de moins de 18 ans,Nouveau-Brunswick,,10.0
2021,Personnes de 18 à 64 ans,Nouveau-Brunswick,,8.4
2021,Personnes de 65 ans et plus,Nouveau-Brunswick,,22.7
2021,Hommes,Nouveau-Brunswick,,10.2
2021,"Hommes, moins de 18 ans",Nouveau-Brunswick,,8.8
2021,"Hommes, 18 à 64 ans",Nouveau-Brunswick,,7.5
2021,"Hommes, 65 ans et plus",Nouveau-Brunswick,,18.6
2021,Femmes,Nouveau-Brunswick,,13.6
2021,"Femmes, moins de 18 ans",Nouveau-Brunswick,,11.3
2021,"Femmes, 18 à 64 ans",Nouveau-Brunswick,,9.2
2021,"Femmes, 65 ans et plus",Nouveau-Brunswick,,26.4
2021,Toutes les personnes,Québec,24,11.7
2021,Personnes de moins de 18 ans,Québec,,7.9
2021,Personnes de 18 à 64 ans,Québec,,9.0
2021,Personnes de 65 ans et plus,Québec,,23.5
2021,Hommes,Québec,,10.7
2021,"Hommes, moins de 18 ans",Québec,,7.2
2021,"Hommes, 18 à 64 ans",Québec,,9.0
2021,"Hommes, 65 ans et plus",Québec,,19.9
2021,Femmes,Québec,,12.7
2021,"Femmes, moins de 18 ans",Québec,,8.5
2021,"Femmes, 18 à 64 ans",Québec,,9.1
2021,"Femmes, 65 ans et plus",Québec,,26.7
2021,Toutes les personnes,Ontario,35,10.0
2021,Personnes de moins de 18 ans,Ontario,,9.7
2021,Personnes de 18 à 64 ans,Ontario,,9.1
2021,Personnes de 65 ans et plus,Ontario,,13.5
2021,Hommes,Ontario,,9.1
2021,"Hommes, moins de 18 ans",Ontario,,9.3
2021,"Hommes, 18 à 64 ans",Ontario,,8.5
2021,"Hommes, 65 ans et plus",Ontario,,11.6
2021,Femmes,Ontario,,10.8
2021,"Femmes, moins de 18 ans",Ontario,,10.2
2021,"Femmes, 18 à 64 ans",Ontario,,9.7
2021,"Femmes, 65 ans et plus",Ontario,,15.2
2021,Toutes les personnes,Provinces des Prairies,,10.4
2021,Personnes de moins de 18 ans,Provinces des Prairies,,11.1
2021,Personnes de 18 à 64 ans,Provinces des Prairies,,9.1
2021,Personnes de 65 ans et plus,Provinces des Prairies,,14.6
2021,Hommes,Provinces des Prairies,,10.1
2021,"Hommes, moins de 18 ans",Provinces des Prairies,,11.5
2021,"Hommes, 18 à 64 ans",Provinces des Prairies,,9.0
2021,"Hommes, 65 ans et plus",Provinces des Prairies,,12.4
2021,Femmes,Provinces des Prairies,,10.7
2021,"Femmes, moins de 18 ans",Provinces des Prairies,,10.7
2021,"Femmes, 18 à 64 ans",Provinces des Prairies,,9.2
2021,"Femmes, 65 ans et plus",Provinces des Prairies,,16.6
2021,Toutes les personnes,Manitoba,46,13.9
2021,Personnes de moins de 18 ans,Manitoba,,17.7
2021,Personnes de 18 à 64 ans,Manitoba,,11.3
2021,Personnes de 65 ans et plus,Manitoba,,18.3
2021,Hommes,Manitoba,,13.0
2021,"Hommes, moins de 18 ans",Manitoba,,17.2
2021,"Hommes, 18 à 64 ans",Manitoba,,11.0
2021,"Hommes, 65 ans et plus",Manitoba,,14.8
2021,Femmes,Manitoba,,14.8
2021,"Femmes, moins de 18 ans",Manitoba,,18.3
2021,"Femmes, 18 à 64 ans",Manitoba,,11.6
2021,"Femmes, 65 ans et plus",Manitoba,,21.4
2021,Toutes les personnes,Saskatchewan,47,12.2
2021,Personnes de moins de 18 ans,Saskatchewan,,12.0
2021,Personnes de 18 à 64 ans,Saskatchewan,,11.0
2021,Personnes de 65 ans et plus,Saskatchewan,,16.8
2021,Hommes,Saskatchewan,,12.0
2021,"Hommes, moins de 18 ans",Saskatchewan,,13.4
2021,"Hommes, 18 à 64 ans",Saskatchewan,,10.9
2021,"Hommes, 65 ans et plus",Saskatchewan,,14.2
2021,Femmes,Saskatchewan,,12.5
2021,"Femmes, moins de 18 ans",Saskatchewan,,10.6
2021,"Femmes, 18 à 64 ans",Saskatchewan,,11.2
2021,"Femmes, 65 ans et plus",Saskatchewan,,19.1
2021,Toutes les personnes,Alberta,48,8.9
2021,Personnes de moins de 18 ans,Alberta,,8.9
2021,Personnes de 18 à 64 ans,Alberta,,8.0
2021,Personnes de 65 ans et plus,Alberta,,12.6
2021,Hommes,Alberta,,8.7
2021,"Hommes, moins de 18 ans",Alberta,,9.3
2021,"Hommes, 18 à 64 ans",Alberta,,8.0
2021,"Hommes, 65 ans et plus",Alberta,,11.0
2021,Femmes,Alberta,,9.1
2021,"Femmes, moins de 18 ans",Alberta,,8.5
2021,"Femmes, 18 à 64 ans",Alberta,,8.0
2021,"Femmes, 65 ans et plus",Alberta,,14.1
2021,Toutes les personnes,Colombie-Britannique,59,9.5
2021,Personnes de moins de 18 ans,Colombie-Britannique,,8.3
2021,Personnes de 18 à 64 ans,Colombie-Britannique,,8.1
2021,Personnes de 65 ans et plus,Colombie-Britannique,,15.2
2021,Hommes,Colombie-Britannique,,8.6
2021,"Hommes, moins de 18 ans",Colombie-Britannique,,8.4
2021,"Hommes, 18 à 64 ans",Colombie-Britannique,,7.5
2021,"Hommes, 65 ans et plus",Colombie-Britannique,,12.5
2021,Femmes,Colombie-Britannique,,10.4
2021,"Femmes, moins de 18 ans",Colombie-Britannique,,8.2
2021,"Femmes, 18 à 64 ans",Colombie-Britannique,,8.7
2021,"Femmes, 65 ans et plus",Colombie-Britannique,,17.7
2021,Toutes les personnes,"Québec, Québec",,9.7
2021,Personnes de moins de 18 ans,"Québec, Québec",,
2021,Personnes de 18 à 64 ans,"Québec, Québec",,7.3
2021,Personnes de 65 ans et plus,"Québec, Québec",,20.2
2021,Hommes,"Québec, Québec",,8.3
2021,"Hommes, moins de 18 ans","Québec, Québec",,
2021,"Hommes, 18 à 64 ans","Québec, Québec",,6.0
2021,"Hommes, 65 ans et plus","Québec, Québec",,15.7
2021,Femmes,"Québec, Québec",,11.1
2021,"Femmes, moins de 18 ans","Québec, Québec",,
2021,"Femmes, 18 à 64 ans","Québec, Québec",,8.4
2021,"Femmes, 65 ans et plus","Québec, Québec",,24.2
2021,Toutes les personnes,"Montréal, Québec",,11.3
2021,Personnes de moins de 18 ans,"Montréal, Québec",,9.3
2021,Personnes de 18 à 64 ans,"Montréal, Québec",,9.3
2021,Personnes de 65 ans et plus,"Montréal, Québec",,21.1
2021,Hommes,"Montréal, Québec",,10.2
2021,"Hommes, moins de 18 ans","Montréal, Québec",,7.1
2021,"Hommes, 18 à 64 ans","Montréal, Québec",,9.3
2021,"Hommes, 65 ans et plus","Montréal, Québec",,17.9
2021,Femmes,"Montréal, Québec",,12.4
2021,"Femmes, moins de 18 ans","Montréal, Québec",,11.6
2021,"Femmes, 18 à 64 ans","Montréal, Québec",,9.3
2021,"Femmes, 65 ans et plus","Montréal, Québec",,24.0
2021,Toutes les personnes,"Ottawa-Gatineau, Ontario/Québec",,8.3
2021,Personnes de moins de 18 ans,"Ottawa-Gatineau, Ontario/Québec",,7.0
2021,Personnes de 18 à 64 ans,"Ottawa-Gatineau, Ontario/Québec",,8.3
2021,Personnes de 65 ans et plus,"Ottawa-Gatineau, Ontario/Québec",,9.7
2021,Hommes,"Ottawa-Gatineau, Ontario/Québec",,7.4
2021,"Hommes, moins de 18 ans","Ottawa-Gatineau, Ontario/Québec",,
2021,"Hommes, 18 à 64 ans","Ottawa-Gatineau, Ontario/Québec",,8.1
2021,"Hommes, 65 ans et plus","Ottawa-Gatineau, Ontario/Québec",,6.8
2021,Femmes,"Ottawa-Gatineau, Ontario/Québec",,9.3
2021,"Femmes, moins de 18 ans","Ottawa-Gatineau, Ontario/Québec",,
2021,"Femmes, 18 à 64 ans","Ottawa-Gatineau, Ontario/Québec",,8.5
2021,"Femmes, 65 ans et plus","Ottawa-Gatineau, Ontario/Québec",,12.4
2021,Toutes les personnes,"Toronto, Ontario",,9.4
2021,Personnes de moins de 18 ans,"Toronto, Ontario",,9.0
2021,Personnes de 18 à 64 ans,"Toronto, Ontario",,8.7
2021,Personnes de 65 ans et plus,"Toronto, Ontario",,13.2
2021,Hommes,"Toronto, Ontario",,8.7
2021,"Hommes, moins de 18 ans","Toronto, Ontario",,9.8
2021,"Hommes, 18 à 64 ans","Toronto, Ontario",,7.5
2021,"Hommes, 65 ans et plus","Toronto, Ontario",,12.7
2021,Femmes,"Toronto, Ontario",,10.1
2021,"Femmes, moins de 18 ans","Toronto, Ontario",,8.2
2021,"Femmes, 18 à 64 ans","Toronto, Ontario",,9.7
2021,"Femmes, 65 ans et plus","Toronto, Ontario",,13.7
2021,Toutes les personnes,"Winnipeg, Manitoba",,12.8
2021,Personnes de moins de 18 ans,"Winnipeg, Manitoba",,16.0
2021,Personnes de 18 à 64 ans,"Winnipeg, Manitoba",,10.6
2021,Personnes de 65 ans et plus,"Winnipeg, Manitoba",,17.4
2021,Hommes,"Winnipeg, Manitoba",,12.0
2021,"Hommes, moins de 18 ans","Winnipeg, Manitoba",,14.4
2021,"Hommes, 18 à 64 ans","Winnipeg, Manitoba",,10.9
2021,"Hommes, 65 ans et plus","Winnipeg, Manitoba",,13.8
2021,Femmes,"Winnipeg, Manitoba",,13.6
2021,"Femmes, moins de 18 ans","Winnipeg, Manitoba",,17.5
2021,"Femmes, 18 à 64 ans","Winnipeg, Manitoba",,10.3
2021,"Femmes, 65 ans et plus","Winnipeg, Manitoba",,20.4
2021,Toutes les personnes,"Calgary, Alberta",,9.2
2021,Personnes de moins de 18 ans,"Calgary, Alberta",,8.3
2021,Personnes de 18 à 64 ans,"Calgary, Alberta",,8.7
2021,Personnes de 65 ans et plus,"Calgary, Alberta",,13.4
2021,Hommes,"Calgary, Alberta",,9.3
2021,"Hommes, moins de 18 ans","Calgary, Alberta",,9.8
2021,"Hommes, 18 à 64 ans","Calgary, Alberta",,8.5
2021,"Hommes, 65 ans et plus","Calgary, Alberta",,13.3
2021,Femmes,"Calgary, Alberta",,9.1
2021,"Femmes, moins de 18 ans","Calgary, Alberta",,
2021,"Femmes, 18 à 64 ans","Calgary, Alberta",,8.9
2021,"Femmes, 65 ans et plus","Calgary, Alberta",,13.5
2021,Toutes les personnes,"Edmonton, Alberta",,8.3
2021,Personnes de moins de 18 ans,"Edmonton, Alberta",,10.0
2021,Personnes de 18 à 64 ans,"Edmonton, Alberta",,7.3
2021,Personnes de 65 ans et plus,"Edmonton, Alberta",,10.5
2021,Hommes,"Edmonton, Alberta",,8.7
2021,"Hommes, moins de 18 ans","Edmonton, Alberta",,12.1
2021,"Hommes, 18 à 64 ans","Edmonton, Alberta",,7.7
2021,"Hommes, 65 ans et plus","Edmonton, Alberta",,8.1
2021,Femmes,"Edmonton, Alberta",,7.9
2021,"Femmes, moins de 18 ans","Edmonton, Alberta",,
2021,"Femmes, 18 à 64 ans","Edmonton, Alberta",,6.9
2021,"Femmes, 65 ans et plus","Edmonton, Alberta",,12.6
2021,Toutes les personnes,"Vancouver, Colombie-Britannique",,9.6
2021,Personnes de moins de 18 ans,"Vancouver, Colombie-Britannique",,8.8
2021,Personnes de 18 à 64 ans,"Vancouver, Colombie-Britannique",,8.2
2021,Personnes de 65 ans et plus,"Vancouver, Colombie-Britannique",,15.8
2021,Hommes,"Vancouver, Colombie-Britannique",,8.8
2021,"Hommes, moins de 18 ans","Vancouver, Colombie-Britannique",,9.9
2021,"Hommes, 18 à 64 ans","Vancouver, Colombie-Britannique",,7.5
2021,"Hommes, 65 ans et plus","Vancouver, Colombie-Britannique",,12.8
2021,Femmes,"Vancouver, Colombie-Britannique",,10.3
2021,"Femmes, moins de 18 ans","Vancouver, Colombie-Britannique",,7.7
2021,"Femmes, 18 à 64 ans","Vancouver, Colombie-Britannique",,8.8
2021,"Femmes, 65 ans et plus","Vancouver, Colombie-Britannique",,18.4
2022,Personnes de moins de 18 ans,Canada,,12.0
2022,Personnes de 18 à 64 ans,Canada,,10.7
2022,Personnes de 65 ans et plus,Canada,,15.4
2022,Hommes,Canada,,11.1
2022,"Hommes, moins de 18 ans",Canada,,11.9
2022,"Hommes, 18 à 64 ans",Canada,,10.4
2022,"Hommes, 65 ans et plus",Canada,,12.9
2022,Femmes,Canada,,12.6
2022,"Femmes, moins de 18 ans",Canada,,12.2
2022,"Femmes, 18 à 64 ans",Canada,,11.1
2022,"Femmes, 65 ans et plus",Canada,,17.5
2022,Toutes les personnes,Provinces de l'Atlantique,,16.1
2022,Personnes de moins de 18 ans,Provinces de l'Atlantique,,15.6
2022,Personnes de 18 à 64 ans,Provinces de l'Atlantique,,13.0
2022,Personnes de 65 ans et plus,Provinces de l'Atlantique,,24.9
2022,Hommes,Provinces de l'Atlantique,,15.0
2022,"Hommes, moins de 18 ans",Provinces de l'Atlantique,,15.9
2022,"Hommes, 18 à 64 ans",Provinces de l'Atlantique,,12.6
2022,"Hommes, 65 ans et plus",Provinces de l'Atlantique,,21.2
2022,Femmes,Provinces de l'Atlantique,,17.2
2022,"Femmes, moins de 18 ans",Provinces de l'Atlantique,,15.4
2022,"Femmes, 18 à 64 ans",Provinces de l'Atlantique,,13.5
2022,"Femmes, 65 ans et plus",Provinces de l'Atlantique,,28.1
2022,Toutes les personnes,Terre-Neuve-et-Labrador,10,15.8
2022,Personnes de moins de 18 ans,Terre-Neuve-et-Labrador,,13.5
