Year,Personnes à faible revenu,Géographie,GeoCode,Value
2019,Personnes de moins de 18 ans,"Ottawa-Gatineau, Ontario/Québec",,7.5
2022,Personnes de moins de 18 ans,"Ottawa-Gatineau, Ontario/Québec",,7.4
2023,Personnes de moins de 18 ans,"Ottawa-Gatineau, Ontario/Québec",,6.6
2015,Toutes les personnes,Provinces des Prairies,,10.8
2016,Toutes les personnes,Provinces des Prairies,,10.7
2017,Toutes les personnes,Provinces des Prairies,,9.6
2018,Toutes les personnes,Provinces des Prairies,,9.6
2019,Toutes les personnes,Provinces des Prairies,,9.1
2020,Toutes les personnes,Provinces des Prairies,,6.0
2021,Toutes les personnes,Provinces des Prairies,,8.2
2022,Toutes les personnes,Provinces des Prairies,,10.3
2023,Toutes les personnes,Provinces des Prairies,,9.9
2015,Femmes,Provinces des Prairies,,11.3
2016,Femmes,Provinces des Prairies,,11.0
2017,Femmes,Provinces des Prairies,,10.2
2018,Femmes,Provinces des Prairies,,9.6
2019,Femmes,Provinces des Prairies,,8.9
2020,Femmes,Provinces des Prairies,,5.8
2021,Femmes,Provinces des Prairies,,8.5
2022,Femmes,Provinces des Prairies,,10.7
2023,Femmes,Provinces des Prairies,,10.2
2015,"Femmes, 18 à 64 ans",Provinces des Prairies,,11.1
2016,"Femmes, 18 à 64 ans",Provinces des Prairies,,12.1
2017,"Femmes, 18 à 64 ans",Provinces des Prairies,,11.4
2018,"Femmes, 18 à 64 ans",Provinces des Prairies,,10.6
2019,"Femmes, 18 à 64 ans",Provinces des Prairies,,10.2
2020,"Femmes, 18 à 64 ans",Provinces des Prairies,,6.9
2021,"Femmes, 18 à 64 ans",Provinces des Prairies,,9.0
2022,"Femmes, 18 à 64 ans",Provinces des Prairies,,11.1
2023,"Femmes, 18 à 64 ans",Provinces des Prairies,,11.3
2015,"Femmes, 65 ans et plus",Provinces des Prairies,,5.1
2016,"Femmes, 65 ans et plus",Provinces des Prairies,,5.1
2017,"Femmes, 65 ans et plus",Provinces des Prairies,,4.3
2018,"Femmes, 65 ans et plus",Provinces des Prairies,,5.2
2019,"Femmes, 65 ans et plus",Provinces des Prairies,,3.9
2020,"Femmes, 65 ans et plus",Provinces des Prairies,,3.3
2021,"Femmes, 65 ans et plus",Provinces des Prairies,,6.5
2022,"Femmes, 65 ans et plus",Provinces des Prairies,,6.1
2023,"Femmes, 65 ans et plus",Provinces des Prairies,,4.7
2015,"Femmes, moins de 18 ans",Provinces des Prairies,,15.7
2016,"Femmes, moins de 18 ans",Provinces des Prairies,,11.9
2017,"Femmes, moins de 18 ans",Provinces des Prairies,,10.5
2018,"Femmes, moins de 18 ans",Provinces des Prairies,,9.7
2019,"Femmes, moins de 18 ans",Provinces des Prairies,,8.6
2020,"Femmes, moins de 18 ans",Provinces des Prairies,,4.6
2021,"Femmes, moins de 18 ans",Provinces des Prairies,,8.4
2022,"Femmes, moins de 18 ans",Provinces des Prairies,,12.6
2023,"Femmes, moins de 18 ans",Provinces des Prairies,,11.1
2015,Hommes,Provinces des Prairies,,10.3
2016,Hommes,Provinces des Prairies,,10.4
2017,Hommes,Provinces des Prairies,,9.0
2018,Hommes,Provinces des Prairies,,9.6
2019,Hommes,Provinces des Prairies,,9.3
2020,Hommes,Provinces des Prairies,,6.1
2021,Hommes,Provinces des Prairies,,8.0
2022,Hommes,Provinces des Prairies,,9.9
2023,Hommes,Provinces des Prairies,,9.6
2015,"Hommes, 18 à 64 ans",Provinces des Prairies,,10.5
2016,"Hommes, 18 à 64 ans",Provinces des Prairies,,10.9
2017,"Hommes, 18 à 64 ans",Provinces des Prairies,,10.0
2018,"Hommes, 18 à 64 ans",Provinces des Prairies,,10.6
2019,"Hommes, 18 à 64 ans",Provinces des Prairies,,10.1
2020,"Hommes, 18 à 64 ans",Provinces des Prairies,,7.2
2021,"Hommes, 18 à 64 ans",Provinces des Prairies,,8.7
2022,"Hommes, 18 à 64 ans",Provinces des Prairies,,10.5
2023,"Hommes, 18 à 64 ans",Provinces des Prairies,,10.0
2015,"Hommes, 65 ans et plus",Provinces des Prairies,,3.4
2016,"Hommes, 65 ans et plus",Provinces des Prairies,,4.7
2017,"Hommes, 65 ans et plus",Provinces des Prairies,,3.5
2018,"Hommes, 65 ans et plus",Provinces des Prairies,,3.1
2019,"Hommes, 65 ans et plus",Provinces des Prairies,,5.0
2020,"Hommes, 65 ans et plus",Provinces des Prairies,,2.2
2021,"Hommes, 65 ans et plus",Provinces des Prairies,,5.0
2022,"Hommes, 65 ans et plus",Provinces des Prairies,,5.1
2023,"Hommes, 65 ans et plus",Provinces des Prairies,,4.0
2015,"Hommes, moins de 18 ans",Provinces des Prairies,,13.2
2016,"Hommes, moins de 18 ans",Provinces des Prairies,,12.2
2017,"Hommes, moins de 18 ans",Provinces des Prairies,,9.3
2018,"Hommes, moins de 18 ans",Provinces des Prairies,,10.5
2019,"Hommes, moins de 18 ans",Provinces des Prairies,,9.7
2020,"Hommes, moins de 18 ans",Provinces des Prairies,,5.4
2021,"Hommes, moins de 18 ans",Provinces des Prairies,,7.8
2022,"Hommes, moins de 18 ans",Provinces des Prairies,,11.4
2023,"Hommes, moins de 18 ans",Provinces des Prairies,,12.3
2015,Personnes de 18 à 64 ans,Provinces des Prairies,,10.8
2016,Personnes de 18 à 64 ans,Provinces des Prairies,,11.4
2017,Personnes de 18 à 64 ans,Provinces des Prairies,,10.7
2018,Personnes de 18 à 64 ans,Provinces des Prairies,,10.6
2019,Personnes de 18 à 64 ans,Provinces des Prairies,,10.2
2020,Personnes de 18 à 64 ans,Provinces des Prairies,,7.0
2021,Personnes de 18 à 64 ans,Provinces des Prairies,,8.9
2022,Personnes de 18 à 64 ans,Provinces des Prairies,,10.8
2023,Personnes de 18 à 64 ans,Provinces des Prairies,,10.6
2015,Personnes de 65 ans et plus,Provinces des Prairies,,4.3
2016,Personnes de 65 ans et plus,Provinces des Prairies,,4.9
2017,Personnes de 65 ans et plus,Provinces des Prairies,,3.9
2018,Personnes de 65 ans et plus,Provinces des Prairies,,4.2
2019,Personnes de 65 ans et plus,Provinces des Prairies,,4.4
2020,Personnes de 65 ans et plus,Provinces des Prairies,,2.8
2021,Personnes de 65 ans et plus,Provinces des Prairies,,5.8
2022,Personnes de 65 ans et plus,Provinces des Prairies,,5.6
2023,Personnes de 65 ans et plus,Provinces des Prairies,,4.4
2015,Personnes de moins de 18 ans,Provinces des Prairies,,14.4
2016,Personnes de moins de 18 ans,Provinces des Prairies,,12.0
2017,Personnes de moins de 18 ans,Provinces des Prairies,,9.9
2018,Personnes de moins de 18 ans,Provinces des Prairies,,10.1
2019,Personnes de moins de 18 ans,Provinces des Prairies,,9.2
2020,Personnes de moins de 18 ans,Provinces des Prairies,,5.0
2021,Personnes de moins de 18 ans,Provinces des Prairies,,8.1
2022,Personnes de moins de 18 ans,Provinces des Prairies,,12.0
2023,Personnes de moins de 18 ans,Provinces des Prairies,,11.7
2015,Toutes les personnes,Île-du-Prince-Édouard,11,15.7
2016,Toutes les personnes,Île-du-Prince-Édouard,11,13.9
2017,Toutes les personnes,Île-du-Prince-Édouard,11,15.4
2018,Toutes les personnes,Île-du-Prince-Édouard,11,13.4
2019,Toutes les personnes,Île-du-Prince-Édouard,11,12.3
2020,Toutes les personnes,Île-du-Prince-Édouard,11,7.6
2021,Toutes les personnes,Île-du-Prince-Édouard,11,7.4
2022,Toutes les personnes,Île-du-Prince-Édouard,11,9.8
2023,Toutes les personnes,Île-du-Prince-Édouard,11,11.3
2015,Femmes,Île-du-Prince-Édouard,11,16.3
2016,Femmes,Île-du-Prince-Édouard,11,15.9
2017,Femmes,Île-du-Prince-Édouard,11,15.4
2018,Femmes,Île-du-Prince-Édouard,11,13.4
2019,Femmes,Île-du-Prince-Édouard,11,12.8
2020,Femmes,Île-du-Prince-Édouard,11,7.2
2021,Femmes,Île-du-Prince-Édouard,11,8.4
2022,Femmes,Île-du-Prince-Édouard,11,10.2
2023,Femmes,Île-du-Prince-Édouard,11,11.8
2015,"Femmes, 18 à 64 ans",Île-du-Prince-Édouard,11,15.6
2016,"Femmes, 18 à 64 ans",Île-du-Prince-Édouard,11,15.4
2017,"Femmes, 18 à 64 ans",Île-du-Prince-Édouard,11,17.3
2018,"Femmes, 18 à 64 ans",Île-du-Prince-Édouard,11,13.9
2019,"Femmes, 18 à 64 ans",Île-du-Prince-Édouard,11,14.9
2020,"Femmes, 18 à 64 ans",Île-du-Prince-Édouard,11,8.3
2021,"Femmes, 18 à 64 ans",Île-du-Prince-Édouard,11,10.3
2022,"Femmes, 18 à 64 ans",Île-du-Prince-Édouard,11,10.8
2023,"Femmes, 18 à 64 ans",Île-du-Prince-Édouard,11,13.6
2015,"Femmes, 65 ans et plus",Île-du-Prince-Édouard,11,16.6
2016,"Femmes, 65 ans et plus",Île-du-Prince-Édouard,11,12.3
2017,"Femmes, 65 ans et plus",Île-du-Prince-Édouard,11,9.6
2018,"Femmes, 65 ans et plus",Île-du-Prince-Édouard,11,14.2
2019,"Femmes, 65 ans et plus",Île-du-Prince-Édouard,11,8.2
2020,"Femmes, 65 ans et plus",Île-du-Prince-Édouard,11,3.2
2021,"Femmes, 65 ans et plus",Île-du-Prince-Édouard,11,6.6
2022,"Femmes, 65 ans et plus",Île-du-Prince-Édouard,11,9.4
2023,"Femmes, 65 ans et plus",Île-du-Prince-Édouard,11,5.3
2015,"Femmes, moins de 18 ans",Île-du-Prince-Édouard,11,18.3
2016,"Femmes, moins de 18 ans",Île-du-Prince-Édouard,11,21.4
2017,"Femmes, moins de 18 ans",Île-du-Prince-Édouard,11,15.4
2018,"Femmes, moins de 18 ans",Île-du-Prince-Édouard,11,10.9
2019,"Femmes, moins de 18 ans",Île-du-Prince-Édouard,11,11.0
2020,"Femmes, moins de 18 ans",Île-du-Prince-Édouard,11,8.3
2022,"Femmes, moins de 18 ans",Île-du-Prince-Édouard,11,9.3
2023,"Femmes, moins de 18 ans",Île-du-Prince-Édouard,11,13.2
2015,Hommes,Île-du-Prince-Édouard,11,15.0
2016,Hommes,Île-du-Prince-Édouard,11,11.7
2017,Hommes,Île-du-Prince-Édouard,11,15.3
2018,Hommes,Île-du-Prince-Édouard,11,13.4
2019,Hommes,Île-du-Prince-Édouard,11,11.7
2020,Hommes,Île-du-Prince-Édouard,11,7.9
2021,Hommes,Île-du-Prince-Édouard,11,6.3
2022,Hommes,Île-du-Prince-Édouard,11,9.3
2023,Hommes,Île-du-Prince-Édouard,11,10.8
2015,"Hommes, 18 à 64 ans",Île-du-Prince-Édouard,11,16.1
2016,"Hommes, 18 à 64 ans",Île-du-Prince-Édouard,11,12.7
2017,"Hommes, 18 à 64 ans",Île-du-Prince-Édouard,11,15.0
2018,"Hommes, 18 à 64 ans",Île-du-Prince-Édouard,11,14.7
2019,"Hommes, 18 à 64 ans",Île-du-Prince-Édouard,11,11.5
2020,"Hommes, 18 à 64 ans",Île-du-Prince-Édouard,11,9.1
2021,"Hommes, 18 à 64 ans",Île-du-Prince-Édouard,11,7.3
2022,"Hommes, 18 à 64 ans",Île-du-Prince-Édouard,11,10.3
2023,"Hommes, 18 à 64 ans",Île-du-Prince-Édouard,11,11.5
2015,"Hommes, 65 ans et plus",Île-du-Prince-Édouard,11,9.3
2017,"Hommes, 65 ans et plus",Île-du-Prince-Édouard,11,12.0
2018,"Hommes, 65 ans et plus",Île-du-Prince-Édouard,11,8.5
2020,"Hommes, 65 ans et plus",Île-du-Prince-Édouard,11,6.0
2022,"Hommes, 65 ans et plus",Île-du-Prince-Édouard,11,7.8
2023,"Hommes, 65 ans et plus",Île-du-Prince-Édouard,11,5.6
2015,"Hommes, moins de 18 ans",Île-du-Prince-Édouard,11,16.8
2016,"Hommes, moins de 18 ans",Île-du-Prince-Édouard,11,15.6
2017,"Hommes, moins de 18 ans",Île-du-Prince-Édouard,11,19.0
2018,"Hommes, moins de 18 ans",Île-du-Prince-Édouard,11,14.1
2019,"Hommes, moins de 18 ans",Île-du-Prince-Édouard,11,17.9
2020,"Hommes, moins de 18 ans",Île-du-Prince-Édouard,11,6.1
2022,"Hommes, moins de 18 ans",Île-du-Prince-Édouard,11,7.2
2023,"Hommes, moins de 18 ans",Île-du-Prince-Édouard,11,13.8
2015,Personnes de 18 à 64 ans,Île-du-Prince-Édouard,11,15.8
2016,Personnes de 18 à 64 ans,Île-du-Prince-Édouard,11,14.1
2017,Personnes de 18 à 64 ans,Île-du-Prince-Édouard,11,16.2
2018,Personnes de 18 à 64 ans,Île-du-Prince-Édouard,11,14.3
2019,Personnes de 18 à 64 ans,Île-du-Prince-Édouard,11,13.2
2020,Personnes de 18 à 64 ans,Île-du-Prince-Édouard,11,8.7
2021,Personnes de 18 à 64 ans,Île-du-Prince-Édouard,11,8.8
2022,Personnes de 18 à 64 ans,Île-du-Prince-Édouard,11,10.6
2023,Personnes de 18 à 64 ans,Île-du-Prince-Édouard,11,12.5
2015,Personnes de 65 ans et plus,Île-du-Prince-Édouard,11,13.2
2016,Personnes de 65 ans et plus,Île-du-Prince-Édouard,11,8.3
2017,Personnes de 65 ans et plus,Île-du-Prince-Édouard,11,10.7
2018,Personnes de 65 ans et plus,Île-du-Prince-Édouard,11,11.5
2019,Personnes de 65 ans et plus,Île-du-Prince-Édouard,11,6.9
2020,Personnes de 65 ans et plus,Île-du-Prince-Édouard,11,4.5
2021,Personnes de 65 ans et plus,Île-du-Prince-Édouard,11,5.7
2022,Personnes de 65 ans et plus,Île-du-Prince-Édouard,11,8.6
2023,Personnes de 65 ans et plus,Île-du-Prince-Édouard,11,5.4
2015,Personnes de moins de 18 ans,Île-du-Prince-Édouard,11,17.6
2016,Personnes de moins de 18 ans,Île-du-Prince-Édouard,11,18.5
2017,Personnes de moins de 18 ans,Île-du-Prince-Édouard,11,17.3
2018,Personnes de moins de 18 ans,Île-du-Prince-Édouard,11,12.5
2019,Personnes de moins de 18 ans,Île-du-Prince-Édouard,11,14.6
2020,Personnes de moins de 18 ans,Île-du-Prince-Édouard,11,7.2
2021,Personnes de moins de 18 ans,Île-du-Prince-Édouard,11,4.4
2022,Personnes de moins de 18 ans,Île-du-Prince-Édouard,11,8.3
2023,Personnes de moins de 18 ans,Île-du-Prince-Édouard,11,13.5
2015,Toutes les personnes,Québec,24,13.5
2016,Toutes les personnes,Québec,24,11.0
2017,Toutes les personnes,Québec,24,10.9
2018,Toutes les personnes,Québec,24,9.8
2019,Toutes les personnes,Québec,24,8.9
2020,Toutes les personnes,Québec,24,4.8
2021,Toutes les personnes,Québec,24,5.2
2022,Toutes les personnes,Québec,24,6.6
2023,Toutes les personnes,Québec,24,7.4
2015,Femmes,Québec,24,13.7
2016,Femmes,Québec,24,10.8
2017,Femmes,Québec,24,10.9
2018,Femmes,Québec,24,9.9
2019,Femmes,Québec,24,8.6
2020,Femmes,Québec,24,5.0
2021,Femmes,Québec,24,5.4
2022,Femmes,Québec,24,6.1
2023,Femmes,Québec,24,7.3
2015,"Femmes, 18 à 64 ans",Québec,24,15.8
2016,"Femmes, 18 à 64 ans",Québec,24,11.6
2017,"Femmes, 18 à 64 ans",Québec,24,12.2
2018,"Femmes, 18 à 64 ans",Québec,24,11.8
2019,"Femmes, 18 à 64 ans",Québec,24,10.5
2020,"Femmes, 18 à 64 ans",Québec,24,6.6
2021,"Femmes, 18 à 64 ans",Québec,24,5.9
2022,"Femmes, 18 à 64 ans",Québec,24,7.8
2023,"Femmes, 18 à 64 ans",Québec,24,9.2
2015,"Femmes, 65 ans et plus",Québec,24,7.5
2016,"Femmes, 65 ans et plus",Québec,24,7.7
2017,"Femmes, 65 ans et plus",Québec,24,7.0
2018,"Femmes, 65 ans et plus",Québec,24,6.4
2019,"Femmes, 65 ans et plus",Québec,24,5.9
2020,"Femmes, 65 ans et plus",Québec,24,2.7
2021,"Femmes, 65 ans et plus",Québec,24,5.7
2022,"Femmes, 65 ans et plus",Québec,24,2.5
2023,"Femmes, 65 ans et plus",Québec,24,3.4
2015,"Femmes, moins de 18 ans",Québec,24,12.9
2016,"Femmes, moins de 18 ans",Québec,24,11.5
2017,"Femmes, moins de 18 ans",Québec,24,10.6
2018,"Femmes, moins de 18 ans",Québec,24,7.2
2019,"Femmes, moins de 18 ans",Québec,24,5.2
2020,"Femmes, moins de 18 ans",Québec,24,2.6
2021,"Femmes, moins de 18 ans",Québec,24,3.2
2022,"Femmes, moins de 18 ans",Québec,24,5.1
2023,"Femmes, moins de 18 ans",Québec,24,6.0
2015,Hommes,Québec,24,13.4
2016,Hommes,Québec,24,11.1
2017,Hommes,Québec,24,10.9
2018,Hommes,Québec,24,9.8
2019,Hommes,Québec,24,9.3
2020,Hommes,Québec,24,4.6
2021,Hommes,Québec,24,5.0
2022,Hommes,Québec,24,7.0
2023,Hommes,Québec,24,7.6
2015,"Hommes, 18 à 64 ans",Québec,24,14.8
2016,"Hommes, 18 à 64 ans",Québec,24,12.4
2017,"Hommes, 18 à 64 ans",Québec,24,12.7
2018,"Hommes, 18 à 64 ans",Québec,24,11.7
2019,"Hommes, 18 à 64 ans",Québec,24,11.1
2020,"Hommes, 18 à 64 ans",Québec,24,6.3
2021,"Hommes, 18 à 64 ans",Québec,24,6.1
2022,"Hommes, 18 à 64 ans",Québec,24,9.1
2023,"Hommes, 18 à 64 ans",Québec,24,9.5
2015,"Hommes, 65 ans et plus",Québec,24,6.0
2016,"Hommes, 65 ans et plus",Québec,24,6.9
2017,"Hommes, 65 ans et plus",Québec,24,4.8
2018,"Hommes, 65 ans et plus",Québec,24,4.8
2019,"Hommes, 65 ans et plus",Québec,24,4.8
2020,"Hommes, 65 ans et plus",Québec,24,1.8
2021,"Hommes, 65 ans et plus",Québec,24,4.0
2022,"Hommes, 65 ans et plus",Québec,24,3.3
2023,"Hommes, 65 ans et plus",Québec,24,2.9
2015,"Hommes, moins de 18 ans",Québec,24,14.9
2016,"Hommes, moins de 18 ans",Québec,24,10.2
2017,"Hommes, moins de 18 ans",Québec,24,10.2
2018,"Hommes, moins de 18 ans",Québec,24,7.9
2019,"Hommes, moins de 18 ans",Québec,24,7.3
2021,"Hommes, moins de 18 ans",Québec,24,2.7
2022,"Hommes, moins de 18 ans",Québec,24,4.5
2023,"Hommes, moins de 18 ans",Québec,24,6.2
2015,Personnes de 18 à 64 ans,Québec,24,15.3
2016,Personnes de 18 à 64 ans,Québec,24,12.0
2017,Personnes de 18 à 64 ans,Québec,24,12.5
2018,Personnes de 18 à 64 ans,Québec,24,11.8
2019,Personnes de 18 à 64 ans,Québec,24,10.8
2020,Personnes de 18 à 64 ans,Québec,24,6.4
2021,Personnes de 18 à 64 ans,Québec,24,6.0
2022,Personnes de 18 à 64 ans,Québec,24,8.4
2023,Personnes de 18 à 64 ans,Québec,24,9.4
2015,Personnes de 65 ans et plus,Québec,24,6.8
2016,Personnes de 65 ans et plus,Québec,24,7.3
2017,Personnes de 65 ans et plus,Québec,24,6.0
2018,Personnes de 65 ans et plus,Québec,24,5.7
2019,Personnes de 65 ans et plus,Québec,24,5.4
2020,Personnes de 65 ans et plus,Québec,24,2.3
2021,Personnes de 65 ans et plus,Québec,24,4.9
2022,Personnes de 65 ans et plus,Québec,24,2.9
2023,Personnes de 65 ans et plus,Québec,24,3.1
2015,Personnes de moins de 18 ans,Québec,24,13.9
2016,Personnes de moins de 18 ans,Québec,24,10.9
2017,Personnes de moins de 18 ans,Québec,24,10.4
2018,Personnes de moins de 18 ans,Québec,24,7.6
2019,Personnes de moins de 18 ans,Québec,24,6.3
2020,Personnes de moins de 18 ans,Québec,24,2.3
2021,Personnes de moins de 18 ans,Québec,24,3.0
2022,Personnes de moins de 18 ans,Québec,24,4.8
2023,Personnes de moins de 18 ans,Québec,24,6.1
2015,Toutes les personnes,"Québec, Québec",,8.2
2016,Toutes les personnes,"Québec, Québec",,6.7
2017,Toutes les personnes,"Québec, Québec",,5.7
2018,Toutes les personnes,"Québec, Québec",,8.6
2019,Toutes les personnes,"Québec, Québec",,8.2
2020,Toutes les personnes,"Québec, Québec",,3.2
2021,Toutes les personnes,"Québec, Québec",,3.9
2022,Toutes les personnes,"Québec, Québec",,5.6
2023,Toutes les personnes,"Québec, Québec",,5.3
2015,Femmes,"Québec, Québec",,8.0
2016,Femmes,"Québec, Québec",,7.4
2017,Femmes,"Québec, Québec",,5.3
2018,Femmes,"Québec, Québec",,8.0
2019,Femmes,"Québec, Québec",,7.7
2020,Femmes,"Québec, Québec",,3.1
2021,Femmes,"Québec, Québec",,3.6
2022,Femmes,"Québec, Québec",,4.7
2023,Femmes,"Québec, Québec",,5.4
2015,"Femmes, 18 à 64 ans","Québec, Québec",,9.3
2016,"Femmes, 18 à 64 ans","Québec, Québec",,7.5
2017,"Femmes, 18 à 64 ans","Québec, Québec",,6.5
2018,"Femmes, 18 à 64 ans","Québec, Québec",,10.0
2019,"Femmes, 18 à 64 ans","Québec, Québec",,10.0
2020,"Femmes, 18 à 64 ans","Québec, Québec",,4.5
2021,"Femmes, 18 à 64 ans","Québec, Québec",,4.5
2022,"Femmes, 18 à 64 ans","Québec, Québec",,6.2
2023,"Femmes, 18 à 64 ans","Québec, Québec",,7.3
2016,"Femmes, 65 ans et plus","Québec, Québec",,5.8
2021,"Femmes, 65 ans et plus","Québec, Québec",,3.8
2022,"Femmes, 65 ans et plus","Québec, Québec",,2.1
2023,"Femmes, 65 ans et plus","Québec, Québec",,2.3
2022,"Femmes, moins de 18 ans","Québec, Québec",,3.4
2023,"Femmes, moins de 18 ans","Québec, Québec",,3.8
2015,Hommes,"Québec, Québec",,8.4
2016,Hommes,"Québec, Québec",,5.9
2017,Hommes,"Québec, Québec",,6.1
2018,Hommes,"Québec, Québec",,9.1
2019,Hommes,"Québec, Québec",,8.7
2020,Hommes,"Québec, Québec",,3.3
2021,Hommes,"Québec, Québec",,4.2
2022,Hommes,"Québec, Québec",,6.5
2023,Hommes,"Québec, Québec",,5.1
2015,"Hommes, 18 à 64 ans","Québec, Québec",,9.9
2016,"Hommes, 18 à 64 ans","Québec, Québec",,6.8
2017,"Hommes, 18 à 64 ans","Québec, Québec",,6.1
2018,"Hommes, 18 à 64 ans","Québec, Québec",,10.0
2019,"Hommes, 18 à 64 ans","Québec, Québec",,9.8
2020,"Hommes, 18 à 64 ans","Québec, Québec",,4.6
2021,"Hommes, 18 à 64 ans","Québec, Québec",,5.2
2022,"Hommes, 18 à 64 ans","Québec, Québec",,8.6
2023,"Hommes, 18 à 64 ans","Québec, Québec",,7.5
2022,"Hommes, 65 ans et plus","Québec, Québec",,3.5
2018,"Hommes, moins de 18 ans","Québec, Québec",,9.5
2022,"Hommes, moins de 18 ans","Québec, Québec",,3.1
2023,"Hommes, moins de 18 ans","Québec, Québec",,1.7
2015,Personnes de 18 à 64 ans,"Québec, Québec",,9.6
2016,Personnes de 18 à 64 ans,"Québec, Québec",,7.2
2017,Personnes de 18 à 64 ans,"Québec, Québec",,6.3
2018,Personnes de 18 à 64 ans,"Québec, Québec",,10.0
2019,Personnes de 18 à 64 ans,"Québec, Québec",,9.9
2020,Personnes de 18 à 64 ans,"Québec, Québec",,4.5
2021,Personnes de 18 à 64 ans,"Québec, Québec",,4.8
2022,Personnes de 18 à 64 ans,"Québec, Québec",,7.4
2023,Personnes de 18 à 64 ans,"Québec, Québec",,7.4
2015,Personnes de 65 ans et plus,"Québec, Québec",,9.3
2016,Personnes de 65 ans et plus,"Québec, Québec",,5.4
2017,Personnes de 65 ans et plus,"Québec, Québec",,4.7
2018,Personnes de 65 ans et plus,"Québec, Québec",,5.8
2019,Personnes de 65 ans et plus,"Québec, Québec",,9.3
2021,Personnes de 65 ans et plus,"Québec, Québec",,3.9
2022,Personnes de 65 ans et plus,"Québec, Québec",,2.8
2023,Personnes de 65 ans et plus,"Québec, Québec",,1.8
2022,Personnes de moins de 18 ans,"Québec, Québec",,3.3
2023,Personnes de moins de 18 ans,"Québec, Québec",,2.8
2015,Toutes les personnes,Saskatchewan,47,12.2
2016,Toutes les personnes,Saskatchewan,47,11.1
2017,Toutes les personnes,Saskatchewan,47,11.9
2018,Toutes les personnes,Saskatchewan,47,10.8
2019,Toutes les personnes,Saskatchewan,47,11.9
2020,Toutes les personnes,Saskatchewan,47,6.7
2021,Toutes les personnes,Saskatchewan,47,9.1
2022,Toutes les personnes,Saskatchewan,47,11.1
2023,Toutes les personnes,Saskatchewan,47,12.9
2015,Femmes,Saskatchewan,47,13.7
2016,Femmes,Saskatchewan,47,11.9
2017,Femmes,Saskatchewan,47,12.2
2018,Femmes,Saskatchewan,47,11.2
2019,Femmes,Saskatchewan,47,11.4
2020,Femmes,Saskatchewan,47,6.2
2021,Femmes,Saskatchewan,47,9.1
2022,Femmes,Saskatchewan,47,11.1
2023,Femmes,Saskatchewan,47,13.5
2015,"Femmes, 18 à 64 ans",Saskatchewan,47,13.7
2016,"Femmes, 18 à 64 ans",Saskatchewan,47,12.5
2017,"Femmes, 18 à 64 ans",Saskatchewan,47,13.0
2018,"Femmes, 18 à 64 ans",Saskatchewan,47,12.1
2019,"Femmes, 18 à 64 ans",Saskatchewan,47,12.8
2020,"Femmes, 18 à 64 ans",Saskatchewan,47,7.4
2021,"Femmes, 18 à 64 ans",Saskatchewan,47,10.6
2022,"Femmes, 18 à 64 ans",Saskatchewan,47,12.1
2023,"Femmes, 18 à 64 ans",Saskatchewan,47,14.8
2015,"Femmes, 65 ans et plus",Saskatchewan,47,7.6
2016,"Femmes, 65 ans et plus",Saskatchewan,47,7.5
2017,"Femmes, 65 ans et plus",Saskatchewan,47,6.2
2018,"Femmes, 65 ans et plus",Saskatchewan,47,6.0
2019,"Femmes, 65 ans et plus",Saskatchewan,47,5.6
2020,"Femmes, 65 ans et plus",Saskatchewan,47,3.1
2021,"Femmes, 65 ans et plus",Saskatchewan,47,6.6
2022,"Femmes, 65 ans et plus",Saskatchewan,47,5.6
2023,"Femmes, 65 ans et plus",Saskatchewan,47,5.6
2015,"Femmes, moins de 18 ans",Saskatchewan,47,18.0
2016,"Femmes, moins de 18 ans",Saskatchewan,47,13.3
2017,"Femmes, moins de 18 ans",Saskatchewan,47,14.5
2018,"Femmes, moins de 18 ans",Saskatchewan,47,12.5
2019,"Femmes, moins de 18 ans",Saskatchewan,47,12.0
2020,"Femmes, moins de 18 ans",Saskatchewan,47,5.4
2021,"Femmes, moins de 18 ans",Saskatchewan,47,7.3
2022,"Femmes, moins de 18 ans",Saskatchewan,47,13.1
2023,"Femmes, moins de 18 ans",Saskatchewan,47,16.4
2015,Hommes,Saskatchewan,47,10.8
2016,Hommes,Saskatchewan,47,10.3
2017,Hommes,Saskatchewan,47,11.6
2018,Hommes,Saskatchewan,47,10.4
2019,Hommes,Saskatchewan,47,12.4
2020,Hommes,Saskatchewan,47,7.2
2021,Hommes,Saskatchewan,47,9.1
2022,Hommes,Saskatchewan,47,11.1
2023,Hommes,Saskatchewan,47,12.4
2015,"Hommes, 18 à 64 ans",Saskatchewan,47,10.5
2016,"Hommes, 18 à 64 ans",Saskatchewan,47,10.7
2017,"Hommes, 18 à 64 ans",Saskatchewan,47,12.1
2018,"Hommes, 18 à 64 ans",Saskatchewan,47,12.1
2019,"Hommes, 18 à 64 ans",Saskatchewan,47,13.5
2020,"Hommes, 18 à 64 ans",Saskatchewan,47,8.0
2021,"Hommes, 18 à 64 ans",Saskatchewan,47,10.2
2022,"Hommes, 18 à 64 ans",Saskatchewan,47,11.8
2023,"Hommes, 18 à 64 ans",Saskatchewan,47,13.5
2015,"Hommes, 65 ans et plus",Saskatchewan,47,4.3
2016,"Hommes, 65 ans et plus",Saskatchewan,47,6.2
2017,"Hommes, 65 ans et plus",Saskatchewan,47,4.8
2018,"Hommes, 65 ans et plus",Saskatchewan,47,3.1
