Year,Causes de décès,Âge au décès,Sexe,Value
2023,Pneumoconioses et affections respiratoires dues à des agents chimiques,30 à 34 ans,Les deux sexes,0.0
2023,Pneumopathie due à des substances solides et liquides,30 à 34 ans,Les deux sexes,0.0
2023,Tumeurs malignes,30 à 34 ans,Hommes,7.5
2023,Diabète sucré,30 à 34 ans,Hommes,1.4
2023,Maladies du coeur,30 à 34 ans,Hommes,4.1
2023,Hypertension essentielle et néphropathie hypertensive,30 à 34 ans,Hommes,0.1
2023,Maladies cérébrovasculaires,30 à 34 ans,Hommes,0.9
2023,Athérosclérose,30 à 34 ans,Hommes,0.0
2023,Anévrisme aortique et dissection,30 à 34 ans,Hommes,0.3
2023,Maladies chroniques des voies respiratoires inférieures,30 à 34 ans,Hommes,0.3
2023,Pneumoconioses et affections respiratoires dues à des agents chimiques,30 à 34 ans,Hommes,0.1
2023,Pneumopathie due à des substances solides et liquides,30 à 34 ans,Hommes,0.1
2023,Tumeurs malignes,30 à 34 ans,Femmes,8.9
2023,Diabète sucré,30 à 34 ans,Femmes,0.9
2023,Maladies du coeur,30 à 34 ans,Femmes,2.1
2023,Hypertension essentielle et néphropathie hypertensive,30 à 34 ans,Femmes,0.1
2023,Maladies cérébrovasculaires,30 à 34 ans,Femmes,0.5
2023,Athérosclérose,30 à 34 ans,Femmes,0.0
2023,Anévrisme aortique et dissection,30 à 34 ans,Femmes,0.1
2023,Maladies chroniques des voies respiratoires inférieures,30 à 34 ans,Femmes,0.1
2023,Pneumoconioses et affections respiratoires dues à des agents chimiques,30 à 34 ans,Femmes,0.0
2023,Pneumopathie due à des substances solides et liquides,30 à 34 ans,Femmes,0.0
2023,Tumeurs malignes,35 à 44 ans,Les deux sexes,20.8
2023,Diabète sucré,35 à 44 ans,Les deux sexes,2.4
2023,Maladies du coeur,35 à 44 ans,Les deux sexes,9.7
2023,Hypertension essentielle et néphropathie hypertensive,35 à 44 ans,Les deux sexes,0.2
2023,Maladies cérébrovasculaires,35 à 44 ans,Les deux sexes,2.1
2023,Athérosclérose,35 à 44 ans,Les deux sexes,0.0
2023,Anévrisme aortique et dissection,35 à 44 ans,Les deux sexes,0.5
2023,Maladies chroniques des voies respiratoires inférieures,35 à 44 ans,Les deux sexes,0.4
2023,Pneumoconioses et affections respiratoires dues à des agents chimiques,35 à 44 ans,Les deux sexes,0.0
2023,Pneumopathie due à des substances solides et liquides,35 à 44 ans,Les deux sexes,0.2
2023,Tumeurs malignes,35 à 44 ans,Hommes,19.0
2023,Diabète sucré,35 à 44 ans,Hommes,3.0
2023,Maladies du coeur,35 à 44 ans,Hommes,13.9
2023,Hypertension essentielle et néphropathie hypertensive,35 à 44 ans,Hommes,0.4
2023,Maladies cérébrovasculaires,35 à 44 ans,Hommes,2.3
2023,Athérosclérose,35 à 44 ans,Hommes,0.0
2023,Anévrisme aortique et dissection,35 à 44 ans,Hommes,0.8
2023,Maladies chroniques des voies respiratoires inférieures,35 à 44 ans,Hommes,0.5
2023,Pneumoconioses et affections respiratoires dues à des agents chimiques,35 à 44 ans,Hommes,0.0
2023,Pneumopathie due à des substances solides et liquides,35 à 44 ans,Hommes,0.2
2023,Tumeurs malignes,35 à 44 ans,Femmes,22.7
2023,Diabète sucré,35 à 44 ans,Femmes,1.7
2023,Maladies du coeur,35 à 44 ans,Femmes,5.5
2023,Hypertension essentielle et néphropathie hypertensive,35 à 44 ans,Femmes,0.1
2023,Maladies cérébrovasculaires,35 à 44 ans,Femmes,1.9
2023,Athérosclérose,35 à 44 ans,Femmes,0.0
2023,Anévrisme aortique et dissection,35 à 44 ans,Femmes,0.3
2023,Maladies chroniques des voies respiratoires inférieures,35 à 44 ans,Femmes,0.3
2023,Pneumoconioses et affections respiratoires dues à des agents chimiques,35 à 44 ans,Femmes,0.0
2023,Pneumopathie due à des substances solides et liquides,35 à 44 ans,Femmes,0.1
2023,Tumeurs malignes,35 à 39 ans,Les deux sexes,15.4
2023,Diabète sucré,35 à 39 ans,Les deux sexes,1.6
2023,Maladies du coeur,35 à 39 ans,Les deux sexes,6.7
2023,Hypertension essentielle et néphropathie hypertensive,35 à 39 ans,Les deux sexes,0.2
2023,Maladies cérébrovasculaires,35 à 39 ans,Les deux sexes,1.5
2023,Athérosclérose,35 à 39 ans,Les deux sexes,0.0
2023,Anévrisme aortique et dissection,35 à 39 ans,Les deux sexes,0.4
2023,Maladies chroniques des voies respiratoires inférieures,35 à 39 ans,Les deux sexes,0.3
2023,Pneumoconioses et affections respiratoires dues à des agents chimiques,35 à 39 ans,Les deux sexes,0.0
2023,Pneumopathie due à des substances solides et liquides,35 à 39 ans,Les deux sexes,0.2
2023,Tumeurs malignes,35 à 39 ans,Hommes,13.1
2023,Diabète sucré,35 à 39 ans,Hommes,2.1
2023,Maladies du coeur,35 à 39 ans,Hommes,9.3
2023,Hypertension essentielle et néphropathie hypertensive,35 à 39 ans,Hommes,0.3
2023,Maladies cérébrovasculaires,35 à 39 ans,Hommes,1.5
2023,Athérosclérose,35 à 39 ans,Hommes,0.0
2023,Anévrisme aortique et dissection,35 à 39 ans,Hommes,0.6
2023,Maladies chroniques des voies respiratoires inférieures,35 à 39 ans,Hommes,0.2
2023,Pneumoconioses et affections respiratoires dues à des agents chimiques,35 à 39 ans,Hommes,0.0
2023,Pneumopathie due à des substances solides et liquides,35 à 39 ans,Hommes,0.2
2023,Tumeurs malignes,35 à 39 ans,Femmes,17.8
2023,Diabète sucré,35 à 39 ans,Femmes,1.2
2023,Maladies du coeur,35 à 39 ans,Femmes,4.1
2023,Hypertension essentielle et néphropathie hypertensive,35 à 39 ans,Femmes,0.1
2023,Maladies cérébrovasculaires,35 à 39 ans,Femmes,1.4
2023,Athérosclérose,35 à 39 ans,Femmes,0.0
2023,Anévrisme aortique et dissection,35 à 39 ans,Femmes,0.3
2023,Maladies chroniques des voies respiratoires inférieures,35 à 39 ans,Femmes,0.4
2023,Pneumoconioses et affections respiratoires dues à des agents chimiques,35 à 39 ans,Femmes,0.0
2023,Pneumopathie due à des substances solides et liquides,35 à 39 ans,Femmes,0.1
2023,Tumeurs malignes,40 à 44 ans,Les deux sexes,26.5
2023,Diabète sucré,40 à 44 ans,Les deux sexes,3.1
2023,Maladies du coeur,40 à 44 ans,Les deux sexes,12.9
2023,Hypertension essentielle et néphropathie hypertensive,40 à 44 ans,Les deux sexes,0.2
2023,Maladies cérébrovasculaires,40 à 44 ans,Les deux sexes,2.8
2023,Athérosclérose,40 à 44 ans,Les deux sexes,0.0
2023,Anévrisme aortique et dissection,40 à 44 ans,Les deux sexes,0.7
2023,Maladies chroniques des voies respiratoires inférieures,40 à 44 ans,Les deux sexes,0.5
2023,Pneumoconioses et affections respiratoires dues à des agents chimiques,40 à 44 ans,Les deux sexes,0.0
2023,Pneumopathie due à des substances solides et liquides,40 à 44 ans,Les deux sexes,0.1
2023,Tumeurs malignes,40 à 44 ans,Hommes,25.2
2023,Diabète sucré,40 à 44 ans,Hommes,3.9
2023,Maladies du coeur,40 à 44 ans,Hommes,18.9
2023,Hypertension essentielle et néphropathie hypertensive,40 à 44 ans,Hommes,0.4
2023,Maladies cérébrovasculaires,40 à 44 ans,Hommes,3.1
2023,Athérosclérose,40 à 44 ans,Hommes,0.0
2023,Anévrisme aortique et dissection,40 à 44 ans,Hommes,1.1
2023,Maladies chroniques des voies respiratoires inférieures,40 à 44 ans,Hommes,0.8
2023,Pneumoconioses et affections respiratoires dues à des agents chimiques,40 à 44 ans,Hommes,0.0
2023,Pneumopathie due à des substances solides et liquides,40 à 44 ans,Hommes,0.1
2023,Tumeurs malignes,40 à 44 ans,Femmes,27.8
2023,Diabète sucré,40 à 44 ans,Femmes,2.3
2023,Maladies du coeur,40 à 44 ans,Femmes,6.8
2023,Hypertension essentielle et néphropathie hypertensive,40 à 44 ans,Femmes,0.0
2023,Maladies cérébrovasculaires,40 à 44 ans,Femmes,2.4
2023,Athérosclérose,40 à 44 ans,Femmes,0.0
2023,Anévrisme aortique et dissection,40 à 44 ans,Femmes,0.2
2023,Maladies chroniques des voies respiratoires inférieures,40 à 44 ans,Femmes,0.2
2023,Pneumoconioses et affections respiratoires dues à des agents chimiques,40 à 44 ans,Femmes,0.0
2023,Pneumopathie due à des substances solides et liquides,40 à 44 ans,Femmes,0.2
2023,Tumeurs malignes,45 à 54 ans,Les deux sexes,69.2
2023,Diabète sucré,45 à 54 ans,Les deux sexes,6.9
2023,Maladies du coeur,45 à 54 ans,Les deux sexes,32.7
2023,Hypertension essentielle et néphropathie hypertensive,45 à 54 ans,Les deux sexes,0.4
2023,Maladies cérébrovasculaires,45 à 54 ans,Les deux sexes,5.9
2023,Athérosclérose,45 à 54 ans,Les deux sexes,0.1
2023,Anévrisme aortique et dissection,45 à 54 ans,Les deux sexes,1.5
2023,Maladies chroniques des voies respiratoires inférieures,45 à 54 ans,Les deux sexes,2.4
2023,Pneumoconioses et affections respiratoires dues à des agents chimiques,45 à 54 ans,Les deux sexes,0.0
2023,Pneumopathie due à des substances solides et liquides,45 à 54 ans,Les deux sexes,0.4
2023,Tumeurs malignes,45 à 54 ans,Hommes,63.6
2023,Diabète sucré,45 à 54 ans,Hommes,9.5
2023,Maladies du coeur,45 à 54 ans,Hommes,49.7
2023,Hypertension essentielle et néphropathie hypertensive,45 à 54 ans,Hommes,0.6
2023,Maladies cérébrovasculaires,45 à 54 ans,Hommes,6.8
2023,Athérosclérose,45 à 54 ans,Hommes,0.1
2023,Anévrisme aortique et dissection,45 à 54 ans,Hommes,2.4
2023,Maladies chroniques des voies respiratoires inférieures,45 à 54 ans,Hommes,3.0
2023,Pneumoconioses et affections respiratoires dues à des agents chimiques,45 à 54 ans,Hommes,0.0
2023,Pneumopathie due à des substances solides et liquides,45 à 54 ans,Hommes,0.5
2023,Tumeurs malignes,45 à 54 ans,Femmes,74.7
2023,Diabète sucré,45 à 54 ans,Femmes,4.3
2023,Maladies du coeur,45 à 54 ans,Femmes,15.8
2023,Hypertension essentielle et néphropathie hypertensive,45 à 54 ans,Femmes,0.2
2023,Maladies cérébrovasculaires,45 à 54 ans,Femmes,5.0
2023,Athérosclérose,45 à 54 ans,Femmes,0.1
2023,Anévrisme aortique et dissection,45 à 54 ans,Femmes,0.7
2023,Maladies chroniques des voies respiratoires inférieures,45 à 54 ans,Femmes,1.7
2023,Pneumoconioses et affections respiratoires dues à des agents chimiques,45 à 54 ans,Femmes,0.1
2023,Pneumopathie due à des substances solides et liquides,45 à 54 ans,Femmes,0.3
2023,Tumeurs malignes,45 à 49 ans,Les deux sexes,49.0
2023,Diabète sucré,45 à 49 ans,Les deux sexes,4.8
2023,Maladies du coeur,45 à 49 ans,Les deux sexes,22.8
2023,Hypertension essentielle et néphropathie hypertensive,45 à 49 ans,Les deux sexes,0.4
2023,Maladies cérébrovasculaires,45 à 49 ans,Les deux sexes,4.2
2023,Athérosclérose,45 à 49 ans,Les deux sexes,0.1
2023,Anévrisme aortique et dissection,45 à 49 ans,Les deux sexes,1.2
2023,Maladies chroniques des voies respiratoires inférieures,45 à 49 ans,Les deux sexes,1.4
2023,Pneumoconioses et affections respiratoires dues à des agents chimiques,45 à 49 ans,Les deux sexes,0.0
2023,Pneumopathie due à des substances solides et liquides,45 à 49 ans,Les deux sexes,0.2
2023,Tumeurs malignes,45 à 49 ans,Hommes,42.2
2023,Diabète sucré,45 à 49 ans,Hommes,6.8
2023,Maladies du coeur,45 à 49 ans,Hommes,35.0
2023,Hypertension essentielle et néphropathie hypertensive,45 à 49 ans,Hommes,0.5
2023,Maladies cérébrovasculaires,45 à 49 ans,Hommes,5.1
2023,Athérosclérose,45 à 49 ans,Hommes,0.2
2023,Anévrisme aortique et dissection,45 à 49 ans,Hommes,1.8
2023,Maladies chroniques des voies respiratoires inférieures,45 à 49 ans,Hommes,1.7
2023,Pneumoconioses et affections respiratoires dues à des agents chimiques,45 à 49 ans,Hommes,0.0
2023,Pneumopathie due à des substances solides et liquides,45 à 49 ans,Hommes,0.2
2023,Tumeurs malignes,45 à 49 ans,Femmes,55.7
2023,Diabète sucré,45 à 49 ans,Femmes,2.8
2023,Maladies du coeur,45 à 49 ans,Femmes,10.7
2023,Hypertension essentielle et néphropathie hypertensive,45 à 49 ans,Femmes,0.2
2023,Maladies cérébrovasculaires,45 à 49 ans,Femmes,3.3
2023,Athérosclérose,45 à 49 ans,Femmes,0.0
2023,Anévrisme aortique et dissection,45 à 49 ans,Femmes,0.6
2023,Maladies chroniques des voies respiratoires inférieures,45 à 49 ans,Femmes,1.1
2023,Pneumoconioses et affections respiratoires dues à des agents chimiques,45 à 49 ans,Femmes,0.0
2023,Pneumopathie due à des substances solides et liquides,45 à 49 ans,Femmes,0.2
2023,Tumeurs malignes,50 à 54 ans,Les deux sexes,89.7
2023,Diabète sucré,50 à 54 ans,Les deux sexes,9.0
2023,Maladies du coeur,50 à 54 ans,Les deux sexes,42.6
2023,Hypertension essentielle et néphropathie hypertensive,50 à 54 ans,Les deux sexes,0.5
2023,Maladies cérébrovasculaires,50 à 54 ans,Les deux sexes,7.6
2023,Athérosclérose,50 à 54 ans,Les deux sexes,0.1
2023,Anévrisme aortique et dissection,50 à 54 ans,Les deux sexes,1.9
2023,Maladies chroniques des voies respiratoires inférieures,50 à 54 ans,Les deux sexes,3.3
2023,Pneumoconioses et affections respiratoires dues à des agents chimiques,50 à 54 ans,Les deux sexes,0.0
2023,Pneumopathie due à des substances solides et liquides,50 à 54 ans,Les deux sexes,0.5
2023,Tumeurs malignes,50 à 54 ans,Hommes,85.5
2023,Diabète sucré,50 à 54 ans,Hommes,12.3
2023,Maladies du coeur,50 à 54 ans,Hommes,64.7
2023,Hypertension essentielle et néphropathie hypertensive,50 à 54 ans,Hommes,0.7
2023,Maladies cérébrovasculaires,50 à 54 ans,Hommes,8.4
2023,Athérosclérose,50 à 54 ans,Hommes,0.1
2023,Anévrisme aortique et dissection,50 à 54 ans,Hommes,3.1
2023,Maladies chroniques des voies respiratoires inférieures,50 à 54 ans,Hommes,4.2
2023,Pneumoconioses et affections respiratoires dues à des agents chimiques,50 à 54 ans,Hommes,0.0
2023,Pneumopathie due à des substances solides et liquides,50 à 54 ans,Hommes,0.7
2023,Tumeurs malignes,50 à 54 ans,Femmes,93.7
2023,Diabète sucré,50 à 54 ans,Femmes,5.8
2023,Maladies du coeur,50 à 54 ans,Femmes,21.0
2023,Hypertension essentielle et néphropathie hypertensive,50 à 54 ans,Femmes,0.2
2023,Maladies cérébrovasculaires,50 à 54 ans,Femmes,6.8
2023,Athérosclérose,50 à 54 ans,Femmes,0.1
2023,Anévrisme aortique et dissection,50 à 54 ans,Femmes,0.7
2023,Maladies chroniques des voies respiratoires inférieures,50 à 54 ans,Femmes,2.4
2023,Pneumoconioses et affections respiratoires dues à des agents chimiques,50 à 54 ans,Femmes,0.1
2023,Pneumopathie due à des substances solides et liquides,50 à 54 ans,Femmes,0.4
2023,Tumeurs malignes,55 à 64 ans,Les deux sexes,224.6
2023,Diabète sucré,55 à 64 ans,Les deux sexes,16.9
2023,Maladies du coeur,55 à 64 ans,Les deux sexes,98.7
2023,Hypertension essentielle et néphropathie hypertensive,55 à 64 ans,Les deux sexes,1.7
2023,Maladies cérébrovasculaires,55 à 64 ans,Les deux sexes,17.1
2023,Athérosclérose,55 à 64 ans,Les deux sexes,0.4
2023,Anévrisme aortique et dissection,55 à 64 ans,Les deux sexes,2.4
2023,Maladies chroniques des voies respiratoires inférieures,55 à 64 ans,Les deux sexes,21.2
2023,Pneumoconioses et affections respiratoires dues à des agents chimiques,55 à 64 ans,Les deux sexes,0.1
2023,Pneumopathie due à des substances solides et liquides,55 à 64 ans,Les deux sexes,1.9
2023,Tumeurs malignes,55 à 64 ans,Hommes,239.1
2023,Diabète sucré,55 à 64 ans,Hommes,22.3
2023,Maladies du coeur,55 à 64 ans,Hommes,147.5
2023,Hypertension essentielle et néphropathie hypertensive,55 à 64 ans,Hommes,2.4
2023,Maladies cérébrovasculaires,55 à 64 ans,Hommes,20.8
2023,Athérosclérose,55 à 64 ans,Hommes,0.5
2023,Anévrisme aortique et dissection,55 à 64 ans,Hommes,3.8
2023,Maladies chroniques des voies respiratoires inférieures,55 à 64 ans,Hommes,23.9
2023,Pneumoconioses et affections respiratoires dues à des agents chimiques,55 à 64 ans,Hommes,0.2
2023,Pneumopathie due à des substances solides et liquides,55 à 64 ans,Hommes,2.7
2023,Tumeurs malignes,55 à 64 ans,Femmes,210.5
2023,Diabète sucré,55 à 64 ans,Femmes,11.6
2023,Maladies du coeur,55 à 64 ans,Femmes,51.0
2023,Hypertension essentielle et néphropathie hypertensive,55 à 64 ans,Femmes,1.1
2023,Maladies cérébrovasculaires,55 à 64 ans,Femmes,13.5
2023,Athérosclérose,55 à 64 ans,Femmes,0.2
2023,Anévrisme aortique et dissection,55 à 64 ans,Femmes,1.1
2023,Maladies chroniques des voies respiratoires inférieures,55 à 64 ans,Femmes,18.6
2023,Pneumoconioses et affections respiratoires dues à des agents chimiques,55 à 64 ans,Femmes,0.1
2023,Pneumopathie due à des substances solides et liquides,55 à 64 ans,Femmes,1.1
2023,Tumeurs malignes,55 à 59 ans,Les deux sexes,165.2
2023,Diabète sucré,55 à 59 ans,Les deux sexes,13.6
2023,Maladies du coeur,55 à 59 ans,Les deux sexes,73.6
2023,Hypertension essentielle et néphropathie hypertensive,55 à 59 ans,Les deux sexes,1.4
2023,Maladies cérébrovasculaires,55 à 59 ans,Les deux sexes,12.5
2023,Athérosclérose,55 à 59 ans,Les deux sexes,0.3
2023,Anévrisme aortique et dissection,55 à 59 ans,Les deux sexes,1.8
2023,Maladies chroniques des voies respiratoires inférieures,55 à 59 ans,Les deux sexes,12.3
2023,Pneumoconioses et affections respiratoires dues à des agents chimiques,55 à 59 ans,Les deux sexes,0.1
2023,Pneumopathie due à des substances solides et liquides,55 à 59 ans,Les deux sexes,1.3
2023,Tumeurs malignes,55 à 59 ans,Hommes,173.4
2023,Diabète sucré,55 à 59 ans,Hommes,19.3
2023,Maladies du coeur,55 à 59 ans,Hommes,111.2
2023,Hypertension essentielle et néphropathie hypertensive,55 à 59 ans,Hommes,1.8
2023,Maladies cérébrovasculaires,55 à 59 ans,Hommes,14.8
2023,Athérosclérose,55 à 59 ans,Hommes,0.5
2023,Anévrisme aortique et dissection,55 à 59 ans,Hommes,2.8
2023,Maladies chroniques des voies respiratoires inférieures,55 à 59 ans,Hommes,13.6
2023,Pneumoconioses et affections respiratoires dues à des agents chimiques,55 à 59 ans,Hommes,0.1
2023,Pneumopathie due à des substances solides et liquides,55 à 59 ans,Hommes,1.7
2023,Tumeurs malignes,55 à 59 ans,Femmes,157.2
2023,Diabète sucré,55 à 59 ans,Femmes,8.0
2023,Maladies du coeur,55 à 59 ans,Femmes,36.7
2023,Hypertension essentielle et néphropathie hypertensive,55 à 59 ans,Femmes,1.0
2023,Maladies cérébrovasculaires,55 à 59 ans,Femmes,10.3
2023,Athérosclérose,55 à 59 ans,Femmes,0.2
2023,Anévrisme aortique et dissection,55 à 59 ans,Femmes,0.9
2023,Maladies chroniques des voies respiratoires inférieures,55 à 59 ans,Femmes,11.0
2023,Pneumoconioses et affections respiratoires dues à des agents chimiques,55 à 59 ans,Femmes,0.1
2023,Pneumopathie due à des substances solides et liquides,55 à 59 ans,Femmes,1.0
2023,Tumeurs malignes,60 à 64 ans,Les deux sexes,281.2
2023,Diabète sucré,60 à 64 ans,Les deux sexes,20.1
2023,Maladies du coeur,60 à 64 ans,Les deux sexes,122.5
2023,Hypertension essentielle et néphropathie hypertensive,60 à 64 ans,Les deux sexes,2.1
2023,Maladies cérébrovasculaires,60 à 64 ans,Les deux sexes,21.5
2023,Athérosclérose,60 à 64 ans,Les deux sexes,0.4
2023,Anévrisme aortique et dissection,60 à 64 ans,Les deux sexes,3.0
2023,Maladies chroniques des voies respiratoires inférieures,60 à 64 ans,Les deux sexes,29.6
2023,Pneumoconioses et affections respiratoires dues à des agents chimiques,60 à 64 ans,Les deux sexes,0.1
2023,Pneumopathie due à des substances solides et liquides,60 à 64 ans,Les deux sexes,2.4
2023,Tumeurs malignes,60 à 64 ans,Hommes,301.8
2023,Diabète sucré,60 à 64 ans,Hommes,25.3
2023,Maladies du coeur,60 à 64 ans,Hommes,182.1
2023,Hypertension essentielle et néphropathie hypertensive,60 à 64 ans,Hommes,2.9
2023,Maladies cérébrovasculaires,60 à 64 ans,Hommes,26.4
2023,Athérosclérose,60 à 64 ans,Hommes,0.6
2023,Anévrisme aortique et dissection,60 à 64 ans,Hommes,4.8
2023,Maladies chroniques des voies respiratoires inférieures,60 à 64 ans,Hommes,33.6
2023,Pneumoconioses et affections respiratoires dues à des agents chimiques,60 à 64 ans,Hommes,0.2
2023,Pneumopathie due à des substances solides et liquides,60 à 64 ans,Hommes,3.6
2023,Tumeurs malignes,60 à 64 ans,Femmes,261.0
2023,Diabète sucré,60 à 64 ans,Femmes,15.0
2023,Maladies du coeur,60 à 64 ans,Femmes,64.5
2023,Hypertension essentielle et néphropathie hypertensive,60 à 64 ans,Femmes,1.3
2023,Maladies cérébrovasculaires,60 à 64 ans,Femmes,16.7
2023,Athérosclérose,60 à 64 ans,Femmes,0.3
2023,Anévrisme aortique et dissection,60 à 64 ans,Femmes,1.3
2023,Maladies chroniques des voies respiratoires inférieures,60 à 64 ans,Femmes,25.7
2023,Pneumoconioses et affections respiratoires dues à des agents chimiques,60 à 64 ans,Femmes,0.1
2023,Pneumopathie due à des substances solides et liquides,60 à 64 ans,Femmes,1.3
2023,Tumeurs malignes,65 à 74 ans,Les deux sexes,542.4
2023,Diabète sucré,65 à 74 ans,Les deux sexes,37.1
2023,Maladies du coeur,65 à 74 ans,Les deux sexes,239.8
2023,Hypertension essentielle et néphropathie hypertensive,65 à 74 ans,Les deux sexes,5.3
2023,Maladies cérébrovasculaires,65 à 74 ans,Les deux sexes,48.9
2023,Athérosclérose,65 à 74 ans,Les deux sexes,1.5
2023,Anévrisme aortique et dissection,65 à 74 ans,Les deux sexes,7.9
2023,Maladies chroniques des voies respiratoires inférieures,65 à 74 ans,Les deux sexes,75.0
2023,Pneumoconioses et affections respiratoires dues à des agents chimiques,65 à 74 ans,Les deux sexes,0.4
2023,Pneumopathie due à des substances solides et liquides,65 à 74 ans,Les deux sexes,5.3
2023,Tumeurs malignes,65 à 74 ans,Hommes,617.6
2023,Diabète sucré,65 à 74 ans,Hommes,47.5
2023,Maladies du coeur,65 à 74 ans,Hommes,338.5
2023,Hypertension essentielle et néphropathie hypertensive,65 à 74 ans,Hommes,6.5
2023,Maladies cérébrovasculaires,65 à 74 ans,Hommes,58.5
2023,Athérosclérose,65 à 74 ans,Hommes,1.8
2023,Anévrisme aortique et dissection,65 à 74 ans,Hommes,11.4
2023,Maladies chroniques des voies respiratoires inférieures,65 à 74 ans,Hommes,84.2
2023,Pneumoconioses et affections respiratoires dues à des agents chimiques,65 à 74 ans,Hommes,0.8
2023,Pneumopathie due à des substances solides et liquides,65 à 74 ans,Hommes,7.2
2023,Tumeurs malignes,65 à 74 ans,Femmes,472.4
2023,Diabète sucré,65 à 74 ans,Femmes,27.3
2023,Maladies du coeur,65 à 74 ans,Femmes,147.9
2023,Hypertension essentielle et néphropathie hypertensive,65 à 74 ans,Femmes,4.1
2023,Maladies cérébrovasculaires,65 à 74 ans,Femmes,40.0
2023,Athérosclérose,65 à 74 ans,Femmes,1.3
2023,Anévrisme aortique et dissection,65 à 74 ans,Femmes,4.5
2023,Maladies chroniques des voies respiratoires inférieures,65 à 74 ans,Femmes,66.5
2023,Pneumoconioses et affections respiratoires dues à des agents chimiques,65 à 74 ans,Femmes,0.1
2023,Pneumopathie due à des substances solides et liquides,65 à 74 ans,Femmes,3.6
2023,Tumeurs malignes,65 à 69 ans,Les deux sexes,450.1
2023,Diabète sucré,65 à 69 ans,Les deux sexes,28.1
2023,Maladies du coeur,65 à 69 ans,Les deux sexes,192.6
2023,Hypertension essentielle et néphropathie hypertensive,65 à 69 ans,Les deux sexes,3.9
2023,Maladies cérébrovasculaires,65 à 69 ans,Les deux sexes,35.8
2023,Athérosclérose,65 à 69 ans,Les deux sexes,1.2
2023,Anévrisme aortique et dissection,65 à 69 ans,Les deux sexes,6.0
2023,Maladies chroniques des voies respiratoires inférieures,65 à 69 ans,Les deux sexes,58.2
2023,Pneumoconioses et affections respiratoires dues à des agents chimiques,65 à 69 ans,Les deux sexes,0.3
2023,Pneumopathie due à des substances solides et liquides,65 à 69 ans,Les deux sexes,3.4
2023,Tumeurs malignes,65 à 69 ans,Hommes,507.6
2023,Diabète sucré,65 à 69 ans,Hommes,35.0
2023,Maladies du coeur,65 à 69 ans,Hommes,277.1
2023,Hypertension essentielle et néphropathie hypertensive,65 à 69 ans,Hommes,4.7
2023,Maladies cérébrovasculaires,65 à 69 ans,Hommes,43.7
2023,Athérosclérose,65 à 69 ans,Hommes,1.6
2023,Anévrisme aortique et dissection,65 à 69 ans,Hommes,8.7
2023,Maladies chroniques des voies respiratoires inférieures,65 à 69 ans,Hommes,65.8
2023,Pneumoconioses et affections respiratoires dues à des agents chimiques,65 à 69 ans,Hommes,0.5
2023,Pneumopathie due à des substances solides et liquides,65 à 69 ans,Hommes,4.5
2023,Tumeurs malignes,65 à 69 ans,Femmes,395.8
2023,Diabète sucré,65 à 69 ans,Femmes,21.6
2023,Maladies du coeur,65 à 69 ans,Femmes,112.9
2023,Hypertension essentielle et néphropathie hypertensive,65 à 69 ans,Femmes,3.2
2023,Maladies cérébrovasculaires,65 à 69 ans,Femmes,28.3
2023,Athérosclérose,65 à 69 ans,Femmes,0.8
2023,Anévrisme aortique et dissection,65 à 69 ans,Femmes,3.5
2023,Maladies chroniques des voies respiratoires inférieures,65 à 69 ans,Femmes,51.0
2023,Pneumoconioses et affections respiratoires dues à des agents chimiques,65 à 69 ans,Femmes,0.0
2023,Pneumopathie due à des substances solides et liquides,65 à 69 ans,Femmes,2.4
2023,Tumeurs malignes,70 à 74 ans,Les deux sexes,657.4
2023,Diabète sucré,70 à 74 ans,Les deux sexes,48.2
2023,Maladies du coeur,70 à 74 ans,Les deux sexes,298.6
2023,Hypertension essentielle et néphropathie hypertensive,70 à 74 ans,Les deux sexes,7.0
2023,Maladies cérébrovasculaires,70 à 74 ans,Les deux sexes,65.4
2023,Athérosclérose,70 à 74 ans,Les deux sexes,2.0
2023,Anévrisme aortique et dissection,70 à 74 ans,Les deux sexes,10.2
2023,Maladies chroniques des voies respiratoires inférieures,70 à 74 ans,Les deux sexes,96.0
2023,Pneumoconioses et affections respiratoires dues à des agents chimiques,70 à 74 ans,Les deux sexes,0.6
2023,Pneumopathie due à des substances solides et liquides,70 à 74 ans,Les deux sexes,7.7
2023,Tumeurs malignes,70 à 74 ans,Hommes,756.7
2023,Diabète sucré,70 à 74 ans,Hommes,63.4
2023,Maladies du coeur,70 à 74 ans,Hommes,416.2
2023,Hypertension essentielle et néphropathie hypertensive,70 à 74 ans,Hommes,8.8
2023,Maladies cérébrovasculaires,70 à 74 ans,Hommes,77.3
2023,Athérosclérose,70 à 74 ans,Hommes,2.2
2023,Anévrisme aortique et dissection,70 à 74 ans,Hommes,14.9
2023,Maladies chroniques des voies respiratoires inférieures,70 à 74 ans,Hommes,107.4
2023,Pneumoconioses et affections respiratoires dues à des agents chimiques,70 à 74 ans,Hommes,1.1
2023,Pneumopathie due à des substances solides et liquides,70 à 74 ans,Hommes,10.7
2023,Tumeurs malignes,70 à 74 ans,Femmes,566.5
2023,Diabète sucré,70 à 74 ans,Femmes,34.4
2023,Maladies du coeur,70 à 74 ans,Femmes,190.8
2023,Hypertension essentielle et néphropathie hypertensive,70 à 74 ans,Femmes,5.3
