Year,Source,Géographie,GeoCode,Value
2003,Bâtiments,Nouveau-Brunswick,13,1.403
2003,Agriculture,Nouveau-Brunswick,13,0.564
2003,Déchets et autres,Nouveau-Brunswick,13,0.851
2003,"Fabrication légère, construction et ressources forestières",Nouveau-Brunswick,13,0.738
2003,Inventaire provincial,Terre-Neuve-et-Labrador,10,11.655
2003,Exploitation pétrolière et gazière,Terre-Neuve-et-Labrador,10,2.901
2003,Transports,Terre-Neuve-et-Labrador,10,3.448
2003,Industrie lourde,Terre-Neuve-et-Labrador,10,1.674
2003,Bâtiments,Terre-Neuve-et-Labrador,10,1.085
2003,Agriculture,Terre-Neuve-et-Labrador,10,0.094
2003,Déchets et autres,Terre-Neuve-et-Labrador,10,0.639
2003,"Fabrication légère, construction et ressources forestières",Terre-Neuve-et-Labrador,10,0.226
2003,Inventaire territorial,Territoires du Nord-Ouest,61,1.462
2003,Exploitation pétrolière et gazière,Territoires du Nord-Ouest,61,0.377
2003,Transports,Territoires du Nord-Ouest,61,0.311
2003,Industrie lourde,Territoires du Nord-Ouest,61,0.376
2003,Bâtiments,Territoires du Nord-Ouest,61,0.282
2003,Agriculture,Territoires du Nord-Ouest,61,0.016
2003,Déchets et autres,Territoires du Nord-Ouest,61,0.031
2003,"Fabrication légère, construction et ressources forestières",Territoires du Nord-Ouest,61,0.015
2003,Inventaire provincial,Nouvelle-Écosse,12,21.89
2003,Exploitation pétrolière et gazière,Nouvelle-Écosse,12,1.645
2003,Transports,Nouvelle-Écosse,12,5.037
2003,Industrie lourde,Nouvelle-Écosse,12,1.04
2003,Bâtiments,Nouvelle-Écosse,12,3.266
2003,Agriculture,Nouvelle-Écosse,12,0.543
2003,Déchets et autres,Nouvelle-Écosse,12,0.755
2003,"Fabrication légère, construction et ressources forestières",Nouvelle-Écosse,12,0.554
2003,Inventaire territorial,Nunavut,62,0.719
2003,Transports,Nunavut,62,0.331
2003,Industrie lourde,Nunavut,62,0.225
2003,Bâtiments,Nunavut,62,0.014
2003,Déchets et autres,Nunavut,62,0.022
2003,"Fabrication légère, construction et ressources forestières",Nunavut,62,0.007
2003,Inventaire provincial,Ontario,35,207.059
2003,Exploitation pétrolière et gazière,Ontario,35,11.746
2003,Transports,Ontario,35,52.601
2003,Industrie lourde,Ontario,35,35.363
2003,Bâtiments,Ontario,35,36.801
2003,Agriculture,Ontario,35,11.529
2003,Déchets et autres,Ontario,35,7.814
2003,"Fabrication légère, construction et ressources forestières",Ontario,35,11.559
2003,Inventaire provincial,Île-du-Prince-Édouard,11,1.959
2003,Exploitation pétrolière et gazière,Île-du-Prince-Édouard,11,0.0
2003,Transports,Île-du-Prince-Édouard,11,0.718
2003,Industrie lourde,Île-du-Prince-Édouard,11,0.003
2003,Bâtiments,Île-du-Prince-Édouard,11,0.521
2003,Agriculture,Île-du-Prince-Édouard,11,0.38
2003,Déchets et autres,Île-du-Prince-Édouard,11,0.106
2003,"Fabrication légère, construction et ressources forestières",Île-du-Prince-Édouard,11,0.195
2003,Inventaire provincial,Québec,24,88.509
2003,Exploitation pétrolière et gazière,Québec,24,3.996
2003,Transports,Québec,24,29.939
2003,Industrie lourde,Québec,24,21.616
2003,Bâtiments,Québec,24,13.501
2003,Agriculture,Québec,24,8.061
2003,Déchets et autres,Québec,24,4.771
2003,"Fabrication légère, construction et ressources forestières",Québec,24,4.654
2003,Inventaire provincial,Saskatchewan,47,79.731
2003,Exploitation pétrolière et gazière,Saskatchewan,47,37.169
2003,Transports,Saskatchewan,47,6.807
2003,Industrie lourde,Saskatchewan,47,2.535
2003,Bâtiments,Saskatchewan,47,3.69
2003,Agriculture,Saskatchewan,47,12.596
2003,Déchets et autres,Saskatchewan,47,1.373
2003,"Fabrication légère, construction et ressources forestières",Saskatchewan,47,0.479
2003,Inventaire territorial,Yukon,60,0.511
2003,Exploitation pétrolière et gazière,Yukon,60,0.068
2003,Transports,Yukon,60,0.213
2003,Industrie lourde,Yukon,60,0.044
2003,Bâtiments,Yukon,60,0.104
2003,Agriculture,Yukon,60,0.025
2003,Déchets et autres,Yukon,60,0.026
2003,"Fabrication légère, construction et ressources forestières",Yukon,60,0.011
2004,Inventaire provincial,Alberta,48,244.77
2004,Exploitation pétrolière et gazière,Alberta,48,114.834
2004,Transports,Alberta,48,21.4
2004,Industrie lourde,Alberta,48,17.656
2004,Bâtiments,Alberta,48,17.319
2004,Agriculture,Alberta,48,20.359
2004,Déchets et autres,Alberta,48,3.143
2004,"Fabrication légère, construction et ressources forestières",Alberta,48,2.965
2004,Inventaire provincial,Colombie-Britannique,59,64.757
2004,Exploitation pétrolière et gazière,Colombie-Britannique,59,14.211
2004,Transports,Colombie-Britannique,59,20.4
2004,Industrie lourde,Colombie-Britannique,59,7.911
2004,Bâtiments,Colombie-Britannique,59,8.156
2004,Agriculture,Colombie-Britannique,59,2.96
2004,Déchets et autres,Colombie-Britannique,59,2.774
2004,"Fabrication légère, construction et ressources forestières",Colombie-Britannique,59,4.996
2004,Exploitation pétrolière et gazière,Canada,,190.89
2004,Transports,Canada,,153.703
2004,Industrie lourde,Canada,,92.812
2004,Bâtiments,Canada,,88.487
2004,Agriculture,Canada,,64.676
2004,Déchets et autres,Canada,,23.414
2004,"Fabrication légère, construction et ressources forestières",Canada,,27.978
2004,Inventaire provincial,Manitoba,46,21.008
2004,Exploitation pétrolière et gazière,Manitoba,46,0.75
2004,Transports,Manitoba,46,5.8
2004,Industrie lourde,Manitoba,46,1.435
2004,Bâtiments,Manitoba,46,2.955
2004,Agriculture,Manitoba,46,7.21
2004,Déchets et autres,Manitoba,46,1.274
2004,"Fabrication légère, construction et ressources forestières",Manitoba,46,0.969
2004,Inventaire provincial,Nouveau-Brunswick,13,21.392
2004,Exploitation pétrolière et gazière,Nouveau-Brunswick,13,2.537
2004,Transports,Nouveau-Brunswick,13,4.284
2004,Industrie lourde,Nouveau-Brunswick,13,1.654
2004,Bâtiments,Nouveau-Brunswick,13,1.639
2004,Agriculture,Nouveau-Brunswick,13,0.567
2004,Déchets et autres,Nouveau-Brunswick,13,0.832
2004,"Fabrication légère, construction et ressources forestières",Nouveau-Brunswick,13,0.778
2004,Inventaire provincial,Terre-Neuve-et-Labrador,10,10.907
2004,Exploitation pétrolière et gazière,Terre-Neuve-et-Labrador,10,2.657
2004,Transports,Terre-Neuve-et-Labrador,10,3.274
2004,Industrie lourde,Terre-Neuve-et-Labrador,10,1.588
2004,Bâtiments,Terre-Neuve-et-Labrador,10,1.115
2004,Agriculture,Terre-Neuve-et-Labrador,10,0.081
2004,Déchets et autres,Terre-Neuve-et-Labrador,10,0.635
2004,"Fabrication légère, construction et ressources forestières",Terre-Neuve-et-Labrador,10,0.268
2004,Inventaire territorial,Territoires du Nord-Ouest,61,1.402
2004,Exploitation pétrolière et gazière,Territoires du Nord-Ouest,61,0.335
2004,Transports,Territoires du Nord-Ouest,61,0.359
2004,Industrie lourde,Territoires du Nord-Ouest,61,0.33
2004,Bâtiments,Territoires du Nord-Ouest,61,0.272
2004,Agriculture,Territoires du Nord-Ouest,61,0.002
2004,Déchets et autres,Territoires du Nord-Ouest,61,0.031
2004,"Fabrication légère, construction et ressources forestières",Territoires du Nord-Ouest,61,0.013
2004,Inventaire provincial,Nouvelle-Écosse,12,23.06
2004,Exploitation pétrolière et gazière,Nouvelle-Écosse,12,1.277
2004,Transports,Nouvelle-Écosse,12,4.967
2004,Industrie lourde,Nouvelle-Écosse,12,1.01
2004,Bâtiments,Nouvelle-Écosse,12,2.957
2004,Agriculture,Nouvelle-Écosse,12,0.554
2004,Déchets et autres,Nouvelle-Écosse,12,0.715
2004,"Fabrication légère, construction et ressources forestières",Nouvelle-Écosse,12,0.641
2004,Inventaire territorial,Nunavut,62,0.756
2004,Transports,Nunavut,62,0.33
2004,Industrie lourde,Nunavut,62,0.243
2004,Bâtiments,Nunavut,62,0.015
2004,Déchets et autres,Nunavut,62,0.022
2004,"Fabrication légère, construction et ressources forestières",Nunavut,62,0.004
2004,Inventaire provincial,Ontario,35,203.058
2004,Exploitation pétrolière et gazière,Ontario,35,11.605
2004,Transports,Ontario,35,54.822
2004,Industrie lourde,Ontario,35,38.012
2004,Bâtiments,Ontario,35,36.468
2004,Agriculture,Ontario,35,11.277
2004,Déchets et autres,Ontario,35,7.786
2004,"Fabrication légère, construction et ressources forestières",Ontario,35,11.487
2004,Inventaire provincial,Île-du-Prince-Édouard,11,1.962
2004,Exploitation pétrolière et gazière,Île-du-Prince-Édouard,11,0.0
2004,Transports,Île-du-Prince-Édouard,11,0.721
2004,Industrie lourde,Île-du-Prince-Édouard,11,0.003
2004,Bâtiments,Île-du-Prince-Édouard,11,0.53
2004,Agriculture,Île-du-Prince-Édouard,11,0.398
2004,Déchets et autres,Île-du-Prince-Édouard,11,0.093
2004,"Fabrication légère, construction et ressources forestières",Île-du-Prince-Édouard,11,0.207
2004,Inventaire provincial,Québec,24,88.188
2004,Exploitation pétrolière et gazière,Québec,24,4.272
2004,Transports,Québec,24,30.326
2004,Industrie lourde,Québec,24,20.386
2004,Bâtiments,Québec,24,13.436
2004,Agriculture,Québec,24,8.222
2004,Déchets et autres,Québec,24,4.706
2004,"Fabrication légère, construction et ressources forestières",Québec,24,5.102
2004,Inventaire provincial,Saskatchewan,47,81.797
2004,Exploitation pétrolière et gazière,Saskatchewan,47,38.356
2004,Transports,Saskatchewan,47,6.818
2004,Industrie lourde,Saskatchewan,47,2.524
2004,Bâtiments,Saskatchewan,47,3.518
2004,Agriculture,Saskatchewan,47,13.027
2004,Déchets et autres,Saskatchewan,47,1.375
2004,"Fabrication légère, construction et ressources forestières",Saskatchewan,47,0.536
2004,Inventaire territorial,Yukon,60,0.498
2004,Exploitation pétrolière et gazière,Yukon,60,0.054
2004,Transports,Yukon,60,0.201
2004,Industrie lourde,Yukon,60,0.059
2004,Bâtiments,Yukon,60,0.108
2004,Agriculture,Yukon,60,0.019
2004,Déchets et autres,Yukon,60,0.026
2004,"Fabrication légère, construction et ressources forestières",Yukon,60,0.013
2005,Inventaire provincial,Alberta,48,250.518
2005,Exploitation pétrolière et gazière,Alberta,48,119.064
2005,Transports,Alberta,48,22.043
2005,Industrie lourde,Alberta,48,17.703
2005,Bâtiments,Alberta,48,16.186
2005,Agriculture,Alberta,48,21.095
2005,Déchets et autres,Alberta,48,3.288
2005,"Fabrication légère, construction et ressources forestières",Alberta,48,2.809
2005,Inventaire provincial,Colombie-Britannique,59,63.26
2005,Exploitation pétrolière et gazière,Colombie-Britannique,59,13.989
2005,Transports,Colombie-Britannique,59,19.659
2005,Industrie lourde,Colombie-Britannique,59,7.133
2005,Bâtiments,Colombie-Britannique,59,8.425
2005,Agriculture,Colombie-Britannique,59,2.921
2005,Déchets et autres,Colombie-Britannique,59,2.73
2005,"Fabrication légère, construction et ressources forestières",Colombie-Britannique,59,5.263
2005,Exploitation pétrolière et gazière,Canada,,194.463
2005,Transports,Canada,,156.216
2005,Industrie lourde,Canada,,87.801
2005,Bâtiments,Canada,,84.62
2005,Agriculture,Canada,,65.682
2005,Déchets et autres,Canada,,23.567
2005,"Fabrication légère, construction et ressources forestières",Canada,,27.473
2005,Inventaire provincial,Manitoba,46,20.693
2005,Exploitation pétrolière et gazière,Manitoba,46,0.964
2005,Transports,Manitoba,46,5.687
2005,Industrie lourde,Manitoba,46,1.576
2005,Bâtiments,Manitoba,46,2.682
2005,Agriculture,Manitoba,46,7.096
2005,Déchets et autres,Manitoba,46,1.294
2005,"Fabrication légère, construction et ressources forestières",Manitoba,46,1.028
2005,Inventaire provincial,Nouveau-Brunswick,13,19.841
2005,Exploitation pétrolière et gazière,Nouveau-Brunswick,13,2.651
2005,Transports,Nouveau-Brunswick,13,4.395
2005,Industrie lourde,Nouveau-Brunswick,13,1.299
2005,Bâtiments,Nouveau-Brunswick,13,1.439
2005,Agriculture,Nouveau-Brunswick,13,0.542
2005,Déchets et autres,Nouveau-Brunswick,13,0.813
2005,"Fabrication légère, construction et ressources forestières",Nouveau-Brunswick,13,0.681
2005,Inventaire provincial,Terre-Neuve-et-Labrador,10,10.273
2005,Exploitation pétrolière et gazière,Terre-Neuve-et-Labrador,10,2.532
2005,Transports,Terre-Neuve-et-Labrador,10,3.339
2005,Industrie lourde,Terre-Neuve-et-Labrador,10,1.789
2005,Bâtiments,Terre-Neuve-et-Labrador,10,0.798
2005,Agriculture,Terre-Neuve-et-Labrador,10,0.077
2005,Déchets et autres,Terre-Neuve-et-Labrador,10,0.631
2005,"Fabrication légère, construction et ressources forestières",Terre-Neuve-et-Labrador,10,0.284
2005,Inventaire territorial,Territoires du Nord-Ouest,61,1.722
2005,Exploitation pétrolière et gazière,Territoires du Nord-Ouest,61,0.254
2005,Transports,Territoires du Nord-Ouest,61,0.75
2005,Industrie lourde,Territoires du Nord-Ouest,61,0.324
2005,Bâtiments,Territoires du Nord-Ouest,61,0.251
2005,Agriculture,Territoires du Nord-Ouest,61,0.002
2005,Déchets et autres,Territoires du Nord-Ouest,61,0.031
2005,Inventaire provincial,Nouvelle-Écosse,12,21.987
2005,Exploitation pétrolière et gazière,Nouvelle-Écosse,12,1.394
2005,Transports,Nouvelle-Écosse,12,4.952
2005,Industrie lourde,Nouvelle-Écosse,12,1.036
2005,Agriculture,Nouvelle-Écosse,12,0.549
2005,Déchets et autres,Nouvelle-Écosse,12,0.625
2005,Inventaire territorial,Nunavut,62,0.586
2005,Transports,Nunavut,62,0.332
2005,Industrie lourde,Nunavut,62,0.097
2005,Déchets et autres,Nunavut,62,0.023
2005,Inventaire provincial,Ontario,35,202.422
2005,Exploitation pétrolière et gazière,Ontario,35,11.671
2005,Transports,Ontario,35,57.019
2005,Industrie lourde,Ontario,35,34.52
2005,Bâtiments,Ontario,35,36.016
2005,Agriculture,Ontario,35,10.979
2005,Déchets et autres,Ontario,35,7.98
2005,"Fabrication légère, construction et ressources forestières",Ontario,35,11.459
2005,Inventaire provincial,Île-du-Prince-Édouard,11,1.896
2005,Exploitation pétrolière et gazière,Île-du-Prince-Édouard,11,0.0
2005,Transports,Île-du-Prince-Édouard,11,0.711
2005,Industrie lourde,Île-du-Prince-Édouard,11,0.002
2005,Bâtiments,Île-du-Prince-Édouard,11,0.479
2005,Agriculture,Île-du-Prince-Édouard,11,0.394
2005,Déchets et autres,Île-du-Prince-Édouard,11,0.091
2005,"Fabrication légère, construction et ressources forestières",Île-du-Prince-Édouard,11,0.213
2005,Inventaire provincial,Québec,24,84.502
2005,Exploitation pétrolière et gazière,Québec,24,4.195
2005,Transports,Québec,24,30.115
2005,Industrie lourde,Québec,24,19.918
2005,Bâtiments,Québec,24,12.179
2005,Agriculture,Québec,24,8.188
2005,Déchets et autres,Québec,24,4.659
2005,"Fabrication légère, construction et ressources forestières",Québec,24,4.601
2005,Inventaire provincial,Saskatchewan,47,80.455
2005,Exploitation pétrolière et gazière,Saskatchewan,47,37.672
2005,Transports,Saskatchewan,47,6.939
2005,Industrie lourde,Saskatchewan,47,2.356
2005,Bâtiments,Saskatchewan,47,3.371
2005,Agriculture,Saskatchewan,47,13.829
2005,Déchets et autres,Saskatchewan,47,1.376
2005,"Fabrication légère, construction et ressources forestières",Saskatchewan,47,0.577
2005,Inventaire territorial,Yukon,60,0.565
2005,Exploitation pétrolière et gazière,Yukon,60,0.079
2005,Transports,Yukon,60,0.273
2005,Industrie lourde,Yukon,60,0.047
2005,Bâtiments,Yukon,60,0.09
2005,Agriculture,Yukon,60,0.01
2005,Déchets et autres,Yukon,60,0.027
2005,"Fabrication légère, construction et ressources forestières",Yukon,60,0.017
2006,Inventaire provincial,Alberta,48,259.486
2006,Exploitation pétrolière et gazière,Alberta,48,126.072
2006,Transports,Alberta,48,23.722
2006,Industrie lourde,Alberta,48,17.601
2006,Bâtiments,Alberta,48,16.419
2006,Agriculture,Alberta,48,20.453
2006,Déchets et autres,Alberta,48,3.306
2006,"Fabrication légère, construction et ressources forestières",Alberta,48,3.29
2006,Inventaire provincial,Colombie-Britannique,59,61.875
2006,Exploitation pétrolière et gazière,Colombie-Britannique,59,14.992
2006,Transports,Colombie-Britannique,59,19.581
2006,Industrie lourde,Colombie-Britannique,59,6.77
2006,Bâtiments,Colombie-Britannique,59,8.341
2006,Agriculture,Colombie-Britannique,59,2.713
2006,Déchets et autres,Colombie-Britannique,59,2.867
2006,"Fabrication légère, construction et ressources forestières",Colombie-Britannique,59,3.534
2006,Exploitation pétrolière et gazière,Canada,,202.193
2006,Transports,Canada,,157.092
2006,Industrie lourde,Canada,,87.759
2006,Bâtiments,Canada,,79.499
2006,Agriculture,Canada,,64.302
2006,Déchets et autres,Canada,,23.765
2006,"Fabrication légère, construction et ressources forestières",Canada,,26.043
2006,Inventaire provincial,Manitoba,46,21.093
2006,Exploitation pétrolière et gazière,Manitoba,46,0.976
2006,Transports,Manitoba,46,5.836
2006,Industrie lourde,Manitoba,46,1.631
2006,Bâtiments,Manitoba,46,2.368
2006,Agriculture,Manitoba,46,7.526
2006,Déchets et autres,Manitoba,46,1.307
2006,"Fabrication légère, construction et ressources forestières",Manitoba,46,1.017
2006,Inventaire provincial,Nouveau-Brunswick,13,18.953
2006,Exploitation pétrolière et gazière,Nouveau-Brunswick,13,2.755
2006,Transports,Nouveau-Brunswick,13,4.331
2006,Industrie lourde,Nouveau-Brunswick,13,1.103
2006,Bâtiments,Nouveau-Brunswick,13,1.453
2006,Agriculture,Nouveau-Brunswick,13,0.536
2006,Déchets et autres,Nouveau-Brunswick,13,0.789
2006,"Fabrication légère, construction et ressources forestières",Nouveau-Brunswick,13,0.822
2006,Inventaire provincial,Terre-Neuve-et-Labrador,10,9.908
2006,Exploitation pétrolière et gazière,Terre-Neuve-et-Labrador,10,2.882
2006,Transports,Terre-Neuve-et-Labrador,10,3.233
2006,Industrie lourde,Terre-Neuve-et-Labrador,10,1.466
2006,Bâtiments,Terre-Neuve-et-Labrador,10,0.695
2006,Agriculture,Terre-Neuve-et-Labrador,10,0.08
2006,Déchets et autres,Terre-Neuve-et-Labrador,10,0.636
2006,"Fabrication légère, construction et ressources forestières",Terre-Neuve-et-Labrador,10,0.271
2006,Inventaire territorial,Territoires du Nord-Ouest,61,1.629
2006,Exploitation pétrolière et gazière,Territoires du Nord-Ouest,61,0.204
2006,Transports,Territoires du Nord-Ouest,61,0.709
2006,Industrie lourde,Territoires du Nord-Ouest,61,0.346
2006,Bâtiments,Territoires du Nord-Ouest,61,0.242
2006,Déchets et autres,Territoires du Nord-Ouest,61,0.032
