Year,Gender,Age group,Geography,GeoCode,Progress,Value
2022,Women+,45 years and over,Quebec,24,3.5,3.5
2022,Women+,25 to 54 years,Quebec,24,3.4,3.4
2022,Women+,55 years and over,Quebec,24,4.2,4.2
2022,Women+,15 to 64 years,Quebec,24,4.0,4.0
2022,Women+,15 to 19 years,Quebec,24,8.8,8.8
2022,Women+,20 to 24 years,Quebec,24,5.0,5.0
2022,Women+,25 to 29 years,Quebec,24,3.9,3.9
2022,Women+,30 to 34 years,Quebec,24,3.2,3.2
2022,Women+,35 to 39 years,Quebec,24,4.7,4.7
2022,Women+,40 to 44 years,Quebec,24,-1.0,2.8
2022,Women+,45 to 49 years,Quebec,24,3.0,3.0
2022,Women+,50 to 54 years,Quebec,24,-1.0,2.6
2022,Women+,55 to 59 years,Quebec,24,4.0,4.0
2022,Women+,60 to 64 years,Quebec,24,4.2,4.2
2022,Women+,65 years and over,Quebec,24,4.2,4.2
2022,Women+,65 to 69 years,Quebec,24,4.5,4.5
2022,Women+,70 years and over,Quebec,24,,
2022,Total - Gender,15 years and over,Ontario,35,5.6,5.6
2022,Total - Gender,15 to 24 years,Ontario,35,11.4,11.4
2022,Total - Gender,25 years and over,Ontario,35,4.6,4.6
2022,Total - Gender,25 to 44 years,Ontario,35,4.9,4.9
2022,Total - Gender,45 to 64 years,Ontario,35,4.3,4.3
2022,Total - Gender,45 years and over,Ontario,35,4.3,4.3
2022,Total - Gender,25 to 54 years,Ontario,35,4.6,4.6
2022,Total - Gender,55 years and over,Ontario,35,4.6,4.6
2022,Total - Gender,15 to 64 years,Ontario,35,5.6,5.6
2022,Total - Gender,15 to 19 years,Ontario,35,14.0,14.0
2022,Total - Gender,20 to 24 years,Ontario,35,10.0,10.0
2022,Total - Gender,25 to 29 years,Ontario,35,6.3,6.3
2022,Total - Gender,30 to 34 years,Ontario,35,4.8,4.8
2022,Total - Gender,35 to 39 years,Ontario,35,4.2,4.2
2022,Total - Gender,40 to 44 years,Ontario,35,4.3,4.3
2022,Total - Gender,45 to 49 years,Ontario,35,3.8,3.8
2022,Total - Gender,50 to 54 years,Ontario,35,4.0,4.0
2022,Total - Gender,55 to 59 years,Ontario,35,4.3,4.3
2022,Total - Gender,60 to 64 years,Ontario,35,5.2,5.2
2022,Total - Gender,65 years and over,Ontario,35,4.4,4.4
2022,Total - Gender,65 to 69 years,Ontario,35,4.5,4.5
2022,Total - Gender,70 years and over,Ontario,35,4.2,4.2
2022,Men+,15 years and over,Ontario,35,5.5,5.5
2022,Men+,15 to 24 years,Ontario,35,12.4,12.4
2022,Men+,25 years and over,Ontario,35,4.4,4.4
2022,Men+,25 to 44 years,Ontario,35,4.7,4.7
2022,Men+,45 to 64 years,Ontario,35,3.9,3.9
2022,Men+,45 years and over,Ontario,35,4.0,4.0
2022,Men+,25 to 54 years,Ontario,35,4.3,4.3
2022,Men+,55 years and over,Ontario,35,4.5,4.5
2022,Men+,15 to 64 years,Ontario,35,5.5,5.5
2022,Men+,15 to 19 years,Ontario,35,14.8,14.8
2022,Men+,20 to 24 years,Ontario,35,11.1,11.1
2022,Men+,25 to 29 years,Ontario,35,6.5,6.5
2022,Men+,30 to 34 years,Ontario,35,5.0,5.0
2022,Men+,35 to 39 years,Ontario,35,3.7,3.7
2022,Men+,40 to 44 years,Ontario,35,3.3,3.3
2022,Men+,45 to 49 years,Ontario,35,3.2,3.2
2022,Men+,50 to 54 years,Ontario,35,3.6,3.6
2022,Men+,55 to 59 years,Ontario,35,4.2,4.2
2022,Men+,60 to 64 years,Ontario,35,5.0,5.0
2022,Men+,65 years and over,Ontario,35,4.5,4.5
2022,Men+,65 to 69 years,Ontario,35,4.4,4.4
2022,Men+,70 years and over,Ontario,35,4.6,4.6
2022,Women+,15 years and over,Ontario,35,5.7,5.7
2022,Women+,15 to 24 years,Ontario,35,10.4,10.4
2022,Women+,25 years and over,Ontario,35,4.9,4.9
2022,Women+,25 to 44 years,Ontario,35,5.1,5.1
2022,Women+,45 to 64 years,Ontario,35,4.7,4.7
2022,Women+,45 years and over,Ontario,35,4.6,4.6
2022,Women+,25 to 54 years,Ontario,35,4.9,4.9
2022,Women+,55 years and over,Ontario,35,4.7,4.7
2022,Women+,15 to 64 years,Ontario,35,5.7,5.7
2022,Women+,15 to 19 years,Ontario,35,13.1,13.1
2022,Women+,20 to 24 years,Ontario,35,8.9,8.9
2022,Women+,25 to 29 years,Ontario,35,5.9,5.9
2022,Women+,30 to 34 years,Ontario,35,4.5,4.5
2022,Women+,35 to 39 years,Ontario,35,4.8,4.8
2022,Women+,40 to 44 years,Ontario,35,5.3,5.3
2022,Women+,45 to 49 years,Ontario,35,4.5,4.5
2022,Women+,50 to 54 years,Ontario,35,4.5,4.5
2022,Women+,55 to 59 years,Ontario,35,4.5,4.5
2022,Women+,60 to 64 years,Ontario,35,5.4,5.4
2022,Women+,65 years and over,Ontario,35,4.3,4.3
2022,Women+,65 to 69 years,Ontario,35,4.6,4.6
2022,Women+,70 years and over,Ontario,35,3.6,3.6
2022,Total - Gender,15 years and over,Manitoba,46,4.5,4.5
2022,Total - Gender,15 to 24 years,Manitoba,46,8.3,8.3
2022,Total - Gender,25 years and over,Manitoba,46,3.8,3.8
2022,Total - Gender,25 to 44 years,Manitoba,46,3.8,3.8
2022,Total - Gender,45 to 64 years,Manitoba,46,3.7,3.7
2022,Total - Gender,45 years and over,Manitoba,46,3.7,3.7
2022,Total - Gender,25 to 54 years,Manitoba,46,3.6,3.6
2022,Total - Gender,55 years and over,Manitoba,46,4.2,4.2
2022,Total - Gender,15 to 64 years,Manitoba,46,4.6,4.6
2022,Total - Gender,15 to 19 years,Manitoba,46,11.3,11.3
2022,Total - Gender,20 to 24 years,Manitoba,46,6.8,6.8
2022,Total - Gender,25 to 29 years,Manitoba,46,4.4,4.4
2022,Total - Gender,30 to 34 years,Manitoba,46,4.0,4.0
2022,Total - Gender,35 to 39 years,Manitoba,46,3.0,3.0
2022,Total - Gender,40 to 44 years,Manitoba,46,3.9,3.9
2022,Total - Gender,45 to 49 years,Manitoba,46,3.3,3.3
2022,Total - Gender,50 to 54 years,Manitoba,46,-1.0,2.9
2022,Total - Gender,55 to 59 years,Manitoba,46,3.7,3.7
2022,Total - Gender,60 to 64 years,Manitoba,46,5.0,5.0
2022,Total - Gender,65 years and over,Manitoba,46,3.8,3.8
2022,Total - Gender,65 to 69 years,Manitoba,46,4.5,4.5
2022,Total - Gender,70 years and over,Manitoba,46,,
2022,Men+,15 years and over,Manitoba,46,4.5,4.5
2022,Men+,15 to 24 years,Manitoba,46,9.1,9.1
2022,Men+,25 years and over,Manitoba,46,3.6,3.6
2022,Men+,25 to 44 years,Manitoba,46,3.6,3.6
2022,Men+,45 to 64 years,Manitoba,46,3.6,3.6
2022,Men+,45 years and over,Manitoba,46,3.6,3.6
2022,Men+,25 to 54 years,Manitoba,46,3.5,3.5
2022,Men+,55 years and over,Manitoba,46,4.0,4.0
2022,Men+,15 to 64 years,Manitoba,46,4.5,4.5
2022,Men+,15 to 19 years,Manitoba,46,11.2,11.2
2022,Men+,20 to 24 years,Manitoba,46,7.8,7.8
2022,Men+,25 to 29 years,Manitoba,46,4.2,4.2
2022,Men+,30 to 34 years,Manitoba,46,4.4,4.4
2022,Men+,35 to 39 years,Manitoba,46,-1.0,1.9
2022,Men+,40 to 44 years,Manitoba,46,3.9,3.9
2022,Men+,45 to 49 years,Manitoba,46,3.0,3.0
2022,Men+,50 to 54 years,Manitoba,46,3.3,3.3
2022,Men+,55 to 59 years,Manitoba,46,3.8,3.8
2022,Men+,60 to 64 years,Manitoba,46,4.7,4.7
2022,Men+,65 years and over,Manitoba,46,,
2022,Men+,65 to 69 years,Manitoba,46,,
2022,Men+,70 years and over,Manitoba,46,,
2022,Women+,15 years and over,Manitoba,46,4.5,4.5
2022,Women+,15 to 24 years,Manitoba,46,7.6,7.6
2022,Women+,25 years and over,Manitoba,46,3.9,3.9
2022,Women+,25 to 44 years,Manitoba,46,4.0,4.0
2022,Women+,45 to 64 years,Manitoba,46,3.8,3.8
2022,Women+,45 years and over,Manitoba,46,3.8,3.8
2022,Women+,25 to 54 years,Manitoba,46,3.8,3.8
2022,Women+,55 years and over,Manitoba,46,4.5,4.5
2022,Women+,15 to 64 years,Manitoba,46,4.6,4.6
2022,Women+,15 to 19 years,Manitoba,46,11.0,11.0
2022,Women+,20 to 24 years,Manitoba,46,5.6,5.6
2022,Women+,25 to 29 years,Manitoba,46,4.6,4.6
2022,Women+,30 to 34 years,Manitoba,46,3.4,3.4
2022,Women+,35 to 39 years,Manitoba,46,4.2,4.2
2022,Women+,40 to 44 years,Manitoba,46,3.9,3.9
2022,Women+,45 to 49 years,Manitoba,46,3.7,3.7
2022,Women+,50 to 54 years,Manitoba,46,-1.0,2.5
2022,Women+,55 to 59 years,Manitoba,46,3.7,3.7
2022,Women+,60 to 64 years,Manitoba,46,5.9,5.9
2022,Women+,65 years and over,Manitoba,46,,
2022,Women+,65 to 69 years,Manitoba,46,,
2022,Women+,70 years and over,Manitoba,46,,
2022,Total - Gender,15 years and over,Saskatchewan,47,4.6,4.6
2022,Total - Gender,15 to 24 years,Saskatchewan,47,8.1,8.1
2022,Total - Gender,25 years and over,Saskatchewan,47,4.1,4.1
2022,Total - Gender,25 to 44 years,Saskatchewan,47,4.2,4.2
2022,Total - Gender,45 to 64 years,Saskatchewan,47,3.9,3.9
2022,Total - Gender,45 years and over,Saskatchewan,47,3.9,3.9
2022,Total - Gender,25 to 54 years,Saskatchewan,47,4.0,4.0
2022,Total - Gender,55 years and over,Saskatchewan,47,4.3,4.3
2022,Total - Gender,15 to 64 years,Saskatchewan,47,4.6,4.6
2022,Total - Gender,15 to 19 years,Saskatchewan,47,10.3,10.3
2022,Total - Gender,20 to 24 years,Saskatchewan,47,6.7,6.7
2022,Total - Gender,25 to 29 years,Saskatchewan,47,5.5,5.5
2022,Total - Gender,30 to 34 years,Saskatchewan,47,4.8,4.8
2022,Total - Gender,35 to 39 years,Saskatchewan,47,3.3,3.3
2022,Total - Gender,40 to 44 years,Saskatchewan,47,3.3,3.3
2022,Total - Gender,45 to 49 years,Saskatchewan,47,3.3,3.3
2022,Total - Gender,50 to 54 years,Saskatchewan,47,3.7,3.7
2022,Total - Gender,55 to 59 years,Saskatchewan,47,4.1,4.1
2022,Total - Gender,60 to 64 years,Saskatchewan,47,4.5,4.5
2022,Total - Gender,65 years and over,Saskatchewan,47,4.5,4.5
2022,Total - Gender,65 to 69 years,Saskatchewan,47,6.1,6.1
2022,Total - Gender,70 years and over,Saskatchewan,47,,
2022,Men+,15 years and over,Saskatchewan,47,5.3,5.3
2022,Men+,15 to 24 years,Saskatchewan,47,9.9,9.9
2022,Men+,25 years and over,Saskatchewan,47,4.6,4.6
2022,Men+,25 to 44 years,Saskatchewan,47,4.8,4.8
2022,Men+,45 to 64 years,Saskatchewan,47,4.3,4.3
2022,Men+,45 years and over,Saskatchewan,47,4.4,4.4
2022,Men+,25 to 54 years,Saskatchewan,47,4.5,4.5
2022,Men+,55 years and over,Saskatchewan,47,4.8,4.8
2022,Men+,15 to 64 years,Saskatchewan,47,5.4,5.4
2022,Men+,15 to 19 years,Saskatchewan,47,11.6,11.6
2022,Men+,20 to 24 years,Saskatchewan,47,8.8,8.8
2022,Men+,25 to 29 years,Saskatchewan,47,7.2,7.2
2022,Men+,30 to 34 years,Saskatchewan,47,5.7,5.7
2022,Men+,35 to 39 years,Saskatchewan,47,3.6,3.6
2022,Men+,40 to 44 years,Saskatchewan,47,3.4,3.4
2022,Men+,45 to 49 years,Saskatchewan,47,3.7,3.7
2022,Men+,50 to 54 years,Saskatchewan,47,3.6,3.6
2022,Men+,55 to 59 years,Saskatchewan,47,4.9,4.9
2022,Men+,60 to 64 years,Saskatchewan,47,5.0,5.0
2022,Men+,65 years and over,Saskatchewan,47,4.6,4.6
2022,Men+,65 to 69 years,Saskatchewan,47,,
2022,Men+,70 years and over,Saskatchewan,47,,
2022,Women+,15 years and over,Saskatchewan,47,3.8,3.8
2022,Women+,15 to 24 years,Saskatchewan,47,6.3,6.3
2022,Women+,25 years and over,Saskatchewan,47,3.4,3.4
2022,Women+,25 to 44 years,Saskatchewan,47,3.4,3.4
2022,Women+,45 to 64 years,Saskatchewan,47,3.4,3.4
2022,Women+,45 years and over,Saskatchewan,47,3.4,3.4
2022,Women+,25 to 54 years,Saskatchewan,47,3.4,3.4
2022,Women+,55 years and over,Saskatchewan,47,3.5,3.5
2022,Women+,15 to 64 years,Saskatchewan,47,3.8,3.8
2022,Women+,15 to 19 years,Saskatchewan,47,9.1,9.1
2022,Women+,20 to 24 years,Saskatchewan,47,4.2,4.2
2022,Women+,25 to 29 years,Saskatchewan,47,3.5,3.5
2022,Women+,30 to 34 years,Saskatchewan,47,4.1,4.1
2022,Women+,35 to 39 years,Saskatchewan,47,-1.0,2.9
2022,Women+,40 to 44 years,Saskatchewan,47,3.2,3.2
2022,Women+,45 to 49 years,Saskatchewan,47,-1.0,2.9
2022,Women+,50 to 54 years,Saskatchewan,47,3.8,3.8
2022,Women+,55 to 59 years,Saskatchewan,47,3.1,3.1
2022,Women+,60 to 64 years,Saskatchewan,47,3.9,3.9
2022,Women+,65 years and over,Saskatchewan,47,3.6,3.6
2022,Women+,65 to 69 years,Saskatchewan,47,,
2022,Women+,70 years and over,Saskatchewan,47,,
2022,Total - Gender,15 years and over,Alberta,48,5.8,5.8
2022,Total - Gender,15 to 24 years,Alberta,48,11.0,11.0
2022,Total - Gender,25 years and over,Alberta,48,5.0,5.0
2022,Total - Gender,25 to 44 years,Alberta,48,5.0,5.0
2022,Total - Gender,45 to 64 years,Alberta,48,5.0,5.0
2022,Total - Gender,45 years and over,Alberta,48,5.1,5.1
2022,Total - Gender,25 to 54 years,Alberta,48,4.7,4.7
2022,Total - Gender,55 years and over,Alberta,48,6.0,6.0
2022,Total - Gender,15 to 64 years,Alberta,48,5.8,5.8
2022,Total - Gender,15 to 19 years,Alberta,48,14.3,14.3
2022,Total - Gender,20 to 24 years,Alberta,48,9.0,9.0
2022,Total - Gender,25 to 29 years,Alberta,48,5.8,5.8
2022,Total - Gender,30 to 34 years,Alberta,48,5.3,5.3
2022,Total - Gender,35 to 39 years,Alberta,48,4.8,4.8
2022,Total - Gender,40 to 44 years,Alberta,48,4.2,4.2
2022,Total - Gender,45 to 49 years,Alberta,48,3.4,3.4
2022,Total - Gender,50 to 54 years,Alberta,48,4.9,4.9
2022,Total - Gender,55 to 59 years,Alberta,48,5.0,5.0
2022,Total - Gender,60 to 64 years,Alberta,48,7.5,7.5
2022,Total - Gender,65 years and over,Alberta,48,5.7,5.7
2022,Total - Gender,65 to 69 years,Alberta,48,6.6,6.6
2022,Total - Gender,70 years and over,Alberta,48,4.0,4.0
2022,Men+,15 years and over,Alberta,48,5.7,5.7
2022,Men+,15 to 24 years,Alberta,48,11.7,11.7
2022,Men+,25 years and over,Alberta,48,4.8,4.8
2022,Men+,25 to 44 years,Alberta,48,4.6,4.6
2022,Men+,45 to 64 years,Alberta,48,4.9,4.9
2022,Men+,45 years and over,Alberta,48,5.0,5.0
2022,Men+,25 to 54 years,Alberta,48,4.5,4.5
2022,Men+,55 years and over,Alberta,48,5.8,5.8
2022,Men+,15 to 64 years,Alberta,48,5.7,5.7
2022,Men+,15 to 19 years,Alberta,48,14.7,14.7
2022,Men+,20 to 24 years,Alberta,48,9.9,9.9
2022,Men+,25 to 29 years,Alberta,48,6.5,6.5
2022,Men+,30 to 34 years,Alberta,48,5.1,5.1
2022,Men+,35 to 39 years,Alberta,48,3.9,3.9
2022,Men+,40 to 44 years,Alberta,48,3.3,3.3
2022,Men+,45 to 49 years,Alberta,48,3.4,3.4
2022,Men+,50 to 54 years,Alberta,48,5.1,5.1
2022,Men+,55 to 59 years,Alberta,48,4.6,4.6
2022,Men+,60 to 64 years,Alberta,48,6.9,6.9
2022,Men+,65 years and over,Alberta,48,6.2,6.2
2022,Men+,65 to 69 years,Alberta,48,7.7,7.7
2022,Men+,70 years and over,Alberta,48,,
2022,Women+,15 years and over,Alberta,48,6.0,6.0
2022,Women+,15 to 24 years,Alberta,48,10.2,10.2
2022,Women+,25 years and over,Alberta,48,5.3,5.3
2022,Women+,25 to 44 years,Alberta,48,5.4,5.4
2022,Women+,45 to 64 years,Alberta,48,5.1,5.1
2022,Women+,45 years and over,Alberta,48,5.1,5.1
2022,Women+,25 to 54 years,Alberta,48,5.0,5.0
2022,Women+,55 years and over,Alberta,48,6.3,6.3
2022,Women+,15 to 64 years,Alberta,48,6.0,6.0
2022,Women+,15 to 19 years,Alberta,48,13.9,13.9
2022,Women+,20 to 24 years,Alberta,48,8.1,8.1
2022,Women+,25 to 29 years,Alberta,48,5.1,5.1
2022,Women+,30 to 34 years,Alberta,48,5.4,5.4
2022,Women+,35 to 39 years,Alberta,48,5.8,5.8
2022,Women+,40 to 44 years,Alberta,48,5.2,5.2
2022,Women+,45 to 49 years,Alberta,48,3.5,3.5
2022,Women+,50 to 54 years,Alberta,48,4.7,4.7
2022,Women+,55 to 59 years,Alberta,48,5.3,5.3
2022,Women+,60 to 64 years,Alberta,48,8.3,8.3
2022,Women+,65 years and over,Alberta,48,5.1,5.1
2022,Women+,65 to 69 years,Alberta,48,5.3,5.3
2022,Women+,70 years and over,Alberta,48,,
2022,Total - Gender,15 years and over,British Columbia,59,4.6,4.6
2022,Total - Gender,15 to 24 years,British Columbia,59,8.9,8.9
2022,Total - Gender,25 years and over,British Columbia,59,4.0,4.0
2022,Total - Gender,25 to 44 years,British Columbia,59,4.1,4.1
2022,Total - Gender,45 to 64 years,British Columbia,59,3.9,3.9
2022,Total - Gender,45 years and over,British Columbia,59,3.8,3.8
2022,Total - Gender,25 to 54 years,British Columbia,59,4.0,4.0
2022,Total - Gender,55 years and over,British Columbia,59,3.9,3.9
2022,Total - Gender,15 to 64 years,British Columbia,59,4.7,4.7
2022,Total - Gender,15 to 19 years,British Columbia,59,11.4,11.4
2022,Total - Gender,20 to 24 years,British Columbia,59,7.6,7.6
2022,Total - Gender,25 to 29 years,British Columbia,59,5.2,5.2
2022,Total - Gender,30 to 34 years,British Columbia,59,4.7,4.7
2022,Total - Gender,35 to 39 years,British Columbia,59,3.6,3.6
2022,Total - Gender,40 to 44 years,British Columbia,59,-1.0,2.9
2022,Total - Gender,45 to 49 years,British Columbia,59,3.3,3.3
2022,Total - Gender,50 to 54 years,British Columbia,59,4.1,4.1
2022,Total - Gender,55 to 59 years,British Columbia,59,3.8,3.8
2022,Total - Gender,60 to 64 years,British Columbia,59,4.5,4.5
2022,Total - Gender,65 years and over,British Columbia,59,3.3,3.3
2022,Total - Gender,65 to 69 years,British Columbia,59,3.6,3.6
2022,Total - Gender,70 years and over,British Columbia,59,,
2022,Men+,15 years and over,British Columbia,59,4.9,4.9
2022,Men+,15 to 24 years,British Columbia,59,10.8,10.8
2022,Men+,25 years and over,British Columbia,59,4.0,4.0
2022,Men+,25 to 44 years,British Columbia,59,4.3,4.3
2022,Men+,45 to 64 years,British Columbia,59,3.8,3.8
2022,Men+,45 years and over,British Columbia,59,3.6,3.6
2022,Men+,25 to 54 years,British Columbia,59,3.9,3.9
2022,Men+,55 years and over,British Columbia,59,4.2,4.2
2022,Men+,15 to 64 years,British Columbia,59,5.0,5.0
2022,Men+,15 to 19 years,British Columbia,59,13.6,13.6
2022,Men+,20 to 24 years,British Columbia,59,9.3,9.3
2022,Men+,25 to 29 years,British Columbia,59,5.8,5.8
2022,Men+,30 to 34 years,British Columbia,59,4.8,4.8
2022,Men+,35 to 39 years,British Columbia,59,3.5,3.5
2022,Men+,40 to 44 years,British Columbia,59,-1.0,2.9
2022,Men+,45 to 49 years,British Columbia,59,-1.0,2.4
2022,Men+,50 to 54 years,British Columbia,59,3.6,3.6
2022,Men+,55 to 59 years,British Columbia,59,4.1,4.1
2022,Men+,60 to 64 years,British Columbia,59,5.2,5.2
2022,Men+,65 years and over,British Columbia,59,3.0,3.0
2022,Men+,65 to 69 years,British Columbia,59,3.0,3.0
2022,Men+,70 years and over,British Columbia,59,,
2022,Women+,15 years and over,British Columbia,59,4.4,4.4
2022,Women+,15 to 24 years,British Columbia,59,7.1,7.1
2022,Women+,25 years and over,British Columbia,59,4.0,4.0
2022,Women+,25 to 44 years,British Columbia,59,3.9,3.9
2022,Women+,45 to 64 years,British Columbia,59,4.0,4.0
2022,Women+,45 years and over,British Columbia,59,4.0,4.0
2022,Women+,25 to 54 years,British Columbia,59,4.1,4.1
2022,Women+,55 years and over,British Columbia,59,3.6,3.6
2022,Women+,15 to 64 years,British Columbia,59,4.4,4.4
2022,Women+,15 to 19 years,British Columbia,59,9.3,9.3
2022,Women+,20 to 24 years,British Columbia,59,5.8,5.8
2022,Women+,25 to 29 years,British Columbia,59,4.5,4.5
2022,Women+,30 to 34 years,British Columbia,59,4.5,4.5
2022,Women+,35 to 39 years,British Columbia,59,3.7,3.7
2022,Women+,40 to 44 years,British Columbia,59,-1.0,2.9
2022,Women+,45 to 49 years,British Columbia,59,4.2,4.2
2022,Women+,50 to 54 years,British Columbia,59,4.6,4.6
2022,Women+,55 to 59 years,British Columbia,59,3.4,3.4
2022,Women+,60 to 64 years,British Columbia,59,3.7,3.7
2022,Women+,65 years and over,British Columbia,59,3.7,3.7
2022,Women+,65 to 69 years,British Columbia,59,4.4,4.4
2022,Women+,70 years and over,British Columbia,59,,
2023,Total - Gender,15 to 24 years,Canada,,10.7,10.7
2023,Total - Gender,25 years and over,Canada,,4.5,4.5
2023,Total - Gender,25 to 44 years,Canada,,4.9,4.9
2023,Total - Gender,45 to 64 years,Canada,,4.2,4.2
2023,Total - Gender,45 years and over,Canada,,4.2,4.2
2023,Total - Gender,25 to 54 years,Canada,,4.5,4.5
2023,Total - Gender,55 years and over,Canada,,4.5,4.5
2023,Total - Gender,15 to 64 years,Canada,,5.5,5.5
2023,Total - Gender,15 to 19 years,Canada,,13.9,13.9
2023,Total - Gender,20 to 24 years,Canada,,8.9,8.9
2023,Total - Gender,25 to 29 years,Canada,,6.3,6.3
2023,Total - Gender,30 to 34 years,Canada,,5.1,5.1
2023,Total - Gender,35 to 39 years,Canada,,4.2,4.2
2023,Total - Gender,40 to 44 years,Canada,,3.9,3.9
2023,Total - Gender,45 to 49 years,Canada,,3.5,3.5
2023,Total - Gender,50 to 54 years,Canada,,4.0,4.0
2023,Total - Gender,55 to 59 years,Canada,,4.2,4.2
2023,Total - Gender,60 to 64 years,Canada,,5.3,5.3
2023,Total - Gender,65 years and over,Canada,,4.2,4.2
2023,Total - Gender,65 to 69 years,Canada,,4.6,4.6
2023,Total - Gender,70 years and over,Canada,,3.4,3.4
2023,Men+,15 years and over,Canada,,5.5,5.5
2023,Men+,15 to 24 years,Canada,,11.5,11.5
2023,Men+,25 years and over,Canada,,4.6,4.6
2023,Men+,25 to 44 years,Canada,,4.9,4.9
2023,Men+,45 to 64 years,Canada,,4.2,4.2
2023,Men+,45 years and over,Canada,,4.2,4.2
2023,Men+,25 to 54 years,Canada,,4.6,4.6
2023,Men+,55 years and over,Canada,,4.6,4.6
2023,Men+,15 to 64 years,Canada,,5.6,5.6
2023,Men+,15 to 19 years,Canada,,14.4,14.4
2023,Men+,20 to 24 years,Canada,,9.9,9.9
2023,Men+,25 to 29 years,Canada,,6.8,6.8
2023,Men+,30 to 34 years,Canada,,5.1,5.1
2023,Men+,35 to 39 years,Canada,,4.0,4.0
2023,Men+,40 to 44 years,Canada,,3.8,3.8
2023,Men+,45 to 49 years,Canada,,3.5,3.5
2023,Men+,50 to 54 years,Canada,,4.0,4.0
2023,Men+,55 to 59 years,Canada,,4.1,4.1
2023,Men+,60 to 64 years,Canada,,5.5,5.5
2023,Men+,65 years and over,Canada,,4.4,4.4
2023,Men+,65 to 69 years,Canada,,4.9,4.9
2023,Men+,70 years and over,Canada,,3.6,3.6
2023,Women+,15 years and over,Canada,,5.2,5.2
2023,Women+,15 to 24 years,Canada,,9.9,9.9
2023,Women+,25 years and over,Canada,,4.5,4.5
2023,Women+,25 to 44 years,Canada,,4.8,4.8
2023,Women+,45 to 64 years,Canada,,4.1,4.1
2023,Women+,45 years and over,Canada,,4.1,4.1
2023,Women+,25 to 54 years,Canada,,4.5,4.5
2023,Women+,55 years and over,Canada,,4.4,4.4
2023,Women+,15 to 64 years,Canada,,5.3,5.3
2023,Women+,15 to 19 years,Canada,,13.4,13.4
2023,Women+,20 to 24 years,Canada,,7.8,7.8
2023,Women+,25 to 29 years,Canada,,5.7,5.7
2023,Women+,30 to 34 years,Canada,,5.1,5.1
2023,Women+,35 to 39 years,Canada,,4.4,4.4
2023,Women+,40 to 44 years,Canada,,4.1,4.1
2023,Women+,45 to 49 years,Canada,,3.6,3.6
2023,Women+,50 to 54 years,Canada,,4.0,4.0
2023,Women+,55 to 59 years,Canada,,4.3,4.3
2023,Women+,60 to 64 years,Canada,,5.0,5.0
2023,Women+,65 years and over,Canada,,3.8,3.8
2023,Women+,65 to 69 years,Canada,,4.1,4.1
2023,Women+,70 years and over,Canada,,3.2,3.2
2023,Total - Gender,15 years and over,Newfoundland and Labrador,10,9.9,9.9
2023,Total - Gender,15 to 24 years,Newfoundland and Labrador,10,14.6,14.6
2023,Total - Gender,25 years and over,Newfoundland and Labrador,10,9.3,9.3
2023,Total - Gender,25 to 44 years,Newfoundland and Labrador,10,8.3,8.3
2023,Total - Gender,45 to 64 years,Newfoundland and Labrador,10,9.9,9.9
2023,Total - Gender,45 years and over,Newfoundland and Labrador,10,10.1,10.1
2023,Total - Gender,25 to 54 years,Newfoundland and Labrador,10,7.8,7.8
2023,Total - Gender,55 years and over,Newfoundland and Labrador,10,12.9,12.9
2023,Total - Gender,15 to 64 years,Newfoundland and Labrador,10,9.9,9.9
2023,Total - Gender,15 to 19 years,Newfoundland and Labrador,10,18.3,18.3
2023,Total - Gender,20 to 24 years,Newfoundland and Labrador,10,12.5,12.5
2023,Total - Gender,25 to 29 years,Newfoundland and Labrador,10,8.1,8.1
2023,Total - Gender,30 to 34 years,Newfoundland and Labrador,10,8.6,8.6
2023,Total - Gender,35 to 39 years,Newfoundland and Labrador,10,8.0,8.0
2023,Total - Gender,40 to 44 years,Newfoundland and Labrador,10,8.6,8.6
2023,Total - Gender,45 to 49 years,Newfoundland and Labrador,10,6.0,6.0
2023,Total - Gender,50 to 54 years,Newfoundland and Labrador,10,8.0,8.0
2023,Total - Gender,55 to 59 years,Newfoundland and Labrador,10,11.5,11.5
2023,Total - Gender,60 to 64 years,Newfoundland and Labrador,10,15.6,15.6
2023,Total - Gender,65 years and over,Newfoundland and Labrador,10,11.6,11.6
2023,Total - Gender,65 to 69 years,Newfoundland and Labrador,10,13.3,13.3
2023,Total - Gender,70 years and over,Newfoundland and Labrador,10,,
2023,Men+,15 years and over,Newfoundland and Labrador,10,11.8,11.8
2023,Men+,15 to 24 years,Newfoundland and Labrador,10,16.3,16.3
2023,Men+,25 years and over,Newfoundland and Labrador,10,11.2,11.2
2023,Men+,25 to 44 years,Newfoundland and Labrador,10,9.7,9.7
2023,Men+,45 to 64 years,Newfoundland and Labrador,10,12.1,12.1
2023,Men+,45 years and over,Newfoundland and Labrador,10,12.4,12.4
2023,Men+,25 to 54 years,Newfoundland and Labrador,10,9.2,9.2
2023,Men+,55 years and over,Newfoundland and Labrador,10,15.9,15.9
2023,Men+,15 to 64 years,Newfoundland and Labrador,10,11.7,11.7
2023,Men+,15 to 19 years,Newfoundland and Labrador,10,19.0,19.0
2023,Men+,20 to 24 years,Newfoundland and Labrador,10,14.9,14.9
2023,Men+,25 to 29 years,Newfoundland and Labrador,10,9.1,9.1
2023,Men+,30 to 34 years,Newfoundland and Labrador,10,11.2,11.2
